seed,dataset,model,fold,prauc,rocauc,brier,is_best
5,vowels,ecod,mean,0.2588034509029878,0.677267605633803,0.2168309388415811,False
6,vowels,iforest,mean,0.30375383846484,0.7984024144869215,0.1913163380114731,False
6,vowels,loda,mean,0.3194533274578137,0.7603098591549295,0.2037372370845094,False
6,vowels,inne,mean,0.6759476381625751,0.9400643863179072,0.17051787958417,True
6,vowels,hbos,mean,0.3002913696662077,0.7348128772635816,0.2307974991149844,False
6,vowels,copod,mean,0.1137783390729545,0.5584265593561368,0.2215277807778757,False
6,vowels,ecod,mean,0.2718883403625546,0.6356136820925553,0.2468929546115544,False
7,vowels,iforest,mean,0.2107066339267107,0.7691790744466801,0.195591125701461,False
7,vowels,loda,mean,0.1870703537885158,0.672635814889336,0.2012629165919523,False
7,vowels,inne,mean,0.5111009619035934,0.9140080482897386,0.1735732524708676,True
7,vowels,hbos,mean,0.1732364771263978,0.6671307847082496,0.2414937619947408,False
7,vowels,copod,mean,0.0792475496860272,0.4430060362173038,0.2275334074017292,False
7,vowels,ecod,mean,0.1364065528890313,0.5704426559356137,0.2307504678427188,False
8,vowels,iforest,mean,0.2984235080712656,0.7713319919517103,0.204178356548813,False
8,vowels,loda,mean,0.1731755217215645,0.6539557344064387,0.2075234043620123,False
8,vowels,inne,mean,0.5270791799237178,0.9049376257545272,0.1951757633471014,True
8,vowels,hbos,mean,0.1354691709586479,0.5943621730382294,0.2369408720261347,False
8,vowels,copod,mean,0.1161288710819325,0.5012474849094567,0.2266744119015831,False
8,vowels,ecod,mean,0.1530296114695777,0.5589939637826962,0.2513416081104111,False
9,vowels,iforest,mean,0.3631284264893799,0.801943661971831,0.1963824484888754,False
9,vowels,loda,mean,0.3357102843563369,0.7694567404426558,0.194798348736999,False
9,vowels,inne,mean,0.6215915132086239,0.8984627766599598,0.1673072826075103,True
9,vowels,hbos,mean,0.3627391376210928,0.7647323943661972,0.2162473853123195,False
9,vowels,copod,mean,0.1215457595821639,0.5951348088531188,0.2124727691811259,False
9,vowels,ecod,mean,0.2494778436158221,0.6816740442655936,0.2088021004211285,False
10,vowels,iforest,mean,0.481139111854765,0.8206961770623742,0.1672863399732731,False
10,vowels,loda,mean,0.3541288416684398,0.7474527162977866,0.184137239757196,False
10,vowels,inne,mean,0.7065064750064751,0.9323138832997988,0.1802953844657215,True
10,vowels,hbos,mean,0.3848265909192331,0.7596016096579478,0.221041239782435,False
10,vowels,copod,mean,0.1760419745876696,0.5928450704225352,0.2268052557555487,False
10,vowels,ecod,mean,0.3795532867521851,0.703046277665996,0.2140866034066869,False
11,vowels,iforest,mean,0.3597711852826047,0.801175050301811,0.182783483392504,False
11,vowels,loda,mean,0.2530164526802896,0.7172997987927565,0.2024553473216674,False
11,vowels,inne,mean,0.6408352000172027,0.8840241448692151,0.1651617221385401,True
11,vowels,hbos,mean,0.2596496409639796,0.6881851106639838,0.2269120901021072,False
11,vowels,copod,mean,0.0920565383713869,0.5038993963782696,0.235915658992259,False
11,vowels,ecod,mean,0.2181599765944627,0.6381287726358149,0.2468706808432356,False
12,vowels,iforest,mean,0.3909319557923531,0.837364185110664,0.1798963452638434,False
12,vowels,loda,mean,0.2284528624413754,0.7246921529175051,0.2208778768381067,False
