seed,dataset,model,fold,prauc,rocauc,brier,is_best
11,cardio,loda,mean,0.5830981777316263,0.9055557596238611,0.0878074982298427,False
11,cardio,inne,mean,0.6106886368561664,0.936914119894211,0.2465016324225049,True
11,cardio,hbos,mean,0.4240780755467693,0.8083914928004701,0.1406104649867949,False
12,cardio,iforest,mean,0.7230431452326008,0.9589002350866884,0.0971491934901538,True
12,cardio,loda,mean,0.5769875767070576,0.8818726124008227,0.1068410907976998,False
12,cardio,inne,mean,0.6897135394709724,0.9558073758448428,0.2518595271635259,False
12,cardio,hbos,mean,0.4488257431582571,0.7984168380840435,0.1503486251539418,False
13,cardio,iforest,mean,0.6863740805523831,0.9460163826035852,0.0940137483880612,False
13,cardio,loda,mean,0.6141973674773975,0.9143274316779314,0.0743623554684803,False
13,cardio,inne,mean,0.7195074047541153,0.9614568028210402,0.2418015844863207,True
13,cardio,hbos,mean,0.5173491068171115,0.8210549515133705,0.1212413991468332,False
14,cardio,iforest,mean,0.6431592407957539,0.9457959888333825,0.1073070918776536,False
14,cardio,loda,mean,0.6683003851331184,0.9383779018513076,0.0656315536225722,False
14,cardio,inne,mean,0.765083701021201,0.9717280708198648,0.2405621130739743,True
14,cardio,hbos,mean,0.5570197871282636,0.8726509697325889,0.1215927193943956,False
15,cardio,iforest,mean,0.652375414819681,0.937790185130767,0.0938843711901975,False
15,cardio,loda,mean,0.5468715274387072,0.9127938583602704,0.0872539720557087,False
15,cardio,inne,mean,0.7029821962102972,0.9501983543931825,0.2467292823681061,True
15,cardio,hbos,mean,0.5182932095767704,0.8119122832794593,0.1405754952195096,False
16,cardio,iforest,mean,0.6834466021497103,0.9485307081986484,0.0997234957309006,True
16,cardio,loda,mean,0.5363895294356872,0.9109168380840436,0.0932652814100712,False
16,cardio,inne,mean,0.6507039983589569,0.952911034381428,0.247935933218418,False
16,cardio,hbos,mean,0.4901189323401218,0.8482331766088744,0.1309666262994365,False
17,cardio,iforest,mean,0.6352460295154925,0.9284840581839552,0.1029677030051342,False
17,cardio,loda,mean,0.6014629811674098,0.9133264766382604,0.0796540760660377,False
17,cardio,inne,mean,0.6890758390083203,0.9496427784307964,0.2466590810268261,True
17,cardio,hbos,mean,0.4205854489243049,0.807794593006171,0.165795609548262,False
18,cardio,iforest,mean,0.692851322385475,0.9408316191595651,0.089135946540454,False
18,cardio,loda,mean,0.612586808341772,0.911208859829562,0.0827992232989235,False
18,cardio,inne,mean,0.7421042623920913,0.964973920070526,0.2533384446435335,True
18,cardio,hbos,mean,0.5673339817381872,0.8598516015280635,0.1325433407410558,False
19,cardio,iforest,mean,0.7268110039421833,0.9549331472230383,0.0976096994355454,True
19,cardio,loda,mean,0.5830593996430814,0.8990155744930943,0.0865486952067177,False
19,cardio,inne,mean,0.7255180143930143,0.9442109903026744,0.2418070673428984,False
19,cardio,hbos,mean,0.5824476328833036,0.8752883485160151,0.1343289693476217,False
20,cardio,iforest,mean,0.6310957327592356,0.9349581251836614,0.0975012205678505,False
