summary_version,rho,setting,clip_cap_label,clip_cap,mean_max_test_self_atom,mean_calib_ess_fraction,mean_max_atom_to_bh_threshold,oracle_tail_mismatch_mean_abs_log10,clipped_target_tv,clipped_shift_tail_mass,oracle_tail_abs_bias_mean,sample_tail_abs_bias_mean
clipping-frontier-v2,0.5,tightest_clip,c=1,1.0,0.0024865183015486,0.9304577727378788,24.86518301548675,0.5305388261598772,0.1192708686529725,0.5987063256829237,0.0250192534401175,0.0251844094619351
clipping-frontier-v2,0.5,middle_cap,c=13,13.0,0.0114631053685593,0.7797334627696054,114.63105368559312,2.455595492758664e-05,4.6271235419405866e-08,5.307016810777319e-07,4.3442182859725774e-08,0.0084344899242449
clipping-frontier-v2,0.5,unclipped_or_largest_cap,unclipped,inf,0.0114631053685593,0.7797334627696054,114.63105368559312,4.0562024061897673e-16,0.0,0.0,1.4405489333953886e-17,0.0084344899242449
clipping-frontier-v2,1.5,tightest_clip,c=1,1.0,0.004388294566754,0.6011293909211544,43.88294566754054,1.83230644076053,0.3658383370216664,0.7733726476231317,0.0521485975871546,0.0521586330116004
clipping-frontier-v2,1.5,middle_cap,c=13,13.0,0.0275860492245059,0.2184878590119486,275.8604922450598,1.0427058689068496,0.0711165749615114,0.1685361035433351,0.020767890247624,0.0228610272081333
clipping-frontier-v2,1.5,unclipped_or_largest_cap,unclipped,inf,0.4456790135173912,0.1510776108099955,4456.790135173912,4.899988939423892e-16,0.0,0.0,1.6300132630372304e-17,0.0257822219512172
clipping-frontier-v2,3.0,tightest_clip,c=1,1.0,0.0147774784225919,0.190588776802774,147.77478422591992,4.395939335800171,0.6844420122379268,0.933192798731142,0.0607483088880598,0.0607520667152179
clipping-frontier-v2,3.0,middle_cap,c=13,13.0,0.0663266293392825,0.0563141200357016,663.2662933928253,3.7357676221509393,0.4995403474871754,0.740541876841763,0.0593448565922275,0.0594146841100852
clipping-frontier-v2,3.0,unclipped_or_largest_cap,unclipped,inf,0.9994216231183226,0.0214749156271558,9994.216231183223,5.231476506051585e-16,0.0,0.0,2.2317454687666854e-17,0.0600457852696566
