export_version,figure,panel,panel_title,plot_order,group,method,scenario,kappa,m,x,y,x_left,x_right,value,probability,count,style_key,label
tikz-v3,figure1,D,First-threshold diagnostic,3,first_threshold,wcs_homogeneous,baseline,2.5,,-0.953218177977989,0.641750418760469,-1.0294117647058822,-0.8823529411764706,0.641750418760469,0.641750418760469,23880.0,kappa_2.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,4,first_threshold,wcs_homogeneous,baseline,3.0,,-0.953218177977989,0.7212311557788945,-1.0294117647058822,-0.8823529411764706,0.7212311557788945,0.7212311557788945,23880.0,kappa_3.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,5,first_threshold,wcs_homogeneous,baseline,3.5,,-0.953218177977989,0.757537688442211,-1.0294117647058822,-0.8823529411764706,0.757537688442211,0.757537688442211,23880.0,kappa_3.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,6,first_threshold,wcs_homogeneous,baseline,4.0,,-0.953218177977989,0.7721943048576214,-1.0294117647058822,-0.8823529411764706,0.7721943048576214,0.7721943048576214,23880.0,kappa_4.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,1,first_threshold,wcs_homogeneous,baseline,inf,,-1.0990102959845762,0.7810275371116384,-1.1764705882352942,-1.0294117647058822,0.7810275371116384,0.7810275371116384,18121.0,kappa_inf,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,2,first_threshold,wcs_homogeneous,baseline,2.0,,-1.0990102959845762,0.49583356326913525,-1.1764705882352942,-1.0294117647058822,0.49583356326913525,0.49583356326913525,18121.0,kappa_2.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,3,first_threshold,wcs_homogeneous,baseline,2.5,,-1.0990102959845762,0.6468186082445782,-1.1764705882352942,-1.0294117647058822,0.6468186082445782,0.6468186082445782,18121.0,kappa_2.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,4,first_threshold,wcs_homogeneous,baseline,3.0,,-1.0990102959845762,0.7325202803377298,-1.1764705882352942,-1.0294117647058822,0.7325202803377298,0.7325202803377298,18121.0,kappa_3.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,5,first_threshold,wcs_homogeneous,baseline,3.5,,-1.0990102959845762,0.7662380663318802,-1.1764705882352942,-1.0294117647058822,0.7662380663318802,0.7662380663318802,18121.0,kappa_3.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,6,first_threshold,wcs_homogeneous,baseline,4.0,,-1.0990102959845762,0.7816897522211799,-1.1764705882352942,-1.0294117647058822,0.7816897522211799,0.7816897522211799,18121.0,kappa_4.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,1,first_threshold,wcs_homogeneous,baseline,inf,,-0.8071138678139858,0.7643071050120117,-0.8823529411764706,-0.7352941176470589,0.7643071050120117,0.7643071050120117,30387.0,kappa_inf,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,2,first_threshold,wcs_homogeneous,baseline,2.0,,-0.8071138678139858,0.4788560897752328,-0.8823529411764706,-0.7352941176470589,0.4788560897752328,0.4788560897752328,30387.0,kappa_2.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,3,first_threshold,wcs_homogeneous,baseline,2.5,,-0.8071138678139858,0.6356336591305493,-0.8823529411764706,-0.7352941176470589,0.6356336591305493,0.6356336591305493,30387.0,kappa_2.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,4,first_threshold,wcs_homogeneous,baseline,3.0,,-0.8071138678139858,0.7144831671438444,-0.8823529411764706,-0.7352941176470589,0.7144831671438444,0.7144831671438444,30387.0,kappa_3.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,5,first_threshold,wcs_homogeneous,baseline,3.5,,-0.8071138678139858,0.7502550432750847,-0.8823529411764706,-0.7352941176470589,0.7502550432750847,0.7502550432750847,30387.0,kappa_3.5,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,6,first_threshold,wcs_homogeneous,baseline,4.0,,-0.8071138678139858,0.7652943693026624,-0.8823529411764706,-0.7352941176470589,0.7652943693026624,0.7652943693026624,30387.0,kappa_4.0,$\log_{10}\delta$
tikz-v3,figure1,D,First-threshold diagnostic,1,first_threshold,wcs_homogeneous,baseline,inf,,-0.5136477575499495,0.7292437248470468,-0.588235294117647,-0.44117647058823506,0.7292437248470468,0.7292437248470468,42987.0,kappa_inf,$\log_{10}\delta$
