export_version,figure,panel,panel_title,plot_order,group,method,scenario,kappa,m,x,y,x_left,x_right,y_bottom,y_top,value,probability,count,style_key,label
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,2.354166666666667,2.4583333333333335,2.6666666666666665,2.25,2.4583333333333335,0.19,0.19,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,2.5625,2.4583333333333335,2.6666666666666665,2.4583333333333335,2.6666666666666665,0.65,0.65,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,2.770833333333333,2.4583333333333335,2.6666666666666665,2.6666666666666665,2.875,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,2.979166666666667,2.4583333333333335,2.6666666666666665,2.875,3.0833333333333335,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,3.1875,2.4583333333333335,2.6666666666666665,3.0833333333333335,3.291666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,3.3958333333333335,2.4583333333333335,2.6666666666666665,3.291666666666667,3.5,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,3.604166666666667,2.4583333333333335,2.6666666666666665,3.5,3.7083333333333335,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,3.8125,2.4583333333333335,2.6666666666666665,3.7083333333333335,3.916666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,4.020833333333334,2.4583333333333335,2.6666666666666665,3.916666666666667,4.125,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,4.229166666666667,2.4583333333333335,2.6666666666666665,4.125,4.333333333333334,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,4.4375,2.4583333333333335,2.6666666666666665,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,2,heatmap_cell,exact_wedf,baseline,,37,2.5625,4.645833333333334,2.4583333333333335,2.6666666666666665,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,2.354166666666667,2.6666666666666665,2.875,2.25,2.4583333333333335,0.04,0.04,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,2.5625,2.6666666666666665,2.875,2.4583333333333335,2.6666666666666665,0.34,0.34,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,2.770833333333333,2.6666666666666665,2.875,2.6666666666666665,2.875,0.76,0.76,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,2.979166666666667,2.6666666666666665,2.875,2.875,3.0833333333333335,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,3.1875,2.6666666666666665,2.875,3.0833333333333335,3.291666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,3.3958333333333335,2.6666666666666665,2.875,3.291666666666667,3.5,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,3.604166666666667,2.6666666666666665,2.875,3.5,3.7083333333333335,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,3.8125,2.6666666666666665,2.875,3.7083333333333335,3.916666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,4.020833333333334,2.6666666666666665,2.875,3.916666666666667,4.125,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,4.229166666666667,2.6666666666666665,2.875,4.125,4.333333333333334,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,4.4375,2.6666666666666665,2.875,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,3,heatmap_cell,exact_wedf,baseline,,59,2.770833333333333,4.645833333333334,2.6666666666666665,2.875,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,2.354166666666667,2.875,3.0833333333333335,2.25,2.4583333333333335,0.02,0.02,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,2.5625,2.875,3.0833333333333335,2.4583333333333335,2.6666666666666665,0.09,0.09,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,2.770833333333333,2.875,3.0833333333333335,2.6666666666666665,2.875,0.43,0.43,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,2.979166666666667,2.875,3.0833333333333335,2.875,3.0833333333333335,0.83,0.83,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,3.1875,2.875,3.0833333333333335,3.0833333333333335,3.291666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,3.3958333333333335,2.875,3.0833333333333335,3.291666666666667,3.5,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,3.604166666666667,2.875,3.0833333333333335,3.5,3.7083333333333335,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,3.8125,2.875,3.0833333333333335,3.7083333333333335,3.916666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,4.020833333333334,2.875,3.0833333333333335,3.916666666666667,4.125,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,4.229166666666667,2.875,3.0833333333333335,4.125,4.333333333333334,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,4.4375,2.875,3.0833333333333335,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,4,heatmap_cell,exact_wedf,baseline,,95,2.979166666666667,4.645833333333334,2.875,3.0833333333333335,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,2.354166666666667,3.0833333333333335,3.291666666666667,2.25,2.4583333333333335,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,2.5625,3.0833333333333335,3.291666666666667,2.4583333333333335,2.6666666666666665,0.02,0.02,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,2.770833333333333,3.0833333333333335,3.291666666666667,2.6666666666666665,2.875,0.16,0.16,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,2.979166666666667,3.0833333333333335,3.291666666666667,2.875,3.0833333333333335,0.41,0.41,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,3.1875,3.0833333333333335,3.291666666666667,3.0833333333333335,3.291666666666667,0.82,0.82,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,3.3958333333333335,3.0833333333333335,3.291666666666667,3.291666666666667,3.5,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,3.604166666666667,3.0833333333333335,3.291666666666667,3.5,3.7083333333333335,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,3.8125,3.0833333333333335,3.291666666666667,3.7083333333333335,3.916666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,4.020833333333334,3.0833333333333335,3.291666666666667,3.916666666666667,4.125,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,4.229166666666667,3.0833333333333335,3.291666666666667,4.125,4.333333333333334,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,4.4375,3.0833333333333335,3.291666666666667,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,5,heatmap_cell,exact_wedf,baseline,,154,3.1875,4.645833333333334,3.0833333333333335,3.291666666666667,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,2.354166666666667,3.291666666666667,3.5,2.25,2.4583333333333335,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,2.5625,3.291666666666667,3.5,2.4583333333333335,2.6666666666666665,0.01,0.01,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,2.770833333333333,3.291666666666667,3.5,2.6666666666666665,2.875,0.05,0.05,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,2.979166666666667,3.291666666666667,3.5,2.875,3.0833333333333335,0.3,0.3,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,3.1875,3.291666666666667,3.5,3.0833333333333335,3.291666666666667,0.46,0.46,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,3.3958333333333335,3.291666666666667,3.5,3.291666666666667,3.5,0.85,0.85,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,3.604166666666667,3.291666666666667,3.5,3.5,3.7083333333333335,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,3.8125,3.291666666666667,3.5,3.7083333333333335,3.916666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,4.020833333333334,3.291666666666667,3.5,3.916666666666667,4.125,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,4.229166666666667,3.291666666666667,3.5,4.125,4.333333333333334,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,4.4375,3.291666666666667,3.5,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,6,heatmap_cell,exact_wedf,baseline,,249,3.3958333333333335,4.645833333333334,3.291666666666667,3.5,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,2.354166666666667,3.5,3.7083333333333335,2.25,2.4583333333333335,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,2.5625,3.5,3.7083333333333335,2.4583333333333335,2.6666666666666665,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,2.770833333333333,3.5,3.7083333333333335,2.6666666666666665,2.875,0.01,0.01,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,2.979166666666667,3.5,3.7083333333333335,2.875,3.0833333333333335,0.16,0.16,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,3.1875,3.5,3.7083333333333335,3.0833333333333335,3.291666666666667,0.33,0.33,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,3.3958333333333335,3.5,3.7083333333333335,3.291666666666667,3.5,0.6,0.6,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,3.604166666666667,3.5,3.7083333333333335,3.5,3.7083333333333335,0.88,0.88,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,3.8125,3.5,3.7083333333333335,3.7083333333333335,3.916666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,4.020833333333334,3.5,3.7083333333333335,3.916666666666667,4.125,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,4.229166666666667,3.5,3.7083333333333335,4.125,4.333333333333334,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,4.4375,3.5,3.7083333333333335,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,7,heatmap_cell,exact_wedf,baseline,,402,3.604166666666667,4.645833333333334,3.5,3.7083333333333335,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,2.354166666666667,3.7083333333333335,3.916666666666667,2.25,2.4583333333333335,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,2.5625,3.7083333333333335,3.916666666666667,2.4583333333333335,2.6666666666666665,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,2.770833333333333,3.7083333333333335,3.916666666666667,2.6666666666666665,2.875,0.02,0.02,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,2.979166666666667,3.7083333333333335,3.916666666666667,2.875,3.0833333333333335,0.18,0.18,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,3.1875,3.7083333333333335,3.916666666666667,3.0833333333333335,3.291666666666667,0.25,0.25,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,3.3958333333333335,3.7083333333333335,3.916666666666667,3.291666666666667,3.5,0.39,0.39,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,3.604166666666667,3.7083333333333335,3.916666666666667,3.5,3.7083333333333335,0.64,0.64,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,3.8125,3.7083333333333335,3.916666666666667,3.7083333333333335,3.916666666666667,0.83,0.83,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,4.020833333333334,3.7083333333333335,3.916666666666667,3.916666666666667,4.125,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,4.229166666666667,3.7083333333333335,3.916666666666667,4.125,4.333333333333334,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,4.4375,3.7083333333333335,3.916666666666667,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,8,heatmap_cell,exact_wedf,baseline,,649,3.8125,4.645833333333334,3.7083333333333335,3.916666666666667,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,2.354166666666667,3.916666666666667,4.125,2.25,2.4583333333333335,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,2.5625,3.916666666666667,4.125,2.4583333333333335,2.6666666666666665,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,2.770833333333333,3.916666666666667,4.125,2.6666666666666665,2.875,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,2.979166666666667,3.916666666666667,4.125,2.875,3.0833333333333335,0.1,0.1,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,3.1875,3.916666666666667,4.125,3.0833333333333335,3.291666666666667,0.24,0.24,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,3.3958333333333335,3.916666666666667,4.125,3.291666666666667,3.5,0.36,0.36,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,3.604166666666667,3.916666666666667,4.125,3.5,3.7083333333333335,0.48,0.48,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,3.8125,3.916666666666667,4.125,3.7083333333333335,3.916666666666667,0.66,0.66,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,4.020833333333334,3.916666666666667,4.125,3.916666666666667,4.125,0.93,0.93,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,4.229166666666667,3.916666666666667,4.125,4.125,4.333333333333334,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,4.4375,3.916666666666667,4.125,4.333333333333334,4.541666666666667,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,9,heatmap_cell,exact_wedf,baseline,,1049,4.020833333333334,4.645833333333334,3.916666666666667,4.125,4.541666666666667,4.75,1.0,1.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,2.354166666666667,4.125,4.333333333333334,2.25,2.4583333333333335,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,2.5625,4.125,4.333333333333334,2.4583333333333335,2.6666666666666665,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
tikz-v2,figure2,B,P-value floor versus BH threshold,10,heatmap_cell,exact_wedf,baseline,,1695,4.229166666666667,2.770833333333333,4.125,4.333333333333334,2.6666666666666665,2.875,0.0,0.0,100,discovery_probability,Pr(exact WEDF discovers)
