summary_version,phase_x_bin,phase_y_bin,x_left,x_right,y_bottom,y_top,x,y,alpha,pi1,m,mean_n_cal,mean_rho,count,n_anomaly,calib_ess,max_normalized_calib_weight,p_min_anom,delta_min,rank_delta,certified_no_first_discovery,certified_no_rank_discovery,log10_m_over_alpha,log10_inverse_p_min,log10_delta_min,log10_rank_delta,auroc,perfect_separation_from_calibration,anomalies_exceed_all_inliers,exact_any_discovery,exact_power,exact_fdr,randomized_any_discovery,randomized_power,randomized_fdr,oracle_any_discovery,oracle_power,oracle_fdr
perfect-score-v2,2,5,2.6666666666666665,2.875,3.291666666666667,3.5,2.770833333333333,3.3958333333333335,0.1,0.05,59,1651.61,1.27,100,3.0,652.8454809741845,0.0650081293201897,0.0004082162570250197,0.24084759164476158,0.20499557067351593,0.0,0.0,2.7708520116421442,3.3927853028108554,-0.6219332911687109,-0.7048663653504674,1.0,True,True,1.0,0.8133333333333332,0.09813095238095239,1.0,0.8866666666666667,0.11201515151515151,1.0,1.0,0.09725
perfect-score-v2,2,6,2.6666666666666665,2.875,3.5,3.7083333333333335,2.770833333333333,3.604166666666667,0.1,0.05,59,2696.01,1.23,100,3.0,1102.9007112351705,0.03760633105197666,0.00025198732496510426,0.1486725217294115,0.12495112972766703,0.0,0.0,2.7708520116421442,3.6022437428737653,-0.8313917312316207,-0.9191260258563984,1.0,True,True,1.0,0.8533333333333334,0.09883333333333333,1.0,0.91,0.11549999999999999,1.0,1.0,0.11349999999999999
perfect-score-v2,2,7,2.6666666666666665,2.875,3.7083333333333335,3.916666666666667,2.770833333333333,3.8125,0.1,0.05,59,4372.82,1.31,100,3.0,1635.9217437625014,0.03598070953887525,0.00015790523915862675,0.0931640911035898,0.07918688829097398,0.0,0.0,2.7708520116421442,3.806185193619802,-1.0353331819776586,-1.122106827119307,1.0,True,True,1.0,0.8800000000000001,0.07266666666666667,1.0,0.93,0.08033333333333333,1.0,1.0,0.07
perfect-score-v2,2,8,2.6666666666666665,2.875,3.916666666666667,4.125,2.770833333333333,4.020833333333334,0.1,0.05,59,6587.63,1.35,100,3.0,2415.3680796844087,0.038040626518670774,9.797202554788156e-05,0.05780349507325012,0.05004330696357205,0.0,0.0,2.7708520116421442,4.01234330965643,-1.2414912980142858,-1.3186036519384328,1.0,True,True,1.0,0.8866666666666667,0.06333333333333334,1.0,0.9166666666666667,0.0805,1.0,1.0,0.07400000000000001
perfect-score-v2,2,9,2.6666666666666665,2.875,4.125,4.333333333333334,2.770833333333333,4.229166666666667,0.1,0.05,59,12457.34,1.41,100,3.0,4461.401185225646,0.03248086290798253,5.977973527892807e-05,0.03527004381456756,0.02937732089450616,0.0,0.0,2.7708520116421442,4.227661502635234,-1.456809490993091,-1.5532706548727326,1.0,True,True,1.0,0.8966666666666666,0.07533333333333334,1.0,0.94,0.07616666666666666,1.0,1.0,0.0825
perfect-score-v2,2,10,2.6666666666666665,2.875,4.333333333333334,4.541666666666667,2.770833333333333,4.4375,0.1,0.05,59,17511.65,1.315,100,3.0,6880.048332555717,0.026885953417520172,3.692115563456815e-05,0.021783481824395205,0.019032339925776676,0.0,0.0,2.7708520116421442,4.436817870634524,-1.6659658589923796,-1.7371062848107395,1.0,True,True,1.0,0.9466666666666665,0.07633333333333334,1.0,0.96,0.08616666666666667,1.0,1.0,0.085
perfect-score-v2,2,11,2.6666666666666665,2.875,4.541666666666667,4.75,2.770833333333333,4.645833333333334,0.1,0.05,59,30990.62,1.415,100,3.0,11104.570299930589,0.02583236676163657,2.3384976609578382e-05,0.013797136199651243,0.011616738221657076,0.0,0.0,2.7708520116421442,4.635532420938151,-1.864680409296008,-1.9503216251079787,1.0,True,True,1.0,0.9333333333333332,0.0805,1.0,0.9466666666666668,0.08783333333333333,1.0,1.0,0.09299999999999999
perfect-score-v2,3,0,2.875,3.0833333333333335,2.25,2.4583333333333335,2.979166666666667,2.354166666666667,0.1,0.05,95,130.09,1.36,100,5.0,50.56963466763099,0.18306995918526595,0.004416359742119984,4.195541755013985,3.193707774228723,1.0,1.0,2.9777236052888485,2.359112684954862,0.6186109203339861,0.47784183246950784,0.9987777777777778,True,False,0.02,0.013999999999999999,0.022840909090909092,0.59,0.33799999999999997,0.10123809523809524,1.0,1.0,0.10613095238095237
perfect-score-v2,3,1,2.875,3.0833333333333335,2.4583333333333335,2.6666666666666665,2.979166666666667,2.5625,0.1,0.05,95,228.19,1.35,100,5.0,86.37272509571105,0.15250444093391166,0.0027679043547757186,2.6295091370369335,1.9831493754534757,1.0,0.95,2.9777236052888485,2.5616381924143328,0.4160854128745147,0.26773078371872383,0.9993333333333334,True,False,0.09,0.064,0.03130952380952381,0.84,0.5220000000000001,0.09113690476190475,1.0,1.0,0.07660714285714286
perfect-score-v2,3,2,2.875,3.0833333333333335,2.6666666666666665,2.875,2.979166666666667,2.770833333333333,0.1,0.05,95,380.26,1.41,100,5.0,134.37519166836563,0.10963340838150946,0.0016804137115301813,1.5963930259536725,1.227075978371979,1.0,0.65,2.9777236052888485,2.7785479677362472,0.199175637552601,0.06250757800232529,0.9993333333333334,True,False,0.43,0.294,0.04530812324929972,0.87,0.598,0.10214880952380952,1.0,1.0,0.10220238095238095
perfect-score-v2,3,3,2.875,3.0833333333333335,2.875,3.0833333333333335,2.979166666666667,2.979166666666667,0.1,0.05,95,577.39,1.38,100,5.0,184.2269175702844,0.1120560897238734,0.0010522176553294858,0.9996067725630112,0.7854107484136914,0.49,0.19,2.9777236052888485,2.98250001076405,-0.004776405475201734,-0.12711898125768079,0.9998888888888888,True,False,0.83,0.508,0.06298809523809525,1.0,0.7120000000000001,0.09623015873015874,1.0,1.0,0.10013888888888887
perfect-score-v2,3,4,2.875,3.0833333333333335,3.0833333333333335,3.291666666666667,2.979166666666667,3.1875,0.1,0.05,95,979.8,1.325,100,5.0,366.1854500334903,0.08331338523019712,0.0006470748663443147,0.6147211230270991,0.4785898058919773,0.0,0.0,2.9777236052888485,3.1931359878862655,-0.21541238259741852,-0.3503723201451169,0.9997777777777778,True,False,1.0,0.65,0.06620238095238096,1.0,0.7680000000000001,0.08480952380952379,1.0,1.0,0.07761904761904762
perfect-score-v2,3,5,2.875,3.0833333333333335,3.291666666666667,3.5,2.979166666666667,3.3958333333333335,0.1,0.05,95,1548.39,1.505,100,5.0,483.9898955516864,0.07666211818700483,0.0004002668655659328,0.38025352228763615,0.297987255551309,0.0,0.0,2.9777236052888485,3.4015730609668524,-0.4238494556780054,-0.5545233859567713,1.0,True,True,1.0,0.6839999999999999,0.07687301587301587,1.0,0.7719999999999999,0.09173015873015875,1.0,1.0,0.07575396825396824
perfect-score-v2,3,6,2.875,3.0833333333333335,3.5,3.7083333333333335,2.979166666666667,3.604166666666667,0.1,0.05,95,2306.25,1.395,100,5.0,783.8257336791987,0.05798664560615273,0.00025265929860843856,0.2400263336780166,0.1933023734459242,0.0,0.0,2.9777236052888485,3.6015422385505285,-0.6238186332616804,-0.7381813823896156,1.0,True,True,1.0,0.7580000000000001,0.09453968253968252,1.0,0.8639999999999999,0.11646825396825397,1.0,1.0,0.1051984126984127
perfect-score-v2,3,7,2.875,3.0833333333333335,3.7083333333333335,3.916666666666667,2.979166666666667,3.8125,0.1,0.05,95,3996.21,1.465,100,5.0,1183.1840003726686,0.04337207610287444,0.00015902602568910014,0.15107472440464512,0.1173430452014076,0.0,0.0,2.9777236052888485,3.802175999354207,-0.8244523940653592,-0.9573864699592107,1.0,True,True,1.0,0.7680000000000001,0.08725396825396825,1.0,0.8680000000000001,0.10487301587301587,1.0,1.0,0.09702380952380953
perfect-score-v2,3,8,2.875,3.0833333333333335,3.916666666666667,4.125,2.979166666666667,4.020833333333334,0.1,0.05,95,6435.52,1.55,100,5.0,1950.4699614626415,0.04114522915747231,9.586692641628066e-05,0.09107358009546664,0.07316076856064227,0.0,0.0,2.9777236052888485,4.022115341473135,-1.0443917361842876,-1.1621466092252872,1.0,True,True,1.0,0.794,0.08343650793650793,1.0,0.85,0.0988531746031746,1.0,1.0,0.08855158730158727
perfect-score-v2,3,9,2.875,3.0833333333333335,4.125,4.333333333333334,2.979166666666667,4.229166666666667,0.1,0.05,95,10186.11,1.465,100,5.0,3291.9957864863345,0.038806923118869185,5.962375433481373e-05,0.05664256661807305,0.045362279676125015,0.0,0.0,2.9777236052888485,4.228507068406787,-1.2507834631179386,-1.3716967122803734,1.0,True,True,1.0,0.8960000000000001,0.11619841269841269,1.0,0.9419999999999998,0.12875396825396826,1.0,1.0,0.10374999999999998
perfect-score-v2,3,10,2.875,3.0833333333333335,4.333333333333334,4.541666666666667,2.979166666666667,4.4375,0.1,0.05,95,15759.16,1.57,100,5.0,4128.907877033477,0.032529381072395475,3.746873291395893e-05,0.03559529626826098,0.029451474675628458,0.0,0.0,2.9777236052888485,4.430607877296978,-1.4528842720081314,-1.5522703558630935,1.0,True,True,1.0,0.8759999999999999,0.10803571428571429,1.0,0.922,0.1064206349206349,1.0,1.0,0.11
perfect-score-v2,3,11,2.875,3.0833333333333335,4.541666666666667,4.75,2.979166666666667,4.645833333333334,0.1,0.05,95,25571.04,1.55,100,5.0,7521.778207764591,0.032875419645642466,2.2886731718565036e-05,0.021742395132636788,0.017549368385731283,0.0,0.0,2.9777236052888485,4.644645798052513,-1.6669221927636653,-1.7833642114239305,1.0,True,True,1.0,0.904,0.08352777777777776,1.0,0.9420000000000001,0.09988492063492062,1.0,1.0,0.09664682539682538
perfect-score-v2,4,0,3.0833333333333335,3.291666666666667,2.25,2.4583333333333335,3.1875,2.354166666666667,0.1,0.05,154,111.17,1.44,100,8.0,40.91192342104091,0.20461060711653306,0.004529142478040654,6.974879416182607,4.962407451518782,1.0,1.0,3.1875207208364627,2.3480563367844263,0.8394643840520366,0.6617983552927639,0.9986301369863014,True,False,0.0,0.0,0.01,0.48,0.15875,0.14751633986928103,1.0,1.0,0.10321989121989122
perfect-score-v2,4,1,3.0833333333333335,3.291666666666667,2.4583333333333335,2.6666666666666665,3.1875,2.5625,0.1,0.05,154,173.58,1.54,100,8.0,51.37877089929345,0.18053482209194371,0.0028556453177149906,4.397693789281086,3.21403176632898,1.0,1.0,3.1875207208364627,2.548433775386201,0.6390869454502621,0.47556955958074293,0.9991095890410959,True,False,0.02,0.00875,0.020178571428571428,0.7,0.29375,0.1325515873015873,1.0,1.0,0.08802020202020203
perfect-score-v2,4,2,3.0833333333333335,3.291666666666667,2.6666666666666665,2.875,3.1875,2.770833333333333,0.1,0.05,154,322.5,1.545,100,8.0,101.75240292140622,0.14109050010365967,0.0017423075696427332,2.683153657249809,1.934256651865031,1.0,0.85,3.1875207208364627,2.7627138024217497,0.42480691841471413,0.2459192966183148,0.9994520547945206,True,False,0.16,0.1325,0.026945526695526693,0.86,0.47375,0.1093835356250217,1.0,1.0,0.093987567987568
perfect-score-v2,4,3,3.0833333333333335,3.291666666666667,2.875,3.0833333333333335,3.1875,2.979166666666667,0.1,0.05,154,451.7,1.595,100,8.0,122.27409647535926,0.136804832326254,0.0010508429143000597,1.6182980880220919,1.2397671019873062,1.0,0.64,3.1875207208364627,2.9830716410650284,0.2044490797714343,0.05899201324879573,0.9997945205479453,True,False,0.41,0.25,0.0420515873015873,0.93,0.54,0.100762987012987,1.0,1.0,0.08626551226551225
perfect-score-v2,4,4,3.0833333333333335,3.291666666666667,3.0833333333333335,3.291666666666667,3.1875,3.1875,0.1,0.05,154,805.97,1.4,100,8.0,280.9370517629653,0.08557656074108283,0.0006692594984121131,1.030659627554654,0.6966496812709556,0.53,0.19,3.1875207208364627,3.178716419488984,0.008804301347479362,-0.1992642146368456,1.0,True,True,0.82,0.53375,0.061516955266955275,0.98,0.73375,0.1173553391053391,1.0,1.0,0.10158352758352757
perfect-score-v2,4,5,3.0833333333333335,3.291666666666667,3.291666666666667,3.5,3.1875,3.3958333333333335,0.1,0.05,154,1160.47,1.45,100,8.0,391.67980984038127,0.07378716168060237,0.0004052838710507426,0.6241371614181436,0.45111489409906746,0.0,0.0,3.1875207208364627,3.39640366342868,-0.2088829425922172,-0.38040801020154524,1.0,True,True,1.0,0.60125,0.08946897546897546,1.0,0.73875,0.10974278499278498,1.0,1.0,0.10550271950271949
perfect-score-v2,4,6,3.0833333333333335,3.291666666666667,3.5,3.7083333333333335,3.1875,3.604166666666667,0.1,0.05,154,2139.51,1.41,100,8.0,699.9584996546305,0.05436174809473484,0.0002461231192826863,0.3790296036953369,0.2670106565092838,0.0,0.0,3.1875207208364627,3.6123938715093833,-0.42487315067292064,-0.6086304082960711,1.0,True,True,1.0,0.69125,0.0671976911976912,1.0,0.81,0.09183261183261182,1.0,1.0,0.0832929292929293
perfect-score-v2,4,7,3.0833333333333335,3.291666666666667,3.7083333333333335,3.916666666666667,3.1875,3.8125,0.1,0.05,154,3544.91,1.61,100,8.0,965.9982202247232,0.06125806378048154,0.0001539433903157614,0.2370728210862725,0.1787620672400903,0.0,0.0,3.1875207208364627,3.8170575791248895,-0.6295368582884268,-0.7841504924158099,0.9998630136986302,True,False,1.0,0.69375,0.08399963924963924,1.0,0.79625,0.09735966810966809,1.0,1.0,0.09753535353535352
perfect-score-v2,4,8,3.0833333333333335,3.291666666666667,3.916666666666667,4.125,3.1875,4.020833333333334,0.1,0.05,154,5202.9,1.465,100,8.0,1733.8706959760343,0.0549331709244063,9.42691883338184e-05,0.14517455003408034,0.10278548082853853,0.0,0.0,3.1875207208364627,4.029765026555165,-0.8422443057187027,-1.031827298458478,0.9999315068493151,True,False,1.0,0.80375,0.07272655122655122,1.0,0.865,0.09698629148629148,1.0,1.0,0.09290909090909091
perfect-score-v2,4,9,3.0833333333333335,3.291666666666667,4.125,4.333333333333334,3.1875,4.229166666666667,0.1,0.05,154,8923.36,1.525,100,8.0,3083.2607809548826,0.045687768788385395,5.9466581891544304e-05,0.09157853611297818,0.06643963712478292,0.0,0.0,3.1875207208364627,4.229776577733207,-1.0422558568967444,-1.2232929744461294,1.0,True,True,1.0,0.8325,0.08351390276390275,1.0,0.88875,0.08799622599622597,1.0,1.0,0.09208857808857808
perfect-score-v2,4,10,3.0833333333333335,3.291666666666667,4.333333333333334,4.541666666666667,3.1875,4.4375,0.1,0.05,154,13116.68,1.65,100,8.0,3216.947495163612,0.04053515240328877,3.714442435153743e-05,0.057202413501367635,0.04310175352455014,0.0,0.0,3.1875207208364627,4.434290684690959,-1.2467699638544953,-1.3987958914254304,1.0,True,True,1.0,0.80625,0.07557287157287158,1.0,0.85625,0.08998953823953824,1.0,1.0,0.08565656565656564
perfect-score-v2,4,11,3.0833333333333335,3.291666666666667,4.541666666666667,4.75,3.1875,4.645833333333334,0.1,0.05,154,23469.57,1.465,100,8.0,6682.627227743296,0.024874438041463613,2.3055629493569828e-05,0.03550566942009754,0.025507204434645443,0.0,0.0,3.1875207208364627,4.641807519273818,-1.4542867984373544,-1.6299311997383472,1.0,True,True,1.0,0.9175,0.08916522366522367,1.0,0.95125,0.10030916305916306,1.0,1.0,0.09105050505050503
perfect-score-v2,5,0,3.291666666666667,3.5,2.25,2.4583333333333335,3.3958333333333335,2.354166666666667,0.1,0.05,249,97.41,1.525,100,12.0,33.10600960994282,0.22955461710308295,0.004516075841773345,11.245028846015632,7.399595025132772,1.0,1.0,3.396199347095737,2.349921603291759,1.0462777438039774,0.8147133783946426,0.999324894514768,True,False,0.0,0.0,0.0,0.36,0.08416666666666667,0.0843813700918964,1.0,1.0,0.08697231200172376
perfect-score-v2,5,1,3.291666666666667,3.5,2.4583333333333335,2.6666666666666665,3.3958333333333335,2.5625,0.1,0.05,249,159.59,1.44,100,12.0,59.19240635329414,0.16597053429125666,0.002771960713433346,6.902182176449034,4.337716630807903,1.0,1.0,3.396199347095737,2.5613160798355405,0.8348832672601959,0.5716878825519617,0.999746835443038,True,False,0.01,0.009166666666666667,0.003125,0.52,0.245,0.10067349901560428,1.0,1.0,0.10156184012066362
perfect-score-v2,5,2,3.291666666666667,3.5,2.6666666666666665,2.875,3.3958333333333335,2.770833333333333,0.1,0.05,249,240.62,1.495,100,12.0,82.93915756528426,0.1709563750868508,0.001717221674043114,4.2758819683673535,3.027726910864824,1.0,0.97,3.396199347095737,2.7689654936353714,0.6272338534603656,0.4312526447108035,0.9997046413502111,True,False,0.05,0.04333333333333334,0.015228937728937728,0.67,0.32416666666666666,0.07935456564711883,1.0,1.0,0.0846351001939237
