summary_version,scenario,alpha,pi1,label,m,log10_neff_left,log10_neff_right,mean_neff,log10_mean_neff,power,discovery_probability,certified_no_rank_rate,mean_auroc,count
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",2000,1.8,1.9,71.00117633469917,1.8512655440914225,0.0003094910591471802,0.006189821182943604,0.9938101788170564,0.9995863031970318,2908
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",2000,1.8,1.9,71.00117633469917,1.8512655440914225,0.024673314993122426,0.12551581843191198,0.8803301237964236,0.9995893361326281,2908
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",2000,1.8,1.9,71.00117633469917,1.8512655440914225,0.0011348005502063274,0.03404401650618982,0.967331499312242,0.9995893361326281,2908
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",50,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.1033091202582728,0.1033091202582728,0.9043583535108959,0.9996540989277066,2478
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",50,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.05084745762711865,0.05084745762711865,0.9519774011299436,0.9996540989277066,2478
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",50,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.13297013720742534,0.20742534301856336,0.8103309120258273,0.9996384853376382,2478
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",50,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.0599273607748184,0.09927360774818401,0.9023405972558515,0.9996384853376382,2478
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",100,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.046811945117029866,0.046811945117029866,0.9552058111380145,0.9996861268047712,2478
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",100,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.01977401129943503,0.01977401129943503,0.9810330912025828,0.9996861268047712,2478
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",100,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.09596448748991124,0.23083131557707828,0.7824858757062146,0.9996686631833819,2478
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",100,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.03583535108958838,0.11218724778046812,0.8918482647296206,0.9996686631833819,2478
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",200,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.02804681194511703,0.04923325262308313,0.9531880548829701,0.9996800123918768,2478
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",200,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.012510088781275222,0.023002421307506054,0.9778046811945117,0.9996800123918768,2478
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",200,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.06876513317191287,0.2271993543179984,0.7804681194511703,0.9997026464466255,2478
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",200,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.02142857142857143,0.10734463276836158,0.8962873284907183,0.9997026464466255,2478
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",500,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.009927360774818402,0.03914447134786118,0.9636803874092009,0.9996698217037201,2478
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",500,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.002986279257465699,0.013317191283292978,0.9874899112187248,0.9996698217037201,2478
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",500,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.04379338175948346,0.2050040355125101,0.8050847457627118,0.9996941506308135,2478
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",500,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.00887812752219532,0.08151735270379339,0.9209039548022598,0.9996941506308135,2478
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",1000,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.004842615012106538,0.029459241323648102,0.9737691686844229,0.9996685988211406,2478
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",1000,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.0014931396287328493,0.010492332526230832,0.9895076674737692,0.9996685988211406,2478
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",1000,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.031178369652945927,0.18523002421307505,0.8232445520581114,0.9996678136018007,2478
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",1000,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.003914447134786117,0.06497175141242938,0.9362389023405973,0.9996678136018007,2478
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",2000,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.0017958030669895074,0.020581113801452784,0.9798224374495561,0.9996812352744548,2478
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",2000,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.00034301856335754654,0.00645682001614205,0.993543179983858,0.9996812352744548,2478
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",2000,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.02405165456012914,0.16101694915254236,0.844632768361582,0.9996875663735597,2478
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",2000,1.7000000000000002,1.8,56.35366749787755,1.7509221851959782,0.0018765133171912834,0.04923325262308313,0.9511702986279258,0.9996875663735597,2478
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",50,2.0,2.1,111.941340294462,2.0489905024903488,0.15643352909770422,0.15643352909770422,0.8601174586225308,0.9998365603582597,1873
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",50,2.0,2.1,111.941340294462,2.0489905024903488,0.06567004805125468,0.06567004805125468,0.9375333689268553,0.9998365603582597,1873
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",50,2.0,2.1,111.941340294462,2.0489905024903488,0.2199679658302189,0.29738387613454353,0.7303790710090764,0.999822032390105,1873
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",50,2.0,2.1,111.941340294462,2.0489905024903488,0.09369994660971703,0.14628937533368927,0.8617191671115857,0.999822032390105,1873
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",100,2.0,2.1,111.941340294462,2.0489905024903488,0.07100907634810465,0.07100907634810465,0.9343299519487454,0.9998436042216077,1873
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",100,2.0,2.1,111.941340294462,2.0489905024903488,0.036305392418579815,0.036305392418579815,0.9642285104111051,0.9998436042216077,1873
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",100,2.0,2.1,111.941340294462,2.0489905024903488,0.18441003737319808,0.3411639081687133,0.6844634276561665,0.9998651192851321,1873
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",100,2.0,2.1,111.941340294462,2.0489905024903488,0.0611852642819007,0.15429791777896423,0.8489054991991457,0.9998651192851321,1873
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",200,2.0,2.1,111.941340294462,2.0489905024903488,0.041110517885744796,0.06620395088093967,0.9407367859049653,0.9998463007005451,1873
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",200,2.0,2.1,111.941340294462,2.0489905024903488,0.017351841964762412,0.030966364121729845,0.9717031500266952,0.9998463007005451,1873
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",200,2.0,2.1,111.941340294462,2.0489905024903488,0.1343299519487453,0.3059263214095035,0.7132941804591564,0.9998398291510946,1873
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",200,2.0,2.1,111.941340294462,2.0489905024903488,0.03651895355045382,0.13027229044313934,0.8734650293646556,0.9998398291510946,1873
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",500,2.0,2.1,111.941340294462,2.0489905024903488,0.014522156967431922,0.050720768820074744,0.9535504538174052,0.9998220323901048,1873
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",500,2.0,2.1,111.941340294462,2.0489905024903488,0.0027762947143619866,0.012279765082754938,0.98825413774693,0.9998220323901048,1873
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",500,2.0,2.1,111.941340294462,2.0489905024903488,0.09057127602776298,0.26962092899092366,0.7437266417512013,0.9998437631719445,1873
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",500,2.0,2.1,111.941340294462,2.0489905024903488,0.014265883609183126,0.09610250934329952,0.9081687132941805,0.9998437631719445,1873
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",1000,2.0,2.1,111.941340294462,2.0489905024903488,0.0037907100907634815,0.027229044313934865,0.9738387613454351,0.9998101678827791,1873
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",1000,2.0,2.1,111.941340294462,2.0489905024903488,0.0008008542445274963,0.007474639615589963,0.9925253603844101,0.9998101678827791,1873
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",1000,2.0,2.1,111.941340294462,2.0489905024903488,0.07346502936465561,0.23384943940202882,0.7789642285104111,0.9998572512434315,1873
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",1000,2.0,2.1,111.941340294462,2.0489905024903488,0.0063427656166577685,0.062466631073144686,0.9391350774159103,0.9998572512434315,1873
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",2000,2.0,2.1,111.941340294462,2.0489905024903488,0.0016284036305392418,0.020822210357714897,0.9797116924719701,0.9998247288690425,1873
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",2000,2.0,2.1,111.941340294462,2.0489905024903488,0.00021356113187399894,0.004271222637479978,0.996262680192205,0.9998247288690425,1873
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",2000,2.0,2.1,111.941340294462,2.0489905024903488,0.05920448478376936,0.20288307528029897,0.8120662039508809,0.9998294320959897,1873
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",2000,2.0,2.1,111.941340294462,2.0489905024903488,0.0026481580352375866,0.030432461292044848,0.9727709556860651,0.9998294320959897,1873
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",50,1.9,2.0,90.31094859417775,1.9557404039768505,0.125,0.125,0.8877627627627628,0.9997088925660353,2664
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",50,1.9,2.0,90.31094859417775,1.9557404039768505,0.05818318318318318,0.05818318318318318,0.9440690690690691,0.9997088925660353,2664
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",50,1.9,2.0,90.31094859417775,1.9557404039768505,0.1420795795795796,0.20195195195195195,0.8179429429429429,0.9996793668668669,2664
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",50,1.9,2.0,90.31094859417775,1.9557404039768505,0.06156156156156156,0.09684684684684684,0.9076576576576577,0.9996793668668669,2664
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",100,1.9,2.0,90.31094859417775,1.9557404039768505,0.059684684684684686,0.059684684684684686,0.9451951951951952,0.9997156247156246,2664
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",100,1.9,2.0,90.31094859417775,1.9557404039768505,0.02515015015015015,0.02515015015015015,0.9763513513513513,0.9997156247156246,2664
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",100,1.9,2.0,90.31094859417775,1.9557404039768505,0.11816816816816808,0.24737237237237236,0.7687687687687688,0.9997155049786629,2664
power-config-v2,alpha_005_pi1_005,0.05,0.05,"$\alpha=0.05,\ \pi_1=0.05$",100,1.9,2.0,90.31094859417775,1.9557404039768505,0.04166666666666668,0.11486486486486487,0.8877627627627628,0.9997155049786629,2664
power-config-v2,alpha_010_pi1_001,0.1,0.01,"$\alpha=0.10,\ \pi_1=0.01$",200,1.9,2.0,90.31094859417775,1.9557404039768505,0.02702702702702703,0.04804804804804805,0.9557057057057057,0.9997194163860832,2664
power-config-v2,alpha_005_pi1_001,0.05,0.01,"$\alpha=0.05,\ \pi_1=0.01$",200,1.9,2.0,90.31094859417775,1.9557404039768505,0.00975975975975976,0.018018018018018018,0.9831081081081081,0.9997194163860832,2664
power-config-v2,alpha_010_pi1_005,0.1,0.05,"$\alpha=0.10,\ \pi_1=0.05$",200,1.9,2.0,90.31094859417775,1.9557404039768505,0.08415915915915918,0.22147147147147148,0.7909159159159159,0.9997313102576265,2664
