export_version,figure,panel,panel_title,plot_order,group,method,score_regime,sweep,x,y,x_left,x_right,y_bottom,y_top,x_value,x_label,alpha,m,target_pi1,n_anomaly_fixed,calibration_repeats,test_repeats_per_calibration,value,fdr_ratio,power,discovery_probability,fdr,median_log10_rank_delta,certified_no_rank_rate,mean_auroc,count,style_key,label
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.6020599913279625,3.8,-1.8010299956639813,-1.451544993495972,3.7,3.9,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.215025019425016,0.215025019425016,0.008896,0.06,0.0053756254856254,-0.8970081931828321,0.0,0.9210670063157892,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.6020599913279625,4.0,-1.8010299956639813,-1.451544993495972,3.9,4.1,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.406639027639024,0.406639027639024,0.019352,0.1808,0.0101659756909756,-1.096953440284919,0.0,0.9214396378947368,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,1.4,-1.451544993495972,-1.1505149978319906,1.3,1.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,1.1870866433571443,1.0,0.9213670063157894,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,1.6,-1.451544993495972,-1.1505149978319906,1.5,1.7,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.9892761346082268,1.0,0.9205286484210526,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,1.7999999999999998,-1.451544993495972,-1.1505149978319906,1.7,1.9,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.7958800173440752,1.0,0.9210376757894736,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,2.0,-1.451544993495972,-1.1505149978319906,1.9,2.1,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.5977386175453198,1.0,0.9217867031578948,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,2.2,-1.451544993495972,-1.1505149978319906,2.1,2.3,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.4006628670075109,1.0,0.9216805305263156,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,2.4,-1.451544993495972,-1.1505149978319906,2.3,2.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.2006594505464182,1.0,0.9204767494736844,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,2.6,-1.451544993495972,-1.1505149978319906,2.5,2.7,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.0010870956412141,1.0,0.9209448926315787,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,2.8,-1.451544993495972,-1.1505149978319906,2.7,2.9,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.056525469954879996,0.056525469954879996,0.0034799999999999,0.008,0.002826273497744,-0.1986570869544226,0.0,0.9206362189473682,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,3.0,-1.451544993495972,-1.1505149978319906,2.9,3.1,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.029382382834555996,0.029382382834555996,0.002264,0.0068,0.0014691191417278,-0.3983740861513562,0.0,0.9215527915789474,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,3.2,-1.451544993495972,-1.1505149978319906,3.1,3.3,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.135209502098086,0.135209502098086,0.010112,0.0404,0.0067604751049043,-0.5982431916536226,0.0,0.9212208421052632,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,3.4,-1.451544993495972,-1.1505149978319906,3.3,3.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.27798092626327797,0.27798092626327797,0.023144,0.1388,0.0138990463131639,-0.7981324972646135,0.0,0.9210540631578948,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,3.6,-1.451544993495972,-1.1505149978319906,3.5,3.7,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.337849381337616,0.337849381337616,0.025984,0.174,0.0168924690668808,-0.9980412643634284,0.0,0.9211147789473686,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,3.8,-1.451544993495972,-1.1505149978319906,3.7,3.9,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.44234057445821995,0.44234057445821995,0.035512,0.2988,0.022117028722911,-1.1980381888468132,0.0,0.9215005389473684,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.3010299956639813,4.0,-1.451544993495972,-1.1505149978319906,3.9,4.1,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,1.037059770123236,1.037059770123236,0.072144,0.7132,0.0518529885061618,-1.3979834359489005,0.0,0.9220119831578948,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,1.4,-1.1505149978319906,-0.8494850021680094,1.3,1.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.8860566476931633,1.0,0.9207751831578944,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,1.6,-1.1505149978319906,-0.8494850021680094,1.5,1.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.6882461389442457,1.0,0.9216085389473684,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,1.7999999999999998,-1.1505149978319906,-0.8494850021680094,1.7,1.9,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.494850021680094,1.0,0.921607865263158,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,2.0,-1.1505149978319906,-0.8494850021680094,1.9,2.1,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.2967086218813386,1.0,0.921075494736842,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,2.2,-1.1505149978319906,-0.8494850021680094,2.1,2.3,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.0996328713435296,1.0,0.92118944,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,2.4,-1.1505149978319906,-0.8494850021680094,2.3,2.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.008984240508971,0.008984240508971,0.001256,0.0024,0.0008984240508971,-0.1003705451175629,0.0,0.9211313010526316,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,2.6,-1.1505149978319906,-0.8494850021680094,2.5,2.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.11783481471671599,0.11783481471671599,0.013784,0.0356,0.0117834814716716,-0.2999429000227671,0.0,0.9212077136842104,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,2.8,-1.1505149978319906,-0.8494850021680094,2.7,2.9,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.348797826063258,0.348797826063258,0.045352,0.1404,0.0348797826063258,-0.4996870826184039,0.0,0.921499082105263,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,3.0,-1.1505149978319906,-0.8494850021680094,2.9,3.1,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.7760773152618119,0.7760773152618119,0.096552,0.3888,0.0776077315261812,-0.6994040818153374,0.0,0.9223104168421052,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,3.2,-1.1505149978319906,-0.8494850021680094,3.1,3.3,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.650997062311638,0.650997062311638,0.088104,0.4376,0.0650997062311638,-0.8992731873176038,0.0,0.9216611789473684,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,3.4,-1.1505149978319906,-0.8494850021680094,3.3,3.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.7264304584774629,0.7264304584774629,0.093488,0.5468,0.0726430458477463,-1.0991624929285948,0.0,0.9213106021052632,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,3.6,-1.1505149978319906,-0.8494850021680094,3.5,3.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.692117867333822,0.692117867333822,0.0901039999999999,0.6424,0.0692117867333822,-1.2990712600274097,0.0,0.921241734736842,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,3.8,-1.1505149978319906,-0.8494850021680094,3.7,3.9,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,1.0217470253276628,1.0217470253276628,0.1298079999999999,0.9144,0.1021747025327663,-1.4990681845107945,0.0,0.9213367915789472,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-1.0,4.0,-1.1505149978319906,-0.8494850021680094,3.9,4.1,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.9323335556583819,0.9323335556583819,0.117752,0.9108,0.0932333555658382,-1.6990134316128815,0.0,0.9214056421052632,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,1.4,-0.8494850021680094,-0.5484550065040281,1.3,1.5,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.585026652029182,1.0,0.9209666189473684,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,1.6,-0.8494850021680094,-0.5484550065040281,1.5,1.7,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.3872161432802645,1.0,0.9211322947368422,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,1.7999999999999998,-0.8494850021680094,-0.5484550065040281,1.7,1.9,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.014269325613629,0.014269325613629,0.003152,0.0048,0.0028538651227258,0.1938200260161128,1.0,0.9217118484210524,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,2.0,-0.8494850021680094,-0.5484550065040281,1.9,2.1,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.3394134497812605,0.3394134497812605,0.073976,0.1104,0.0678826899562521,-0.0043213737826425,0.0,0.9213591326315788,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,2.2,-0.8494850021680094,-0.5484550065040281,2.1,2.3,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.6205225873326534,0.6205225873326534,0.1373359999999999,0.2516,0.1241045174665307,-0.2013971243204515,0.0,0.9214240505263158,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,2.4,-0.8494850021680094,-0.5484550065040281,2.3,2.5,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.5803304205446624,0.5803304205446624,0.1341919999999999,0.3224,0.1160660841089325,-0.4014005407815441,0.0,0.9219052799999996,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,2.6,-0.8494850021680094,-0.5484550065040281,2.5,2.7,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.6108796118176565,0.6108796118176565,0.145952,0.4324,0.1221759223635313,-0.6009728956867483,0.0,0.9213778694736844,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,2.8,-0.8494850021680094,-0.5484550065040281,2.7,2.9,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.8623755399757475,0.8623755399757475,0.2082239999999999,0.702,0.1724751079951495,-0.800717078282385,0.0,0.9216601515789474,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,3.0,-0.8494850021680094,-0.5484550065040281,2.9,3.1,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.6348872962264029,0.6348872962264029,0.159896,0.7312,0.1269774592452806,-1.0004340774793186,0.0,0.92128288,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,3.2,-0.8494850021680094,-0.5484550065040281,3.1,3.3,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.8902923193281435,0.8902923193281435,0.213952,0.884,0.1780584638656287,-1.200303182981585,0.0,0.921226130526316,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,3.4,-0.8494850021680094,-0.5484550065040281,3.3,3.5,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.8687250633308944,0.8687250633308944,0.214088,0.916,0.1737450126661789,-1.400192488592576,0.0,0.921685002105263,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,3.6,-0.8494850021680094,-0.5484550065040281,3.5,3.7,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.9065161519056599,0.9065161519056599,0.2198,0.9388,0.181303230381132,-1.6001012556913907,0.0,0.9215851115789476,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,3.8,-0.8494850021680094,-0.5484550065040281,3.7,3.9,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.8905416473069839,0.8905416473069839,0.211384,0.9704,0.1781083294613968,-1.8000981801747755,0.0,0.922063629473684,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c4,$N_{cal}$ by FDR level,12,heatmap_cell,standard_conformal_bh,finite_k2,alpha_sweep,-0.6989700043360187,4.0,-0.8494850021680094,-0.5484550065040281,3.9,4.1,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.9907470472149965,0.9907470472149965,0.2323279999999999,0.9928,0.1981494094429993,-2.0000434272768626,0.0,0.92109392,2500,finite_k2_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,1.4,1.548455006504028,1.8494850021680092,1.3,1.5,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.0023999999999989997,0.0023999999999989997,0.00032,0.0004,0.0002399999999999,0.2839966563652008,1.0,0.921188,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,1.6,1.548455006504028,1.8494850021680092,1.5,1.7,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.008615384615384,0.008615384615384,0.002,0.0024,0.0008615384615384,0.0861861476162833,1.0,0.919664,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,1.7999999999999998,1.548455006504028,1.8494850021680092,1.7,1.9,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.48101854811854794,0.48101854811854794,0.1464,0.2104,0.0481018548118548,-0.1072099696478683,0.0,0.919441,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,2.0,1.548455006504028,1.8494850021680092,1.9,2.1,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.6511362970362969,0.6511362970362969,0.25424,0.4432,0.0651136297036297,-0.3053513694466238,0.0,0.921307,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,2.2,1.548455006504028,1.8494850021680092,2.1,2.3,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.309504684204684,0.309504684204684,0.14952,0.302,0.0309504684204684,-0.5024271199844327,0.0,0.920703,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,2.4,1.548455006504028,1.8494850021680092,2.3,2.5,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.621413564213564,0.621413564213564,0.2942399999999999,0.7308,0.0621413564213564,-0.7024305364455253,0.0,0.920731,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,2.6,1.548455006504028,1.8494850021680092,2.5,2.7,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.76343865023865,0.76343865023865,0.34176,0.758,0.076343865023865,-0.9020028913507294,0.0,0.921509,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,2.8,1.548455006504028,1.8494850021680092,2.7,2.9,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.8536572316572311,0.8536572316572311,0.36748,0.8912,0.0853657231657231,-1.1017470739463662,0.0,0.9214070000000002,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,3.0,1.548455006504028,1.8494850021680092,2.9,3.1,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.8478909090909089,0.8478909090909089,0.35672,0.9168,0.0847890909090909,-1.3014640731432998,0.0,0.921511,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,3.2,1.548455006504028,1.8494850021680092,3.1,3.3,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.7808183705183699,0.7808183705183699,0.3424,0.896,0.078081837051837,-1.501333178645566,0.0,0.918964,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,3.4,1.548455006504028,1.8494850021680092,3.3,3.5,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.9111866133866129,0.9111866133866129,0.3698399999999999,0.9352,0.0911186613386613,-1.701222484256557,0.0,0.920752,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,3.6,1.548455006504028,1.8494850021680092,3.5,3.7,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.741417316017315,0.741417316017315,0.35352,0.9008,0.0741417316017315,-1.901131251355372,0.0,0.9216220000000002,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
tikz-v1,figure1_supp,fdr_ratio_atlas_r3_c2,$N_{cal}$ by $m$; fixed 10 anomalies,10,heatmap_cell,standard_conformal_bh,finite_k2,m_fixed_count,1.6989700043360187,3.8,1.548455006504028,1.8494850021680092,3.7,3.9,50.0,test batch size $m$,0.1,50,,10.0,25,100,0.8641322102733859,0.8641322102733859,0.36132,0.9224,0.0864132210273386,-2.101128175838757,0.0,0.921446,2500,finite_k2_m_fixed_count,empirical FDR / nominal alpha
