seed,dataset,model,fold,prauc,rocauc,brier,is_best
1,breast,iforest,mean,0.6198730158730159,0.47800000000000004,0.3935510250736719,False
1,breast,loda,mean,0.5848571428571427,0.41800000000000004,0.4038729942813237,False
1,breast,inne,mean,0.6897301587301589,0.5360000000000001,0.36503929820794356,True
1,breast,hbos,mean,0.5698650793650794,0.36100000000000004,0.4257815865627541,False
1,breast,copod,mean,0.6243968253968253,0.509,0.3640099633032933,False
1,breast,ecod,mean,0.6133174603174603,0.47700000000000004,0.39056569525482787,False
2,breast,iforest,mean,0.7023015873015873,0.551,0.326369325857411,False
2,breast,loda,mean,0.6676190476190476,0.541,0.335395869983934,False
2,breast,inne,mean,0.6476507936507936,0.511,0.35843552142920476,False
2,breast,hbos,mean,0.6355555555555555,0.513,0.37337999630781926,False
2,breast,copod,mean,0.6546507936507936,0.5120000000000001,0.34520642221085157,False
2,breast,ecod,mean,0.7153015873015873,0.584,0.3042902939982941,True
3,breast,iforest,mean,0.592452380952381,0.43900000000000006,0.3963400240313226,False
3,breast,loda,mean,0.6903730158730159,0.555,0.324871396418011,True
3,breast,inne,mean,0.6619761904761904,0.509,0.35427729389168194,False
3,breast,hbos,mean,0.6105238095238096,0.45,0.4177114986798477,False
3,breast,copod,mean,0.6893095238095238,0.587,0.32483350156314517,False
3,breast,ecod,mean,0.60115873015873,0.466,0.3766245336155737,False
4,breast,iforest,mean,0.6568253968253968,0.518,0.3744046622099298,False
4,breast,loda,mean,0.7101190476190476,0.615,0.29966605943903335,True
4,breast,inne,mean,0.6950793650793651,0.5469999999999999,0.3707086027804988,False
4,breast,hbos,mean,0.5824761904761905,0.39300000000000007,0.4111725131464685,False
4,breast,copod,mean,0.6181428571428571,0.509,0.36902942489794144,False
4,breast,ecod,mean,0.629563492063492,0.5010000000000001,0.3662479445384169,False
5,breast,iforest,mean,0.5852539682539681,0.44799999999999995,0.3844811354031682,False
5,breast,loda,mean,0.46834920634920635,0.273,0.49325950624199527,False
5,breast,inne,mean,0.6180634920634921,0.48200000000000004,0.36811522464226404,False
5,breast,hbos,mean,0.5285,0.33199999999999996,0.42983579089222956,False
5,breast,copod,mean,0.6094047619047618,0.4050000000000001,0.41976147825400717,False
5,breast,ecod,mean,0.6624444444444444,0.503,0.34990381680774396,True
6,breast,iforest,mean,0.7626349206349206,0.68,0.26312543592425325,False
6,breast,loda,mean,0.6341349206349206,0.4720000000000001,0.3691632056824071,False
6,breast,inne,mean,0.8149999999999998,0.7530000000000001,0.233527469573447,False
6,breast,hbos,mean,0.7386190476190476,0.6140000000000001,0.3013439157384353,False
6,breast,copod,mean,0.798547619047619,0.7150000000000001,0.25104129316149726,False
6,breast,ecod,mean,0.8496666666666666,0.7590000000000001,0.22579510258080887,True
7,breast,iforest,mean,0.6397619047619048,0.4630000000000001,0.37141360442585786,False
7,breast,loda,mean,0.588468253968254,0.441,0.41676649617793393,False
7,breast,inne,mean,0.6032936507936508,0.4680000000000001,0.3840577210763839,False
7,breast,hbos,mean,0.5980873015873016,0.41500000000000004,0.40643612509786226,False
7,breast,copod,mean,0.6864920634920637,0.555,0.32163903366482444,True
7,breast,ecod,mean,0.640547619047619,0.44700000000000006,0.35946758709752036,False
8,breast,iforest,mean,0.6096666666666668,0.442,0.394562914694583,False
8,breast,loda,mean,0.6571269841269841,0.5250000000000001,0.3621478393712768,True
8,breast,inne,mean,0.649484126984127,0.496,0.3744687657596222,False
8,breast,hbos,mean,0.6405634920634922,0.522,0.356598822928475,False
8,breast,copod,mean,0.6353412698412698,0.489,0.361986180178141,False
8,breast,ecod,mean,0.5887936507936508,0.417,0.42090740534690607,False
