seed,dataset,model,fold,prauc,rocauc,brier,is_best
17,thyroid,ecod,mean,0.7743827838827839,0.9895622475647424,0.0701437155362054,False
18,thyroid,iforest,mean,0.6878654540343344,0.9758624376336422,0.0632013347973177,False
18,thyroid,loda,mean,0.5607834820806706,0.9297451888809694,0.0219546067449309,False
18,thyroid,inne,mean,0.6291055559263405,0.9684197552862912,0.3143188304184517,False
18,thyroid,hbos,mean,0.65825459131222,0.9675487051556187,0.0831079507292828,False
18,thyroid,copod,mean,0.4009589392089392,0.9513987883107626,0.0765838973355958,False
18,thyroid,ecod,mean,0.7641810637436771,0.9824964362081252,0.0672873460258011,True
19,thyroid,iforest,mean,0.7884824036555785,0.9865175813732476,0.0677187381018558,False
19,thyroid,loda,mean,0.5875240769835663,0.9567314088857212,0.0336833800184878,False
19,thyroid,inne,mean,0.8499345171736475,0.985267581373248,0.3338956659897786,True
19,thyroid,hbos,mean,0.6113127096738712,0.9710780470420528,0.0989282039364898,False
19,thyroid,copod,mean,0.4791815173130963,0.9665086718935614,0.0734386921852816,False
19,thyroid,ecod,mean,0.8216816666542833,0.9897784509384652,0.0666161121384037,False
20,thyroid,iforest,mean,0.8163576978576979,0.9909776669042528,0.0590907106222668,False
20,thyroid,loda,mean,0.7373031625237508,0.974994654312188,0.0172217181082367,False
20,thyroid,inne,mean,0.824920301920302,0.9886395224518888,0.3156193017487078,False
20,thyroid,hbos,mean,0.7337157287157287,0.9804234972677596,0.0831257876072172,False
20,thyroid,copod,mean,0.56449361181138,0.9731432644333572,0.0685763760535003,False
20,thyroid,ecod,mean,0.8591556542872333,0.9934758850083154,0.065712386720459,True
