seed,dataset,model,fold,prauc,rocauc,brier,is_best
16,fault,iforest,mean,0.504132664653376,0.6281723484848485,0.2266211938575232,False
16,fault,loda,mean,0.3876375853760489,0.50524515993266,0.2720292551338853,False
16,fault,inne,mean,0.5310303087317636,0.6111712361712361,0.2496021240566689,True
16,fault,hbos,mean,0.4173233246440121,0.5183614417989417,0.2516322907474176,False
16,fault,copod,mean,0.3817707313335747,0.497160594035594,0.2637001258826336,False
16,fault,ecod,mean,0.3872322473007232,0.5132583273208274,0.2567538191270637,False
17,fault,iforest,mean,0.5263976472451851,0.6786984427609427,0.2171263251190444,False
17,fault,loda,mean,0.3655288228978416,0.5060275372775372,0.2788436476766369,False
17,fault,inne,mean,0.5541058531411055,0.671893789081289,0.225721450783279,True
17,fault,hbos,mean,0.4934716380260558,0.6530829124579125,0.2271603441132689,False
17,fault,copod,mean,0.3636612076499367,0.5196285774410774,0.2671402553715613,False
17,fault,ecod,mean,0.3775582311318208,0.5374421296296296,0.2583994082898254,False
18,fault,iforest,mean,0.5144112576345481,0.6535488816738817,0.2186814820866331,False
18,fault,loda,mean,0.3885824542716806,0.5074141714766716,0.2666258424043194,False
18,fault,inne,mean,0.5357556498285048,0.6299310064935065,0.2417974022220209,True
18,fault,hbos,mean,0.4074838981545594,0.555305284992785,0.2486120365707972,False
18,fault,copod,mean,0.4004630534736408,0.5439987674362675,0.2542836583714645,False
18,fault,ecod,mean,0.4113225450682597,0.5466743326118327,0.2506041138002566,False
19,fault,iforest,mean,0.5078739232123431,0.6441332972582974,0.2214224753912072,False
19,fault,loda,mean,0.3607516625780369,0.4994175384800384,0.2800488122979578,False
19,fault,inne,mean,0.5361699796403885,0.6547153078403078,0.2301084134334807,True
19,fault,hbos,mean,0.4981640064887157,0.6280175264550264,0.2298203823470011,False
19,fault,copod,mean,0.3681128144653453,0.5069669913419914,0.2681731473685871,False
19,fault,ecod,mean,0.3928119629537249,0.5340916606541607,0.2559950058272592,False
20,fault,iforest,mean,0.5084125789848685,0.6550459956709955,0.2202890190529306,False
20,fault,loda,mean,0.3789364516066593,0.5157557720057719,0.2767164566447715,False
20,fault,inne,mean,0.5297033938145035,0.648700547138047,0.237931482141172,True
20,fault,hbos,mean,0.392522916440772,0.5239613395863396,0.256134607266884,False
20,fault,copod,mean,0.3649312461896948,0.5014069264069263,0.2661718777187315,False
20,fault,ecod,mean,0.3744127700771756,0.5173799001924003,0.2639308653553576,False
