seed,dataset,model,fold,prauc,rocauc,brier,is_best
12,satellite,ecod,mean,0.6504781503417487,0.6633216198332162,0.1870550111468156,False
13,satellite,iforest,mean,0.787632983122287,0.8271763683217637,0.1352108365531078,False
13,satellite,loda,mean,0.7545035909194127,0.7357876609578766,0.1543010183691789,False
13,satellite,inne,mean,0.7975997961696437,0.8474697503996975,0.1697808344239719,False
13,satellite,hbos,mean,0.8353507021906397,0.8816282381662823,0.1289869536563215,True
13,satellite,copod,mean,0.7066705247261271,0.7217744308677443,0.173254160728192,False
13,satellite,ecod,mean,0.6719020424251025,0.684034910340349,0.1818500367655322,False
14,satellite,iforest,mean,0.7731224837376318,0.8036834025868341,0.1385775301599733,False
14,satellite,loda,mean,0.7183006645095298,0.6971430156714302,0.1652213111244602,False
14,satellite,inne,mean,0.7866896767243728,0.8356484963564851,0.1630602337058063,False
14,satellite,hbos,mean,0.8182536272992568,0.8637729183877292,0.1347448692846384,True
14,satellite,copod,mean,0.6845684740512809,0.6871437554714375,0.1818318565651552,False
14,satellite,ecod,mean,0.6531911028654498,0.6515339136653392,0.1897519214216039,False
15,satellite,iforest,mean,0.7361308316172817,0.7655249908552499,0.1522557924477504,False
15,satellite,loda,mean,0.6847462794163747,0.6602047807520479,0.1770253867184608,False
15,satellite,inne,mean,0.76528189042819,0.8187822069878221,0.169166379663772,False
15,satellite,hbos,mean,0.793488707657988,0.8526410860264108,0.1422177356629409,True
15,satellite,copod,mean,0.6425161924007345,0.6690517202405172,0.1904273716713904,False
15,satellite,ecod,mean,0.6030889224271113,0.6058496603084966,0.2010243258874884,False
16,satellite,iforest,mean,0.7531782061507916,0.7802181793521819,0.1461924060945039,False
16,satellite,loda,mean,0.6981439567327536,0.676581507465815,0.1720295039745098,False
16,satellite,inne,mean,0.7702851178098972,0.8280061156800611,0.1705121453776623,False
16,satellite,hbos,mean,0.7988263419600904,0.860422302504223,0.1386496269469124,True
16,satellite,copod,mean,0.6613958201508331,0.6739083223390832,0.1850896926411564,False
16,satellite,ecod,mean,0.6268030904094433,0.6259224689592247,0.1954824573666487,False
17,satellite,iforest,mean,0.7751035488883139,0.8011936673119366,0.1364351016671157,False
17,satellite,loda,mean,0.7178616235532793,0.7013520667135207,0.1662147824709236,False
17,satellite,inne,mean,0.783352819752103,0.8351466242514662,0.1651511071296266,False
17,satellite,hbos,mean,0.8138917663046372,0.8627366846273669,0.1342086103568047,True
17,satellite,copod,mean,0.6882097784015857,0.7040180182401801,0.1779997833091063,False
17,satellite,ecod,mean,0.6545027083093646,0.6590761747407617,0.1866312121332078,False
18,satellite,iforest,mean,0.7949249038160098,0.829419894044199,0.1328191789343269,False
18,satellite,loda,mean,0.7088371206605029,0.6951783945517839,0.1689375873194222,False
18,satellite,inne,mean,0.8038056793053684,0.857487310374873,0.1640727077824589,False
18,satellite,hbos,mean,0.8292319461797308,0.8771586336715863,0.1338235633770751,True
18,satellite,copod,mean,0.6801971087717235,0.6928304131783041,0.1798959532189928,False
18,satellite,ecod,mean,0.644074968910169,0.6488856145888561,0.1890408638552643,False
19,satellite,iforest,mean,0.7540778738602107,0.7748403470484033,0.1450878010517936,False
19,satellite,loda,mean,0.7079068890884873,0.6863155699131557,0.1667421934484962,False
19,satellite,inne,mean,0.7836685404406423,0.8279748591297487,0.1649990352009877,False
19,satellite,hbos,mean,0.8120604586321395,0.8628247208282472,0.1386520993340959,True
19,satellite,copod,mean,0.6742324309796177,0.6835560953355608,0.1876570707305522,False
19,satellite,ecod,mean,0.6397413656491244,0.644524288045243,0.1951461564065709,False
20,satellite,iforest,mean,0.7864331749236118,0.824189199741892,0.1357071872086231,False
20,satellite,loda,mean,0.7279938999635057,0.7122772893727729,0.1609022728974546,False
20,satellite,inne,mean,0.79808782344684,0.8535179545351795,0.1633578791538699,False
20,satellite,hbos,mean,0.8149260307909619,0.8648971677989717,0.1351161869498678,True
20,satellite,copod,mean,0.677931531797322,0.7025606738756067,0.1793765531855549,False
20,satellite,ecod,mean,0.6421785169054512,0.655962890809629,0.1896979101616472,False
