summary_version,scenario,alpha,pi1,kappa,x_bin,y_bin,x_left,x_right,y_bottom,y_top,successes,count,probability
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,7,7,3.7083333333333335,3.916666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,7,8,3.7083333333333335,3.916666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,7,8,3.7083333333333335,3.916666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,7,9,3.7083333333333335,3.916666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,7,9,3.7083333333333335,3.916666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,7,10,3.7083333333333335,3.916666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,7,10,3.7083333333333335,3.916666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,7,11,3.7083333333333335,3.916666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,7,11,3.7083333333333335,3.916666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,0,3.916666666666667,4.125,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,0,3.916666666666667,4.125,2.25,2.4583333333333335,19.0,25.0,0.76
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,1,3.916666666666667,4.125,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,1,3.916666666666667,4.125,2.4583333333333335,2.6666666666666665,22.0,25.0,0.88
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,2,3.916666666666667,4.125,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,2,3.916666666666667,4.125,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,3,3.916666666666667,4.125,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,3,3.916666666666667,4.125,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,4,3.916666666666667,4.125,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,4,3.916666666666667,4.125,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,5,3.916666666666667,4.125,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,5,3.916666666666667,4.125,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,6,3.916666666666667,4.125,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,6,3.916666666666667,4.125,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,7,3.916666666666667,4.125,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,7,3.916666666666667,4.125,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,8,3.916666666666667,4.125,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,8,3.916666666666667,4.125,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,9,3.916666666666667,4.125,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,9,3.916666666666667,4.125,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,10,3.916666666666667,4.125,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,10,3.916666666666667,4.125,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,8,11,3.916666666666667,4.125,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,8,11,3.916666666666667,4.125,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,0,4.125,4.333333333333334,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,0,4.125,4.333333333333334,2.25,2.4583333333333335,24.0,25.0,0.96
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,1,4.125,4.333333333333334,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,1,4.125,4.333333333333334,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,2,4.125,4.333333333333334,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,2,4.125,4.333333333333334,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,3,4.125,4.333333333333334,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,3,4.125,4.333333333333334,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,4,4.125,4.333333333333334,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,4,4.125,4.333333333333334,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,5,4.125,4.333333333333334,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,5,4.125,4.333333333333334,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,6,4.125,4.333333333333334,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,6,4.125,4.333333333333334,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,7,4.125,4.333333333333334,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,7,4.125,4.333333333333334,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,8,4.125,4.333333333333334,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,8,4.125,4.333333333333334,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,9,4.125,4.333333333333334,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,9,4.125,4.333333333333334,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,10,4.125,4.333333333333334,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,10,4.125,4.333333333333334,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,9,11,4.125,4.333333333333334,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,9,11,4.125,4.333333333333334,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,0,4.333333333333334,4.541666666666667,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,0,4.333333333333334,4.541666666666667,2.25,2.4583333333333335,22.0,25.0,0.88
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,1,4.333333333333334,4.541666666666667,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,1,4.333333333333334,4.541666666666667,2.4583333333333335,2.6666666666666665,24.0,25.0,0.96
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,2,4.333333333333334,4.541666666666667,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,2,4.333333333333334,4.541666666666667,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,3,4.333333333333334,4.541666666666667,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,3,4.333333333333334,4.541666666666667,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,4,4.333333333333334,4.541666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,4,4.333333333333334,4.541666666666667,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,5,4.333333333333334,4.541666666666667,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,5,4.333333333333334,4.541666666666667,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,6,4.333333333333334,4.541666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,6,4.333333333333334,4.541666666666667,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,7,4.333333333333334,4.541666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,7,4.333333333333334,4.541666666666667,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,8,4.333333333333334,4.541666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,8,4.333333333333334,4.541666666666667,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,9,4.333333333333334,4.541666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,9,4.333333333333334,4.541666666666667,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,10,4.333333333333334,4.541666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,10,4.333333333333334,4.541666666666667,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,10,11,4.333333333333334,4.541666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,10,11,4.333333333333334,4.541666666666667,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,0,4.541666666666667,4.75,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,0,4.541666666666667,4.75,2.25,2.4583333333333335,23.0,25.0,0.92
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,1,4.541666666666667,4.75,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,1,4.541666666666667,4.75,2.4583333333333335,2.6666666666666665,24.0,25.0,0.96
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,2,4.541666666666667,4.75,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,2,4.541666666666667,4.75,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,3,4.541666666666667,4.75,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,3,4.541666666666667,4.75,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,4,4.541666666666667,4.75,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,4,4.541666666666667,4.75,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,5,4.541666666666667,4.75,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,5,4.541666666666667,4.75,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,6,4.541666666666667,4.75,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,6,4.541666666666667,4.75,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,7,4.541666666666667,4.75,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,7,4.541666666666667,4.75,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,8,4.541666666666667,4.75,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,8,4.541666666666667,4.75,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,9,4.541666666666667,4.75,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,9,4.541666666666667,4.75,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,10,4.541666666666667,4.75,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,10,4.541666666666667,4.75,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,inf,11,11,4.541666666666667,4.75,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,baseline,0.1,0.1,3.0,11,11,4.541666666666667,4.75,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,0,2.25,2.4583333333333335,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,0,2.25,2.4583333333333335,2.25,2.4583333333333335,12.0,25.0,0.48
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,1,2.25,2.4583333333333335,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,1,2.25,2.4583333333333335,2.4583333333333335,2.6666666666666665,16.0,25.0,0.64
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,2,2.25,2.4583333333333335,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,2,2.25,2.4583333333333335,2.6666666666666665,2.875,17.0,25.0,0.68
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,3,2.25,2.4583333333333335,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,3,2.25,2.4583333333333335,2.875,3.0833333333333335,14.0,25.0,0.56
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,4,2.25,2.4583333333333335,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,4,2.25,2.4583333333333335,3.0833333333333335,3.291666666666667,20.0,25.0,0.8
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,5,2.25,2.4583333333333335,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,5,2.25,2.4583333333333335,3.291666666666667,3.5,14.0,25.0,0.56
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,6,2.25,2.4583333333333335,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,6,2.25,2.4583333333333335,3.5,3.7083333333333335,15.0,25.0,0.6
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,7,2.25,2.4583333333333335,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,7,2.25,2.4583333333333335,3.7083333333333335,3.916666666666667,15.0,25.0,0.6
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,8,2.25,2.4583333333333335,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,8,2.25,2.4583333333333335,3.916666666666667,4.125,21.0,25.0,0.84
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,9,2.25,2.4583333333333335,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,9,2.25,2.4583333333333335,4.125,4.333333333333334,23.0,25.0,0.92
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,10,2.25,2.4583333333333335,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,10,2.25,2.4583333333333335,4.333333333333334,4.541666666666667,16.0,25.0,0.64
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,0,11,2.25,2.4583333333333335,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,0,11,2.25,2.4583333333333335,4.541666666666667,4.75,18.0,25.0,0.72
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,0,2.4583333333333335,2.6666666666666665,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,0,2.4583333333333335,2.6666666666666665,2.25,2.4583333333333335,8.0,25.0,0.32
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,1,2.4583333333333335,2.6666666666666665,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,1,2.4583333333333335,2.6666666666666665,2.4583333333333335,2.6666666666666665,20.0,25.0,0.8
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,2,2.4583333333333335,2.6666666666666665,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,2,2.4583333333333335,2.6666666666666665,2.6666666666666665,2.875,21.0,25.0,0.84
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,3,2.4583333333333335,2.6666666666666665,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,3,2.4583333333333335,2.6666666666666665,2.875,3.0833333333333335,23.0,25.0,0.92
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,4,2.4583333333333335,2.6666666666666665,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,4,2.4583333333333335,2.6666666666666665,3.0833333333333335,3.291666666666667,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,5,2.4583333333333335,2.6666666666666665,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,5,2.4583333333333335,2.6666666666666665,3.291666666666667,3.5,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,6,2.4583333333333335,2.6666666666666665,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,6,2.4583333333333335,2.6666666666666665,3.5,3.7083333333333335,20.0,25.0,0.8
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,7,2.4583333333333335,2.6666666666666665,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,7,2.4583333333333335,2.6666666666666665,3.7083333333333335,3.916666666666667,21.0,25.0,0.84
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,8,2.4583333333333335,2.6666666666666665,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,8,2.4583333333333335,2.6666666666666665,3.916666666666667,4.125,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,9,2.4583333333333335,2.6666666666666665,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,9,2.4583333333333335,2.6666666666666665,4.125,4.333333333333334,19.0,25.0,0.76
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,10,2.4583333333333335,2.6666666666666665,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,10,2.4583333333333335,2.6666666666666665,4.333333333333334,4.541666666666667,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,1,11,2.4583333333333335,2.6666666666666665,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,1,11,2.4583333333333335,2.6666666666666665,4.541666666666667,4.75,19.0,25.0,0.76
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,0,2.6666666666666665,2.875,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,0,2.6666666666666665,2.875,2.25,2.4583333333333335,8.0,25.0,0.32
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,1,2.6666666666666665,2.875,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,1,2.6666666666666665,2.875,2.4583333333333335,2.6666666666666665,16.0,25.0,0.64
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,2,2.6666666666666665,2.875,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,2,2.6666666666666665,2.875,2.6666666666666665,2.875,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,3,2.6666666666666665,2.875,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,3,2.6666666666666665,2.875,2.875,3.0833333333333335,21.0,25.0,0.84
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,4,2.6666666666666665,2.875,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,4,2.6666666666666665,2.875,3.0833333333333335,3.291666666666667,20.0,25.0,0.8
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,5,2.6666666666666665,2.875,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,5,2.6666666666666665,2.875,3.291666666666667,3.5,24.0,25.0,0.96
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,6,2.6666666666666665,2.875,3.5,3.7083333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,6,2.6666666666666665,2.875,3.5,3.7083333333333335,23.0,25.0,0.92
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,7,2.6666666666666665,2.875,3.7083333333333335,3.916666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,7,2.6666666666666665,2.875,3.7083333333333335,3.916666666666667,23.0,25.0,0.92
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,8,2.6666666666666665,2.875,3.916666666666667,4.125,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,8,2.6666666666666665,2.875,3.916666666666667,4.125,24.0,25.0,0.96
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,9,2.6666666666666665,2.875,4.125,4.333333333333334,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,9,2.6666666666666665,2.875,4.125,4.333333333333334,24.0,25.0,0.96
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,10,2.6666666666666665,2.875,4.333333333333334,4.541666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,10,2.6666666666666665,2.875,4.333333333333334,4.541666666666667,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,2,11,2.6666666666666665,2.875,4.541666666666667,4.75,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,2,11,2.6666666666666665,2.875,4.541666666666667,4.75,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,0,2.875,3.0833333333333335,2.25,2.4583333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,0,2.875,3.0833333333333335,2.25,2.4583333333333335,0.0,25.0,0.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,1,2.875,3.0833333333333335,2.4583333333333335,2.6666666666666665,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,1,2.875,3.0833333333333335,2.4583333333333335,2.6666666666666665,16.0,25.0,0.64
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,2,2.875,3.0833333333333335,2.6666666666666665,2.875,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,2,2.875,3.0833333333333335,2.6666666666666665,2.875,22.0,25.0,0.88
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,3,2.875,3.0833333333333335,2.875,3.0833333333333335,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,3,2.875,3.0833333333333335,2.875,3.0833333333333335,18.0,25.0,0.72
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,4,2.875,3.0833333333333335,3.0833333333333335,3.291666666666667,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,4,2.875,3.0833333333333335,3.0833333333333335,3.291666666666667,24.0,25.0,0.96
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,5,2.875,3.0833333333333335,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,3.0,3,5,2.875,3.0833333333333335,3.291666666666667,3.5,25.0,25.0,1.0
split-v5:unweighted:bh,alpha_005,0.05,0.1,inf,3,6,2.875,3.0833333333333335,3.5,3.7083333333333335,25.0,25.0,1.0
