summary_version,scenario,diagnostic,kappa,bin,x_left,x_right,x,successes,count,probability
split-v5:unweighted:bh,baseline,first_threshold,3.0,30,1.9117647058823533,2.0588235294117645,1.9930384164648887,155.0,900.0,0.17222222222222222
split-v5:unweighted:bh,baseline,first_threshold,3.5,30,1.9117647058823533,2.0588235294117645,1.9930384164648887,217.0,900.0,0.2411111111111111
split-v5:unweighted:bh,baseline,first_threshold,4.0,30,1.9117647058823533,2.0588235294117645,1.9930384164648887,257.0,900.0,0.28555555555555556
split-v5:unweighted:bh,baseline,first_threshold,inf,31,2.0588235294117645,2.2058823529411766,2.1372249111896826,207.0,700.0,0.2957142857142857
split-v5:unweighted:bh,baseline,first_threshold,2.0,31,2.0588235294117645,2.2058823529411766,2.1372249111896826,6.0,700.0,0.008571428571428572
split-v5:unweighted:bh,baseline,first_threshold,2.5,31,2.0588235294117645,2.2058823529411766,2.1372249111896826,29.0,700.0,0.041428571428571426
split-v5:unweighted:bh,baseline,first_threshold,3.0,31,2.0588235294117645,2.2058823529411766,2.1372249111896826,76.0,700.0,0.10857142857142857
split-v5:unweighted:bh,baseline,first_threshold,3.5,31,2.0588235294117645,2.2058823529411766,2.1372249111896826,119.0,700.0,0.17
split-v5:unweighted:bh,baseline,first_threshold,4.0,31,2.0588235294117645,2.2058823529411766,2.1372249111896826,158.0,700.0,0.2257142857142857
split-v5:unweighted:bh,baseline,first_threshold,inf,32,2.2058823529411766,2.3529411764705888,2.2814134481887445,105.0,700.0,0.15
split-v5:unweighted:bh,baseline,first_threshold,2.0,32,2.2058823529411766,2.3529411764705888,2.2814134481887445,2.0,700.0,0.002857142857142857
split-v5:unweighted:bh,baseline,first_threshold,2.5,32,2.2058823529411766,2.3529411764705888,2.2814134481887445,6.0,700.0,0.008571428571428572
split-v5:unweighted:bh,baseline,first_threshold,3.0,32,2.2058823529411766,2.3529411764705888,2.2814134481887445,14.0,700.0,0.02
split-v5:unweighted:bh,baseline,first_threshold,3.5,32,2.2058823529411766,2.3529411764705888,2.2814134481887445,37.0,700.0,0.05285714285714286
split-v5:unweighted:bh,baseline,first_threshold,4.0,32,2.2058823529411766,2.3529411764705888,2.2814134481887445,60.0,700.0,0.08571428571428572
split-v5:unweighted:bh,baseline,first_threshold,inf,33,2.3529411764705888,2.5,2.418792989568773,5.0,500.0,0.01
split-v5:unweighted:bh,baseline,first_threshold,2.0,33,2.3529411764705888,2.5,2.418792989568773,1.0,500.0,0.002
split-v5:unweighted:bh,baseline,first_threshold,2.5,33,2.3529411764705888,2.5,2.418792989568773,1.0,500.0,0.002
split-v5:unweighted:bh,baseline,first_threshold,3.0,33,2.3529411764705888,2.5,2.418792989568773,3.0,500.0,0.006
split-v5:unweighted:bh,baseline,first_threshold,3.5,33,2.3529411764705888,2.5,2.418792989568773,3.0,500.0,0.006
split-v5:unweighted:bh,baseline,first_threshold,4.0,33,2.3529411764705888,2.5,2.418792989568773,4.0,500.0,0.008
split-v5:unweighted:bh,baseline,first_threshold,inf,23,0.8823529411764706,1.0294117647058822,0.946503418332577,759.0,1300.0,0.5838461538461538
split-v5:unweighted:bh,baseline,rank_aware,inf,21,0.5882352941176472,0.7352941176470589,0.6767820085520535,0.0,1400.0,0.0
split-v5:unweighted:bh,baseline,first_threshold,2.0,23,0.8823529411764706,1.0294117647058822,0.946503418332577,319.0,1300.0,0.2453846153846154
split-v5:unweighted:bh,baseline,rank_aware,2.0,21,0.5882352941176472,0.7352941176470589,0.6767820085520535,0.0,1400.0,0.0
split-v5:unweighted:bh,baseline,first_threshold,2.5,23,0.8823529411764706,1.0294117647058822,0.946503418332577,527.0,1300.0,0.4053846153846154
split-v5:unweighted:bh,baseline,rank_aware,2.5,21,0.5882352941176472,0.7352941176470589,0.6767820085520535,0.0,1400.0,0.0
split-v5:unweighted:bh,baseline,first_threshold,3.0,23,0.8823529411764706,1.0294117647058822,0.946503418332577,659.0,1300.0,0.5069230769230769
split-v5:unweighted:bh,baseline,rank_aware,3.0,21,0.5882352941176472,0.7352941176470589,0.6767820085520535,0.0,1400.0,0.0
split-v5:unweighted:bh,baseline,first_threshold,3.5,23,0.8823529411764706,1.0294117647058822,0.946503418332577,712.0,1300.0,0.5476923076923077
split-v5:unweighted:bh,baseline,rank_aware,3.5,21,0.5882352941176472,0.7352941176470589,0.6767820085520535,0.0,1400.0,0.0
split-v5:unweighted:bh,baseline,first_threshold,4.0,23,0.8823529411764706,1.0294117647058822,0.946503418332577,742.0,1300.0,0.5707692307692308
split-v5:unweighted:bh,baseline,rank_aware,4.0,21,0.5882352941176472,0.7352941176470589,0.6767820085520535,0.0,1400.0,0.0
split-v5:unweighted:bh,baseline,first_threshold,inf,24,1.0294117647058822,1.1764705882352944,1.0955975434952752,711.0,1200.0,0.5925
split-v5:unweighted:bh,baseline,first_threshold,2.0,24,1.0294117647058822,1.1764705882352944,1.0955975434952752,231.0,1200.0,0.1925
split-v5:unweighted:bh,baseline,first_threshold,2.5,24,1.0294117647058822,1.1764705882352944,1.0955975434952752,419.0,1200.0,0.3491666666666667
split-v5:unweighted:bh,baseline,first_threshold,3.0,24,1.0294117647058822,1.1764705882352944,1.0955975434952752,542.0,1200.0,0.45166666666666666
split-v5:unweighted:bh,baseline,first_threshold,3.5,24,1.0294117647058822,1.1764705882352944,1.0955975434952752,621.0,1200.0,0.5175
split-v5:unweighted:bh,baseline,first_threshold,4.0,24,1.0294117647058822,1.1764705882352944,1.0955975434952752,672.0,1200.0,0.56
split-v5:unweighted:bh,baseline,first_threshold,inf,22,0.7352941176470589,0.8823529411764706,0.8015243165668029,707.0,1000.0,0.707
split-v5:unweighted:bh,baseline,rank_aware,inf,20,0.4411764705882355,0.5882352941176472,0.5076396094517,1.0,1400.0,0.0007142857142857143
split-v5:unweighted:bh,baseline,first_threshold,2.0,22,0.7352941176470589,0.8823529411764706,0.8015243165668029,326.0,1000.0,0.326
split-v5:unweighted:bh,baseline,rank_aware,2.0,20,0.4411764705882355,0.5882352941176472,0.5076396094517,1.0,1400.0,0.0007142857142857143
split-v5:unweighted:bh,baseline,first_threshold,2.5,22,0.7352941176470589,0.8823529411764706,0.8015243165668029,502.0,1000.0,0.502
split-v5:unweighted:bh,baseline,rank_aware,2.5,20,0.4411764705882355,0.5882352941176472,0.5076396094517,1.0,1400.0,0.0007142857142857143
split-v5:unweighted:bh,baseline,first_threshold,3.0,22,0.7352941176470589,0.8823529411764706,0.8015243165668029,603.0,1000.0,0.603
split-v5:unweighted:bh,baseline,rank_aware,3.0,20,0.4411764705882355,0.5882352941176472,0.5076396094517,1.0,1400.0,0.0007142857142857143
split-v5:unweighted:bh,baseline,first_threshold,3.5,22,0.7352941176470589,0.8823529411764706,0.8015243165668029,646.0,1000.0,0.646
split-v5:unweighted:bh,baseline,rank_aware,3.5,20,0.4411764705882355,0.5882352941176472,0.5076396094517,1.0,1400.0,0.0007142857142857143
split-v5:unweighted:bh,baseline,first_threshold,4.0,22,0.7352941176470589,0.8823529411764706,0.8015243165668029,682.0,1000.0,0.682
split-v5:unweighted:bh,baseline,rank_aware,4.0,20,0.4411764705882355,0.5882352941176472,0.5076396094517,1.0,1400.0,0.0007142857142857143
split-v5:unweighted:bh,baseline,first_threshold,inf,21,0.5882352941176472,0.7352941176470589,0.6643055266700574,850.0,1200.0,0.7083333333333334
split-v5:unweighted:bh,baseline,rank_aware,inf,19,0.2941176470588238,0.4411764705882355,0.3669401074639397,9.0,1800.0,0.005
split-v5:unweighted:bh,baseline,first_threshold,2.0,21,0.5882352941176472,0.7352941176470589,0.6643055266700574,446.0,1200.0,0.37166666666666665
split-v5:unweighted:bh,baseline,rank_aware,2.0,19,0.2941176470588238,0.4411764705882355,0.3669401074639397,6.0,1800.0,0.0033333333333333335
split-v5:unweighted:bh,baseline,first_threshold,2.5,21,0.5882352941176472,0.7352941176470589,0.6643055266700574,629.0,1200.0,0.5241666666666667
split-v5:unweighted:bh,baseline,rank_aware,2.5,19,0.2941176470588238,0.4411764705882355,0.3669401074639397,7.0,1800.0,0.0038888888888888888
split-v5:unweighted:bh,baseline,first_threshold,3.0,21,0.5882352941176472,0.7352941176470589,0.6643055266700574,736.0,1200.0,0.6133333333333333
split-v5:unweighted:bh,baseline,rank_aware,3.0,19,0.2941176470588238,0.4411764705882355,0.3669401074639397,8.0,1800.0,0.0044444444444444444
split-v5:unweighted:bh,baseline,first_threshold,3.5,21,0.5882352941176472,0.7352941176470589,0.6643055266700574,803.0,1200.0,0.6691666666666667
split-v5:unweighted:bh,baseline,rank_aware,3.5,19,0.2941176470588238,0.4411764705882355,0.3669401074639397,9.0,1800.0,0.005
split-v5:unweighted:bh,baseline,first_threshold,4.0,21,0.5882352941176472,0.7352941176470589,0.6643055266700574,835.0,1200.0,0.6958333333333333
split-v5:unweighted:bh,baseline,rank_aware,4.0,19,0.2941176470588238,0.4411764705882355,0.3669401074639397,9.0,1800.0,0.005
split-v5:unweighted:bh,baseline,rank_aware,inf,18,0.1470588235294117,0.2941176470588238,0.2882158098208927,31.0,1000.0,0.031
split-v5:unweighted:bh,baseline,rank_aware,2.0,18,0.1470588235294117,0.2941176470588238,0.2882158098208927,22.0,1000.0,0.022
split-v5:unweighted:bh,baseline,rank_aware,2.5,18,0.1470588235294117,0.2941176470588238,0.2882158098208927,25.0,1000.0,0.025
split-v5:unweighted:bh,baseline,rank_aware,3.0,18,0.1470588235294117,0.2941176470588238,0.2882158098208927,26.0,1000.0,0.026
split-v5:unweighted:bh,baseline,rank_aware,3.5,18,0.1470588235294117,0.2941176470588238,0.2882158098208927,28.0,1000.0,0.028
split-v5:unweighted:bh,baseline,rank_aware,4.0,18,0.1470588235294117,0.2941176470588238,0.2882158098208927,28.0,1000.0,0.028
split-v5:unweighted:bh,baseline,first_threshold,inf,19,0.2941176470588238,0.4411764705882355,0.3771006869494271,918.0,1000.0,0.918
split-v5:unweighted:bh,baseline,rank_aware,inf,17,0.0,0.1470588235294117,0.09809482733734336,260.0,1700.0,0.15294117647058825
split-v5:unweighted:bh,baseline,first_threshold,2.0,19,0.2941176470588238,0.4411764705882355,0.3771006869494271,413.0,1000.0,0.413
split-v5:unweighted:bh,baseline,rank_aware,2.0,17,0.0,0.1470588235294117,0.09809482733734336,17.0,1700.0,0.01
split-v5:unweighted:bh,baseline,first_threshold,2.5,19,0.2941176470588238,0.4411764705882355,0.3771006869494271,635.0,1000.0,0.635
split-v5:unweighted:bh,baseline,rank_aware,2.5,17,0.0,0.1470588235294117,0.09809482733734336,47.0,1700.0,0.027647058823529413
split-v5:unweighted:bh,baseline,first_threshold,3.0,19,0.2941176470588238,0.4411764705882355,0.3771006869494271,749.0,1000.0,0.749
split-v5:unweighted:bh,baseline,rank_aware,3.0,17,0.0,0.1470588235294117,0.09809482733734336,100.0,1700.0,0.058823529411764705
split-v5:unweighted:bh,baseline,first_threshold,3.5,19,0.2941176470588238,0.4411764705882355,0.3771006869494271,836.0,1000.0,0.836
split-v5:unweighted:bh,baseline,rank_aware,3.5,17,0.0,0.1470588235294117,0.09809482733734336,160.0,1700.0,0.09411764705882353
split-v5:unweighted:bh,baseline,first_threshold,4.0,19,0.2941176470588238,0.4411764705882355,0.3771006869494271,886.0,1000.0,0.886
split-v5:unweighted:bh,baseline,rank_aware,4.0,17,0.0,0.1470588235294117,0.09809482733734336,204.0,1700.0,0.12
split-v5:unweighted:bh,baseline,first_threshold,inf,20,0.4411764705882355,0.5882352941176472,0.5251931610999521,819.0,900.0,0.91
split-v5:unweighted:bh,baseline,first_threshold,2.0,20,0.4411764705882355,0.5882352941176472,0.5251931610999521,419.0,900.0,0.46555555555555556
split-v5:unweighted:bh,baseline,first_threshold,2.5,20,0.4411764705882355,0.5882352941176472,0.5251931610999521,612.0,900.0,0.68
split-v5:unweighted:bh,baseline,first_threshold,3.0,20,0.4411764705882355,0.5882352941176472,0.5251931610999521,703.0,900.0,0.7811111111111111
split-v5:unweighted:bh,baseline,first_threshold,3.5,20,0.4411764705882355,0.5882352941176472,0.5251931610999521,757.0,900.0,0.8411111111111111
split-v5:unweighted:bh,baseline,first_threshold,4.0,20,0.4411764705882355,0.5882352941176472,0.5251931610999521,788.0,900.0,0.8755555555555555
split-v5:unweighted:bh,baseline,rank_aware,inf,16,-0.1470588235294117,0.0,-0.007951372510516213,1100.0,1100.0,1.0
split-v5:unweighted:bh,baseline,rank_aware,2.0,16,-0.1470588235294117,0.0,-0.007951372510516213,49.0,1100.0,0.04454545454545455
split-v5:unweighted:bh,baseline,rank_aware,2.5,16,-0.1470588235294117,0.0,-0.007951372510516213,136.0,1100.0,0.12363636363636364
split-v5:unweighted:bh,baseline,rank_aware,3.0,16,-0.1470588235294117,0.0,-0.007951372510516213,257.0,1100.0,0.23363636363636364
