export_version,figure,panel,panel_title,plot_order,group,method,score_regime,sweep,x,y,x_left,x_right,y_bottom,y_top,x_value,x_label,alpha,m,target_pi1,n_anomaly_fixed,calibration_repeats,test_repeats_per_calibration,value,fdr_ratio,power,discovery_probability,fdr,median_log10_rank_delta,certified_no_rank_rate,mean_auroc,count,style_key,label
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-2.0,3.4,-2.1989700043360187,-1.8010299956639813,3.3,3.5,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.09916249292859479,0.0,0.7616306021052631,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-2.0,3.6,-2.1989700043360187,-1.8010299956639813,3.5,3.7,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.2990712600274095,0.0,0.758667452631579,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-2.0,3.8,-2.1989700043360187,-1.8010299956639813,3.7,3.8999999999999995,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.4990681845107945,0.0,0.7600680252631579,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-2.0,3.9999999999999996,-2.1989700043360187,-1.8010299956639813,3.8999999999999995,4.1,0.01,nominal FDR $\alpha$,0.01,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.6990134316128814,0.0,0.7601311831578947,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,1.4,-1.8010299956639813,-1.4515449934959719,1.3,1.5,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,1.4881166390211256,1.0,0.7605368252631579,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,1.6,-1.8010299956639813,-1.4515449934959719,1.5,1.7,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,1.290306130272208,1.0,0.7599350736842105,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,1.7999999999999998,-1.8010299956639813,-1.4515449934959719,1.7,1.9,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,1.0969100130080565,1.0,0.7605430568421053,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,2.0,-1.8010299956639813,-1.4515449934959719,1.9,2.1,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.898768613209301,1.0,0.7605163115789474,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,2.2,-1.8010299956639813,-1.4515449934959719,2.1,2.3,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.7016928626714921,1.0,0.7608525136842106,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,2.4,-1.8010299956639813,-1.4515449934959719,2.3,2.5,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.5016894462103995,1.0,0.7598987284210527,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,2.6,-1.8010299956639813,-1.4515449934959719,2.5,2.7,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.3021170913051953,1.0,0.7597485642105263,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,2.8,-1.8010299956639813,-1.4515449934959719,2.7,2.9,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.10237290870955852,1.0,0.7611795284210526,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,3.0,-1.8010299956639813,-1.4515449934959719,2.9,3.0999999999999996,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.09734409048737504,0.0,0.7595743410526316,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,3.1999999999999997,-1.8010299956639813,-1.4515449934959719,3.0999999999999996,3.3,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.2972131959896414,0.0,0.7603642778947368,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,3.4,-1.8010299956639813,-1.4515449934959719,3.3,3.5,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.4971025016006324,0.0,0.7604805642105262,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,3.6,-1.8010299956639813,-1.4515449934959719,3.5,3.7,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.6970112686994471,0.0,0.7596527410526316,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,3.8,-1.8010299956639813,-1.4515449934959719,3.7,3.8999999999999995,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.8970081931828321,0.0,0.75946368,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.6020599913279623,3.9999999999999996,-1.8010299956639813,-1.4515449934959719,3.8999999999999995,4.1,0.025,nominal FDR $\alpha$,0.025,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-1.096953440284919,0.0,0.7609812631578947,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,1.4,-1.4515449934959719,-1.1505149978319906,1.3,1.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,1.1870866433571445,1.0,0.7601669389473683,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,1.6,-1.4515449934959719,-1.1505149978319906,1.5,1.7,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.9892761346082268,1.0,0.758717052631579,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,1.7999999999999998,-1.4515449934959719,-1.1505149978319906,1.7,1.9,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.7958800173440752,1.0,0.7600095242105264,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,2.0,-1.4515449934959719,-1.1505149978319906,1.9,2.1,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.5977386175453198,1.0,0.7607925305263158,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,2.2,-1.4515449934959719,-1.1505149978319906,2.1,2.3,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.4006628670075109,1.0,0.7603877305263158,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,2.4,-1.4515449934959719,-1.1505149978319906,2.3,2.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.20065945054641826,1.0,0.7591700126315789,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,2.6,-1.4515449934959719,-1.1505149978319906,2.5,2.7,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.0010870956412141369,1.0,0.7597816842105263,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,2.8,-1.4515449934959719,-1.1505149978319906,2.7,2.9,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.19865708695442266,0.0,0.7593257768421052,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,3.0,-1.4515449934959719,-1.1505149978319906,2.9,3.0999999999999996,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.3983740861513562,0.0,0.7604890778947369,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,3.1999999999999997,-1.4515449934959719,-1.1505149978319906,3.0999999999999996,3.3,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.5982431916536226,0.0,0.7595563621052632,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,3.4,-1.4515449934959719,-1.1505149978319906,3.3,3.5,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.7981324972646135,0.0,0.7599901557894736,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,3.6,-1.4515449934959719,-1.1505149978319906,3.5,3.7,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.013333333333333332,0.013333333333333332,6.4e-05,0.0012,0.0006666666666666666,-0.9980412643634283,0.0,0.75967904,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,3.8,-1.4515449934959719,-1.1505149978319906,3.7,3.8999999999999995,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.005999999999999999,0.005999999999999999,8e-05,0.0012,0.0003,-1.1980381888468132,0.0,0.7604504757894737,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.3010299956639813,3.9999999999999996,-1.4515449934959719,-1.1505149978319906,3.8999999999999995,4.1,0.05,nominal FDR $\alpha$,0.05,1000,0.05,,25,100,0.4749333333333332,0.4749333333333332,0.001704,0.0572,0.023746666666666662,-1.3979834359489003,0.0,0.7615701136842106,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,1.4,-1.1505149978319906,-0.8494850021680094,1.3,1.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.8860566476931633,1.0,0.7590098357894737,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,1.6,-1.1505149978319906,-0.8494850021680094,1.5,1.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.6882461389442457,1.0,0.7607028294736842,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,1.7999999999999998,-1.1505149978319906,-0.8494850021680094,1.7,1.9,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.494850021680094,1.0,0.7608850273684211,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,2.0,-1.1505149978319906,-0.8494850021680094,1.9,2.1,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.2967086218813386,1.0,0.7605232421052631,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,2.2,-1.1505149978319906,-0.8494850021680094,2.1,2.3,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.09963287134352969,1.0,0.7599125894736842,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,2.4,-1.1505149978319906,-0.8494850021680094,2.3,2.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.10037054511756292,0.0,0.7598492126315789,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,2.6,-1.1505149978319906,-0.8494850021680094,2.5,2.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,-0.2999429000227671,0.0,0.7598913431578947,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,2.8,-1.1505149978319906,-0.8494850021680094,2.7,2.9,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.00275,0.00275,4e-05,0.0004,0.000275,-0.4996870826184039,0.0,0.7610153684210527,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,3.0,-1.1505149978319906,-0.8494850021680094,2.9,3.0999999999999996,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.2237026473526474,0.2237026473526474,0.003,0.0356,0.02237026473526474,-0.6994040818153374,0.0,0.7616473178947368,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,3.1999999999999997,-1.1505149978319906,-0.8494850021680094,3.0999999999999996,3.3,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.0474126984126984,0.0474126984126984,0.000552,0.0084,0.0047412698412698405,-0.8992731873176038,0.0,0.7608745684210526,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,3.4,-1.1505149978319906,-0.8494850021680094,3.3,3.5,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.20569206349206345,0.20569206349206345,0.0017520000000000003,0.0392,0.020569206349206347,-1.0991624929285948,0.0,0.7602238989473684,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,3.6,-1.1505149978319906,-0.8494850021680094,3.5,3.7,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.10999999999999999,0.10999999999999999,0.0008640000000000001,0.024,0.011,-1.2990712600274095,0.0,0.7603997557894737,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,3.8,-1.1505149978319906,-0.8494850021680094,3.7,3.8999999999999995,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,0.5584813186813187,0.5584813186813187,0.003568000000000001,0.124,0.055848131868131874,-1.4990681845107945,0.0,0.7601774568421052,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-1.0,3.9999999999999996,-1.1505149978319906,-0.8494850021680094,3.8999999999999995,4.1,0.1,nominal FDR $\alpha$,0.1,1000,0.05,,25,100,1.0316285714285713,1.0316285714285713,0.00476,0.2476,0.10316285714285714,-1.6990134316128815,0.0,0.7602578947368421,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-0.6989700043360187,1.4,-0.8494850021680094,-0.5484550065040281,1.3,1.5,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.585026652029182,1.0,0.7597716968421053,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
tikz-v1,figure6_supp,fdr_ratio_atlas_r2_c4,$N_{cal}$ by FDR level,8,heatmap_cell,standard_conformal_bh,finite_k1,alpha_sweep,-0.6989700043360187,1.6,-0.8494850021680094,-0.5484550065040281,1.5,1.7,0.2,nominal FDR $\alpha$,0.2,1000,0.05,,25,100,0.0,0.0,0.0,0.0,0.0,0.3872161432802645,1.0,0.75938912,2500,finite_k1_alpha_sweep,empirical FDR / nominal alpha
