summary_version,collection,sweep,score_regime,x_index,x_value,x_plot,x_left,x_right,log10_neff_bin,log10_neff_left,log10_neff_right,log10_neff_center,alpha,m,target_pi1,n_anomaly_fixed,count,mean_n_cal,mean_rho,mean_neff,log10_mean_neff,mean_n_anomaly,actual_pi1,discovery_probability,power,fdr,mean_log10_rank_delta,median_log10_rank_delta,rank_delta_above_one_rate,mean_auroc,perfect_separation_rate
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,3,500.0,2.6989700043360187,2.5,2.8494850021680094,8,2.9,3.0999999999999996,3.0,0.1,500,0.05,,100,3219.74,0.7,1032.2711814338195,3.0137938030366382,25.0,0.04999999999999999,0.38,0.07560000000000001,0.056629842379842386,-0.7692699184605464,-0.6994040818153374,0.0,0.9160176842105261,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,3,500.0,2.6989700043360187,2.5,2.8494850021680094,8,2.9,3.0999999999999996,3.0,0.1,500,0.05,,100,3219.74,0.7,1032.2711814338195,3.0137938030366382,25.0,0.04999999999999999,0.89,0.5055999999999999,0.08331760155535227,-0.7692699184605464,-0.6994040818153374,0.0,0.9818037894736843,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,3,500.0,2.6989700043360187,2.5,2.8494850021680094,9,3.0999999999999996,3.3,3.1999999999999997,0.1,500,0.05,,100,4272.84,0.635,1601.066268387375,3.204409307808962,25.0,0.04999999999999999,0.99,0.9876,0.08712887132539522,-0.9547679644560167,-0.8992731873176038,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,3,500.0,2.6989700043360187,2.5,2.8494850021680094,9,3.0999999999999996,3.3,3.1999999999999997,0.1,500,0.05,,100,4272.84,0.635,1601.066268387375,3.204409307808962,25.0,0.04999999999999999,0.03,0.0012,0.0375,-0.9547679644560167,-0.8992731873176038,0.0,0.7554492631578948,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,3,500.0,2.6989700043360187,2.5,2.8494850021680094,9,3.0999999999999996,3.3,3.1999999999999997,0.1,500,0.05,,100,4272.84,0.635,1601.066268387375,3.204409307808962,25.0,0.04999999999999999,0.5,0.0828,0.0606031746031746,-0.9547679644560167,-0.8992731873176038,0.0,0.9179705263157893,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,3,500.0,2.6989700043360187,2.5,2.8494850021680094,9,3.0999999999999996,3.3,3.1999999999999997,0.1,500,0.05,,100,4272.84,0.635,1601.066268387375,3.204409307808962,25.0,0.04999999999999999,0.99,0.5660000000000001,0.09113965815746,-0.9547679644560167,-0.8992731873176038,0.0,0.9810964210526316,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,3,500.0,2.6989700043360187,2.5,2.8494850021680094,10,3.3,3.5,3.4,0.1,500,0.05,,100,4307.82,0.505,2571.641639347219,3.4102104491287766,25.0,0.04999999999999999,0.99,0.9896,0.0816559374975949,-1.0486795082634863,-1.0534626049254554,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,3,500.0,2.6989700043360187,2.5,2.8494850021680094,10,3.3,3.5,3.4,0.1,500,0.05,,100,4307.82,0.505,2571.641639347219,3.4102104491287766,25.0,0.04999999999999999,0.04,0.0024000000000000002,0.03,-1.0486795082634863,-1.0534626049254554,0.0,0.7578989473684211,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,3,500.0,2.6989700043360187,2.5,2.8494850021680094,10,3.3,3.5,3.4,0.1,500,0.05,,100,4307.82,0.505,2571.641639347219,3.4102104491287766,25.0,0.04999999999999999,0.58,0.08199999999999999,0.08405627705627705,-1.0486795082634863,-1.0534626049254554,0.0,0.9208244210526318,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,3,500.0,2.6989700043360187,2.5,2.8494850021680094,10,3.3,3.5,3.4,0.1,500,0.05,,100,4307.82,0.505,2571.641639347219,3.4102104491287766,25.0,0.04999999999999999,0.98,0.564,0.08090441050215245,-1.0486795082634863,-1.0534626049254554,0.0,0.9829204210526317,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,3,500.0,2.6989700043360187,2.5,2.8494850021680094,11,3.5,3.7,3.6,0.1,500,0.05,,100,6827.6,0.505,4073.153547695927,3.6099307822097657,25.0,0.04999999999999999,1.0,1.0,0.09991179385645457,-1.2606642744712608,-1.2562260690064542,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,3,500.0,2.6989700043360187,2.5,2.8494850021680094,11,3.5,3.7,3.6,0.1,500,0.05,,100,6827.6,0.505,4073.153547695927,3.6099307822097657,25.0,0.04999999999999999,0.07,0.004,0.04833333333333333,-1.2606642744712608,-1.2562260690064542,0.0,0.756773052631579,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,3,500.0,2.6989700043360187,2.5,2.8494850021680094,11,3.5,3.7,3.6,0.1,500,0.05,,100,6827.6,0.505,4073.153547695927,3.6099307822097657,25.0,0.04999999999999999,0.69,0.12200000000000001,0.0857918192918193,-1.2606642744712608,-1.2562260690064542,0.0,0.9199621052631579,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,3,500.0,2.6989700043360187,2.5,2.8494850021680094,11,3.5,3.7,3.6,0.1,500,0.05,,100,6827.6,0.505,4073.153547695927,3.6099307822097657,25.0,0.04999999999999999,1.0,0.6068,0.09416316886699842,-1.2606642744712608,-1.2562260690064542,0.0,0.983157894736842,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,3,500.0,2.6989700043360187,2.5,2.8494850021680094,12,3.7,3.8999999999999995,3.8,0.1,500,0.05,,100,8352.83,0.34,6323.037840394435,3.8009257808683063,25.0,0.04999999999999999,1.0,1.0,0.09991162029016587,-1.4408338075881661,-1.4533183400470377,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,3,500.0,2.6989700043360187,2.5,2.8494850021680094,12,3.7,3.8999999999999995,3.8,0.1,500,0.05,,100,8352.83,0.34,6323.037840394435,3.8009257808683063,25.0,0.04999999999999999,0.12,0.006400000000000001,0.08516666666666665,-1.4408338075881661,-1.4533183400470377,0.0,0.7655966315789473,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,3,500.0,2.6989700043360187,2.5,2.8494850021680094,12,3.7,3.8999999999999995,3.8,0.1,500,0.05,,100,8352.83,0.34,6323.037840394435,3.8009257808683063,25.0,0.04999999999999999,0.81,0.12319999999999999,0.08917121767121766,-1.4408338075881661,-1.4533183400470377,0.0,0.9221743157894737,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,3,500.0,2.6989700043360187,2.5,2.8494850021680094,12,3.7,3.8999999999999995,3.8,0.1,500,0.05,,100,8352.83,0.34,6323.037840394435,3.8009257808683063,25.0,0.04999999999999999,1.0,0.6311999999999999,0.10406878395795022,-1.4408338075881661,-1.4533183400470377,0.0,0.9826778947368422,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,3,500.0,2.6989700043360187,2.5,2.8494850021680094,13,3.8999999999999995,4.1,3.9999999999999996,0.1,500,0.05,,100,10627.88,0.245,9330.424229754246,3.9699013904188254,25.0,0.04999999999999999,1.0,1.0,0.09530603124422646,-1.5785210216095684,-1.5602919577107652,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,3,500.0,2.6989700043360187,2.5,2.8494850021680094,13,3.8999999999999995,4.1,3.9999999999999996,0.1,500,0.05,,100,10627.88,0.245,9330.424229754246,3.9699013904188254,25.0,0.04999999999999999,0.11,0.005600000000000001,0.07566666666666666,-1.5785210216095684,-1.5602919577107652,0.0,0.762613894736842,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,3,500.0,2.6989700043360187,2.5,2.8494850021680094,13,3.8999999999999995,4.1,3.9999999999999996,0.1,500,0.05,,100,10627.88,0.245,9330.424229754246,3.9699013904188254,25.0,0.04999999999999999,0.83,0.12359999999999997,0.08664621489621491,-1.5785210216095684,-1.5602919577107652,0.0,0.9230947368421054,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,3,500.0,2.6989700043360187,2.5,2.8494850021680094,13,3.8999999999999995,4.1,3.9999999999999996,0.1,500,0.05,,100,10627.88,0.245,9330.424229754246,3.9699013904188254,25.0,0.04999999999999999,1.0,0.6259999999999999,0.10039126218675953,-1.5785210216095684,-1.5602919577107652,0.0,0.9836117894736841,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.05,,100,252.17,0.65,26.317426371132232,1.4202434165731663,50.0,0.04999999999999999,0.08,0.037599999999999995,0.007717494788146961,0.8110720595517289,0.9208187539523751,0.93,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.05,,100,252.17,0.65,26.317426371132232,1.4202434165731663,50.0,0.04999999999999999,0.0,0.0,0.0,0.8110720595517289,0.9208187539523751,0.93,0.7595795789473685,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.05,,100,252.17,0.65,26.317426371132232,1.4202434165731663,50.0,0.04999999999999999,0.02,0.0006,0.0,0.8110720595517289,0.9208187539523751,0.93,0.921029052631579,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,0,1.3,1.5,1.4,0.1,1000,0.05,,100,252.17,0.65,26.317426371132232,1.4202434165731663,50.0,0.04999999999999999,0.04,0.009000000000000001,0.004557692307692308,0.8110720595517289,0.9208187539523751,0.93,0.9831642105263159,0.01
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,1,1.5,1.7,1.6,0.1,1000,0.05,,100,486.22,0.665,40.85366204567968,1.6112309919565253,50.0,0.04999999999999999,0.13,0.045,0.013601498859563375,0.6265846494903836,0.7328282715969862,0.9,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,1,1.5,1.7,1.6,0.1,1000,0.05,,100,486.22,0.665,40.85366204567968,1.6112309919565253,50.0,0.04999999999999999,0.01,0.0002,0.0,0.6265846494903836,0.7328282715969862,0.9,0.7586395789473683,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,1,1.5,1.7,1.6,0.1,1000,0.05,,100,486.22,0.665,40.85366204567968,1.6112309919565253,50.0,0.04999999999999999,0.04,0.0022,0.002,0.6265846494903836,0.7328282715969862,0.9,0.9196355789473685,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,1,1.5,1.7,1.6,0.1,1000,0.05,,100,486.22,0.665,40.85366204567968,1.6112309919565253,50.0,0.04999999999999999,0.08,0.009000000000000001,0.013781512605042017,0.6265846494903836,0.7328282715969862,0.9,0.9823545263157896,0.01
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,2,1.7,1.9,1.7999999999999998,0.1,1000,0.05,,100,375.05,0.675,64.79406525898136,1.811535228967653,50.0,0.04999999999999999,0.19,0.09680000000000001,0.032610261173785966,0.4142819541817741,0.5220748536995296,0.89,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,2,1.7,1.9,1.7999999999999998,0.1,1000,0.05,,100,375.05,0.675,64.79406525898136,1.811535228967653,50.0,0.04999999999999999,0.0,0.0,0.0,0.4142819541817741,0.5220748536995296,0.89,0.7616138947368423,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,2,1.7,1.9,1.7999999999999998,0.1,1000,0.05,,100,375.05,0.675,64.79406525898136,1.811535228967653,50.0,0.04999999999999999,0.03,0.0006,0.01,0.4142819541817741,0.5220748536995296,0.89,0.9212018947368421,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,2,1.7,1.9,1.7999999999999998,0.1,1000,0.05,,100,375.05,0.675,64.79406525898136,1.811535228967653,50.0,0.04999999999999999,0.13,0.0292,0.043794667299534885,0.4142819541817741,0.5220748536995296,0.89,0.9827917894736842,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,3,1.9,2.1,2.0,0.1,1000,0.05,,100,771.89,0.76,102.33931470995904,2.010042504499693,50.0,0.04999999999999999,0.3,0.165,0.027995593129445065,0.1511969606313732,0.2967086218813386,0.77,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,3,1.9,2.1,2.0,0.1,1000,0.05,,100,771.89,0.76,102.33931470995904,2.010042504499693,50.0,0.04999999999999999,0.01,0.0004,0.02,0.1511969606313732,0.2967086218813386,0.77,0.762137052631579,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,3,1.9,2.1,2.0,0.1,1000,0.05,,100,771.89,0.76,102.33931470995904,2.010042504499693,50.0,0.04999999999999999,0.06,0.0052,0.017107843137254903,0.1511969606313732,0.2967086218813386,0.77,0.9227355789473686,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,3,1.9,2.1,2.0,0.1,1000,0.05,,100,771.89,0.76,102.33931470995904,2.010042504499693,50.0,0.04999999999999999,0.14,0.0344,0.015250860950440783,0.1511969606313732,0.2967086218813386,0.77,0.9835376842105262,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,4,2.1,2.3,2.2,0.1,1000,0.05,,100,1126.74,0.74,162.0815345503977,2.209733539835153,50.0,0.04999999999999999,0.45,0.32659999999999995,0.051339389132425535,-0.029194099248231114,0.09963287134352969,0.76,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,4,2.1,2.3,2.2,0.1,1000,0.05,,100,1126.74,0.74,162.0815345503977,2.209733539835153,50.0,0.04999999999999999,0.01,0.0002,0.01,-0.029194099248231114,0.09963287134352969,0.76,0.7587482105263157,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,4,2.1,2.3,2.2,0.1,1000,0.05,,100,1126.74,0.74,162.0815345503977,2.209733539835153,50.0,0.04999999999999999,0.1,0.0058000000000000005,0.019801587301587303,-0.029194099248231114,0.09963287134352969,0.76,0.9218985263157894,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,4,2.1,2.3,2.2,0.1,1000,0.05,,100,1126.74,0.74,162.0815345503977,2.209733539835153,50.0,0.04999999999999999,0.21,0.0784,0.03198638704725031,-0.029194099248231114,0.09963287134352969,0.76,0.9836351578947368,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,5,2.3,2.5,2.4,0.1,1000,0.05,,100,951.32,0.69,256.48381863409753,2.4090599710088663,50.0,0.04999999999999999,0.87,0.7548000000000001,0.07014785323491515,-0.15157634735720568,-0.10037054511756292,0.32,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,5,2.3,2.5,2.4,0.1,1000,0.05,,100,951.32,0.69,256.48381863409753,2.4090599710088663,50.0,0.04999999999999999,0.01,0.0002,0.02,-0.15157634735720568,-0.10037054511756292,0.32,0.7598246315789474,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,5,2.3,2.5,2.4,0.1,1000,0.05,,100,951.32,0.69,256.48381863409753,2.4090599710088663,50.0,0.04999999999999999,0.12,0.013600000000000003,0.016958228905597325,-0.15157634735720568,-0.10037054511756292,0.32,0.9216425263157896,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,5,2.3,2.5,2.4,0.1,1000,0.05,,100,951.32,0.69,256.48381863409753,2.4090599710088663,50.0,0.04999999999999999,0.4,0.1554,0.06297523190866189,-0.15157634735720568,-0.10037054511756292,0.32,0.9837174736842104,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,6,2.5,2.7,2.6,0.1,1000,0.05,,100,1338.35,0.7,408.6317267696593,2.6113320828693025,50.0,0.04999999999999999,0.89,0.8371999999999999,0.07178421894890288,-0.35881227330776794,-0.27886500909611656,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,6,2.5,2.7,2.6,0.1,1000,0.05,,100,1338.35,0.7,408.6317267696593,2.6113320828693025,50.0,0.04999999999999999,0.0,0.0,0.01,-0.35881227330776794,-0.27886500909611656,0.0,0.7547031578947366,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,6,2.5,2.7,2.6,0.1,1000,0.05,,100,1338.35,0.7,408.6317267696593,2.6113320828693025,50.0,0.04999999999999999,0.13,0.011800000000000001,0.03183974358974359,-0.35881227330776794,-0.27886500909611656,0.0,0.9170658947368421,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,6,2.5,2.7,2.6,0.1,1000,0.05,,100,1338.35,0.7,408.6317267696593,2.6113320828693025,50.0,0.04999999999999999,0.6,0.3096,0.07124187738525244,-0.35881227330776794,-0.27886500909611656,0.0,0.9815021052631577,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,7,2.7,2.9,2.8,0.1,1000,0.05,,100,1964.12,0.685,643.1931075342525,2.8083413818599854,50.0,0.04999999999999999,0.98,0.9584,0.07621426445422365,-0.5499206812463749,-0.49324839437154644,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,7,2.7,2.9,2.8,0.1,1000,0.05,,100,1964.12,0.685,643.1931075342525,2.8083413818599854,50.0,0.04999999999999999,0.01,0.0002,0.005,-0.5499206812463749,-0.49324839437154644,0.0,0.7624385263157895,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,7,2.7,2.9,2.8,0.1,1000,0.05,,100,1964.12,0.685,643.1931075342525,2.8083413818599854,50.0,0.04999999999999999,0.26,0.034800000000000005,0.061774143905722854,-0.5499206812463749,-0.49324839437154644,0.0,0.9227254736842105,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,7,2.7,2.9,2.8,0.1,1000,0.05,,100,1964.12,0.685,643.1931075342525,2.8083413818599854,50.0,0.04999999999999999,0.76,0.3972,0.06926336183790233,-0.5499206812463749,-0.49324839437154644,0.0,0.9832054736842104,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,8,2.9,3.0999999999999996,3.0,0.1,1000,0.05,,100,3307.87,0.695,1028.6049367409535,3.0122486043659866,50.0,0.04999999999999999,0.99,0.9830000000000001,0.08882375583161738,-0.7636636398707666,-0.6994040818153374,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,8,2.9,3.0999999999999996,3.0,0.1,1000,0.05,,100,3307.87,0.695,1028.6049367409535,3.0122486043659866,50.0,0.04999999999999999,0.01,0.0002,0.0,-0.7636636398707666,-0.6994040818153374,0.0,0.7649673684210525,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,8,2.9,3.0999999999999996,3.0,0.1,1000,0.05,,100,3307.87,0.695,1028.6049367409535,3.0122486043659866,50.0,0.04999999999999999,0.38,0.056400000000000006,0.04716681929181928,-0.7636636398707666,-0.6994040818153374,0.0,0.9222151578947368,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,8,2.9,3.0999999999999996,3.0,0.1,1000,0.05,,100,3307.87,0.695,1028.6049367409535,3.0122486043659866,50.0,0.04999999999999999,0.94,0.5404000000000001,0.08430849785599381,-0.7636636398707666,-0.6994040818153374,0.0,0.9827309473684211,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,9,3.0999999999999996,3.3,3.1999999999999997,0.1,1000,0.05,,100,4593.16,0.68,1624.675681042136,3.210766679781893,50.0,0.04999999999999999,1.0,0.9965999999999999,0.08724594140110922,-0.9342433029157664,-0.8992731873176038,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,9,3.0999999999999996,3.3,3.1999999999999997,0.1,1000,0.05,,100,4593.16,0.68,1624.675681042136,3.210766679781893,50.0,0.04999999999999999,0.04,0.0008,0.0175,-0.9342433029157664,-0.8992731873176038,0.0,0.7608004210526316,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,9,3.0999999999999996,3.3,3.1999999999999997,0.1,1000,0.05,,100,4593.16,0.68,1624.675681042136,3.210766679781893,50.0,0.04999999999999999,0.43,0.06180000000000001,0.04163732101232101,-0.9342433029157664,-0.8992731873176038,0.0,0.9222406315789472,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,9,3.0999999999999996,3.3,3.1999999999999997,0.1,1000,0.05,,100,4593.16,0.68,1624.675681042136,3.210766679781893,50.0,0.04999999999999999,0.95,0.5516000000000001,0.08017722569609326,-0.9342433029157664,-0.8992731873176038,0.0,0.9836665263157894,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,10,3.3,3.5,3.4,0.1,1000,0.05,,100,4184.85,0.485,2549.326420366467,3.406425446880716,50.0,0.04999999999999999,1.0,1.0,0.09967376691017464,-1.0491879360103358,-1.0534626049254554,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,10,3.3,3.5,3.4,0.1,1000,0.05,,100,4184.85,0.485,2549.326420366467,3.406425446880716,50.0,0.04999999999999999,0.05,0.003,0.030750000000000003,-1.0491879360103358,-1.0534626049254554,0.0,0.7625336842105261,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,10,3.3,3.5,3.4,0.1,1000,0.05,,100,4184.85,0.485,2549.326420366467,3.406425446880716,50.0,0.04999999999999999,0.66,0.1158,0.09111980102613769,-1.0491879360103358,-1.0534626049254554,0.0,0.9216701052631581,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,10,3.3,3.5,3.4,0.1,1000,0.05,,100,4184.85,0.485,2549.326420366467,3.406425446880716,50.0,0.04999999999999999,0.99,0.5968000000000001,0.08988902120637149,-1.0491879360103358,-1.0534626049254554,0.0,0.9829490526315792,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,11,3.5,3.7,3.6,0.1,1000,0.05,,100,6659.75,0.485,4052.8257929658457,3.607757936389202,50.0,0.04999999999999999,1.0,1.0,0.09784912304583634,-1.2396879464802424,-1.2533380053261065,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,11,3.5,3.7,3.6,0.1,1000,0.05,,100,6659.75,0.485,4052.8257929658457,3.607757936389202,50.0,0.04999999999999999,0.01,0.0004,0.037142857142857144,-1.2396879464802424,-1.2533380053261065,0.0,0.761718947368421,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,11,3.5,3.7,3.6,0.1,1000,0.05,,100,6659.75,0.485,4052.8257929658457,3.607757936389202,50.0,0.04999999999999999,0.78,0.11359999999999999,0.09623159746955007,-1.2396879464802424,-1.2533380053261065,0.0,0.9213328421052631,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,11,3.5,3.7,3.6,0.1,1000,0.05,,100,6659.75,0.485,4052.8257929658457,3.607757936389202,50.0,0.04999999999999999,1.0,0.6108,0.09518019870720897,-1.2396879464802424,-1.2533380053261065,0.0,0.9826814736842105,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,12,3.7,3.8999999999999995,3.8,0.1,1000,0.05,,100,8434.63,0.35,6307.399408873001,3.799850333066784,50.0,0.04999999999999999,1.0,1.0,0.09211505216975631,-1.426076121883601,-1.4533183400470377,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,12,3.7,3.8999999999999995,3.8,0.1,1000,0.05,,100,8434.63,0.35,6307.399408873001,3.799850333066784,50.0,0.04999999999999999,0.11,0.0024,0.05833333333333332,-1.426076121883601,-1.4533183400470377,0.0,0.7651722105263158,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k2,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,12,3.7,3.8999999999999995,3.8,0.1,1000,0.05,,100,8434.63,0.35,6307.399408873001,3.799850333066784,50.0,0.04999999999999999,0.85,0.1202,0.08715561743038522,-1.426076121883601,-1.4533183400470377,0.0,0.9236351578947369,0.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k3,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,12,3.7,3.8999999999999995,3.8,0.1,1000,0.05,,100,8434.63,0.35,6307.399408873001,3.799850333066784,50.0,0.04999999999999999,1.0,0.6194,0.09315881300387292,-1.426076121883601,-1.4533183400470377,0.0,0.983666105263158,0.0
operational-envelope-v4,atlas,m_fixed_pi,perfect,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,13,3.8999999999999995,4.1,3.9999999999999996,0.1,1000,0.05,,100,10627.88,0.245,9329.807173327685,3.9698726679238696,50.0,0.04999999999999999,1.0,1.0,0.08637827864537716,-1.5777186748729761,-1.5650732482499454,0.0,1.0,1.0
operational-envelope-v4,atlas,m_fixed_pi,finite_k1,4,1000.0,3.0,2.8494850021680094,3.1505149978319906,13,3.8999999999999995,4.1,3.9999999999999996,0.1,1000,0.05,,100,10627.88,0.245,9329.807173327685,3.9698726679238696,50.0,0.04999999999999999,0.05,0.0014000000000000002,0.02,-1.5777186748729761,-1.5650732482499454,0.0,0.7584665263157894,0.0
