seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power
20,vowels,inne,empirical_randomized,703,364,703,364,346,18,0.049,0.0,0.0
20,vowels,inne,probabilistic,703,364,703,364,346,18,0.049,0.0,0.167
20,vowels,inne,empirical_weighted,703,364,703,364,346,18,0.049,0.0,0.0
20,vowels,inne,empirical_randomized_weighted,703,364,703,364,346,18,0.049,0.0,0.0
20,vowels,inne,probabilistic_weighted,703,364,703,364,346,18,0.049,0.0,0.167
mean,vowels,all_models,empirical,703,364,703,364,346,18,0.049,0.000±0.000,0.000±0.000
mean,vowels,all_models,empirical_randomized,703,364,703,364,346,18,0.049,0.017±0.074,0.067±0.071
mean,vowels,all_models,empirical_randomized_weighted,703,364,703,364,346,18,0.049,0.000±0.000,0.000±0.000
mean,vowels,all_models,empirical_weighted,703,364,703,364,346,18,0.049,0.000±0.000,0.000±0.000
mean,vowels,all_models,probabilistic,703,364,703,364,346,18,0.049,0.035±0.109,0.122±0.082
mean,vowels,all_models,probabilistic_weighted,703,364,703,364,346,18,0.049,0.035±0.109,0.117±0.082
