seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power,severity,weight_mode,target_test_probability,propensity_mean,propensity_std,propensity_min_observed,propensity_max_observed,normal_test_assignment_rate,target_test_size,n_normal_rejection_pool,n_normal_accepted_pool,n_anomaly_accepted_pool,oracle_calib_weight_mean,oracle_calib_weight_std,oracle_calib_weight_min,oracle_calib_weight_max,oracle_calib_weight_ess,oracle_test_weight_mean,oracle_test_weight_std,oracle_test_weight_min,oracle_test_weight_max,oracle_test_weight_ess,used_calib_weight_mean,used_calib_weight_std,used_calib_weight_min,used_calib_weight_max,used_calib_weight_ess,used_test_weight_mean,used_test_weight_std,used_test_weight_min,used_test_weight_max,used_test_weight_ess
7,satellite,hbos,empirical_randomized,2157,1631,2157,1631,1549,82,0.05,0.056,0.207,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5096612866560581,1631,2157,2242,1020,1.0,0.0,1.0,1.0,2157.0,1.0,0.0,1.0,1.0,1631.0,,,,,0.0,,,,,0.0
7,satellite,hbos,empirical_randomized_weighted,2157,1631,2157,1631,1549,82,0.05,0.056,0.207,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5096612866560581,1631,2157,2242,1020,1.0,0.0,1.0,1.0,2157.0,1.0,0.0,1.0,1.0,1631.0,0.9861749568665882,0.18130314120079827,0.7459328677836758,1.4378699532370227,2086.47927116533,1.022372994757472,0.19613344122376436,0.7459328677836758,1.4378699532370227,1573.104844312681
7,satellite,hbos,empirical_weighted,2157,1631,2157,1631,1549,82,0.05,0.067,0.171,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5096612866560581,1631,2157,2242,1020,1.0,0.0,1.0,1.0,2157.0,1.0,0.0,1.0,1.0,1631.0,0.9861749568665882,0.18130314120079827,0.7459328677836758,1.4378699532370227,2086.47927116533,1.022372994757472,0.19613344122376436,0.7459328677836758,1.4378699532370227,1573.104844312681
7,satellite,hbos,probabilistic,2157,1631,2157,1631,1549,82,0.05,0.048,0.244,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5096612866560581,1631,2157,2242,1020,1.0,0.0,1.0,1.0,2157.0,1.0,0.0,1.0,1.0,1631.0,,,,,0.0,,,,,0.0
7,satellite,hbos,probabilistic_weighted,2157,1631,2157,1631,1549,82,0.05,0.048,0.244,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5096612866560581,1631,2157,2242,1020,1.0,0.0,1.0,1.0,2157.0,1.0,0.0,1.0,1.0,1631.0,0.9861749568665882,0.18130314120079827,0.7459328677836758,1.4378699532370227,2086.47927116533,1.022372994757472,0.19613344122376436,0.7459328677836758,1.4378699532370227,1573.104844312681
8,satellite,hbos,empirical,2206,1608,2206,1608,1528,80,0.05,0.0,0.2,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49852239145260285,1608,2206,2193,1022,1.0,0.0,1.0,1.0,2206.0,1.0,0.0,1.0,1.0,1608.0,,,,,0.0,,,,,0.0
8,satellite,hbos,empirical_randomized,2206,1608,2206,1608,1528,80,0.05,0.053,0.225,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49852239145260285,1608,2206,2193,1022,1.0,0.0,1.0,1.0,2206.0,1.0,0.0,1.0,1.0,1608.0,,,,,0.0,,,,,0.0
8,satellite,hbos,empirical_randomized_weighted,2206,1608,2206,1608,1528,80,0.05,0.059,0.2,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49852239145260285,1608,2206,2193,1022,1.0,0.0,1.0,1.0,2206.0,1.0,0.0,1.0,1.0,1608.0,0.982248487754535,0.21088021584035477,0.6762826818744457,1.5126381188500557,2108.800413965355,1.036569086338575,0.23416437976412002,0.6762826818744457,1.5126381188500557,1529.924434187166
8,satellite,hbos,empirical_weighted,2206,1608,2206,1608,1528,80,0.05,0.062,0.188,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49852239145260285,1608,2206,2193,1022,1.0,0.0,1.0,1.0,2206.0,1.0,0.0,1.0,1.0,1608.0,0.982248487754535,0.21088021584035477,0.6762826818744457,1.5126381188500557,2108.800413965355,1.036569086338575,0.23416437976412002,0.6762826818744457,1.5126381188500557,1529.924434187166
8,satellite,hbos,probabilistic,2206,1608,2206,1608,1528,80,0.05,0.043,0.275,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49852239145260285,1608,2206,2193,1022,1.0,0.0,1.0,1.0,2206.0,1.0,0.0,1.0,1.0,1608.0,,,,,0.0,,,,,0.0
