seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power,severity,weight_mode,target_test_probability,propensity_mean,propensity_std,propensity_min_observed,propensity_max_observed,normal_test_assignment_rate,target_test_size,n_normal_rejection_pool,n_normal_accepted_pool,n_anomaly_accepted_pool,oracle_calib_weight_mean,oracle_calib_weight_std,oracle_calib_weight_min,oracle_calib_weight_max,oracle_calib_weight_ess,oracle_test_weight_mean,oracle_test_weight_std,oracle_test_weight_min,oracle_test_weight_max,oracle_test_weight_ess,used_calib_weight_mean,used_calib_weight_std,used_calib_weight_min,used_calib_weight_max,used_calib_weight_ess,used_test_weight_mean,used_test_weight_std,used_test_weight_min,used_test_weight_max,used_test_weight_ess
1,cardio,inne,empirical,825,460,825,460,437,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5015105740181269,460,825,830,91,1.0,0.0,1.0,1.0,825.0,1.0,0.0,1.0,1.0,460.0,,,,,0.0,,,,,0.0
1,cardio,inne,empirical_randomized,825,460,825,460,437,23,0.05,0.0,0.043,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5015105740181269,460,825,830,91,1.0,0.0,1.0,1.0,825.0,1.0,0.0,1.0,1.0,460.0,,,,,0.0,,,,,0.0
1,cardio,inne,empirical_randomized_weighted,825,460,825,460,437,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5015105740181269,460,825,830,91,1.0,0.0,1.0,1.0,825.0,1.0,0.0,1.0,1.0,460.0,0.9911153777236117,0.3102788975954967,0.5414535054780392,1.6969327036148714,751.361491516529,1.0948973133805762,0.32458835639629896,0.5414535054780392,1.6969327036148714,422.8384700172275
1,cardio,inne,empirical_weighted,825,460,825,460,437,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5015105740181269,460,825,830,91,1.0,0.0,1.0,1.0,825.0,1.0,0.0,1.0,1.0,460.0,0.9911153777236117,0.3102788975954967,0.5414535054780392,1.6969327036148714,751.361491516529,1.0948973133805762,0.32458835639629896,0.5414535054780392,1.6969327036148714,422.8384700172275
1,cardio,inne,probabilistic,825,460,825,460,437,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5015105740181269,460,825,830,91,1.0,0.0,1.0,1.0,825.0,1.0,0.0,1.0,1.0,460.0,,,,,0.0,,,,,0.0
1,cardio,inne,probabilistic_weighted,825,460,825,460,437,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5015105740181269,460,825,830,91,1.0,0.0,1.0,1.0,825.0,1.0,0.0,1.0,1.0,460.0,0.9911153777236117,0.3102788975954967,0.5414535054780392,1.6969327036148714,751.361491516529,1.0948973133805762,0.32458835639629896,0.5414535054780392,1.6969327036148714,422.8384700172275
2,cardio,iforest,empirical,831,462,831,462,439,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49788519637462236,462,831,824,100,1.0,0.0,1.0,1.0,831.0,1.0,0.0,1.0,1.0,462.0,,,,,0.0,,,,,0.0
2,cardio,iforest,empirical_randomized,831,462,831,462,439,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49788519637462236,462,831,824,100,1.0,0.0,1.0,1.0,831.0,1.0,0.0,1.0,1.0,462.0,,,,,0.0,,,,,0.0
2,cardio,iforest,empirical_randomized_weighted,831,462,831,462,439,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49788519637462236,462,831,824,100,1.0,0.0,1.0,1.0,831.0,1.0,0.0,1.0,1.0,462.0,0.9830906012556393,0.2817968532609662,0.6109401563988719,1.7601650663229724,767.905303292167,1.0787757387825736,0.3153178736444432,0.6109401563988719,1.7601650663229724,425.6358811302308
2,cardio,iforest,empirical_weighted,831,462,831,462,439,23,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49788519637462236,462,831,824,100,1.0,0.0,1.0,1.0,831.0,1.0,0.0,1.0,1.0,462.0,0.9830906012556393,0.2817968532609662,0.6109401563988719,1.7601650663229724,767.905303292167,1.0787757387825736,0.3153178736444432,0.6109401563988719,1.7601650663229724,425.6358811302308
