seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power,severity,weight_mode,target_test_probability,propensity_mean,propensity_std,propensity_min_observed,propensity_max_observed,normal_test_assignment_rate,target_test_size,n_normal_rejection_pool,n_normal_accepted_pool,n_anomaly_accepted_pool,oracle_calib_weight_mean,oracle_calib_weight_std,oracle_calib_weight_min,oracle_calib_weight_max,oracle_calib_weight_ess,oracle_test_weight_mean,oracle_test_weight_std,oracle_test_weight_min,oracle_test_weight_max,oracle_test_weight_ess,used_calib_weight_mean,used_calib_weight_std,used_calib_weight_min,used_calib_weight_max,used_calib_weight_ess,used_test_weight_mean,used_test_weight_std,used_test_weight_min,used_test_weight_max,used_test_weight_ess
3,breastw,iforest,empirical_randomized_weighted,225,166,225,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49324324324324326,166,225,219,114,1.0,0.0,1.0,1.0,225.0,1.0,0.0,1.0,1.0,166.0,0.9622073578390401,0.3276318374766286,0.6752421535531459,2.5906319338742656,201.62366835948126,1.1466304180694729,0.5577112190756107,0.6752421535531459,2.5906319338742656,134.24157930043128
3,breastw,iforest,empirical_weighted,225,166,225,166,158,8,0.048,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49324324324324326,166,225,219,114,1.0,0.0,1.0,1.0,225.0,1.0,0.0,1.0,1.0,166.0,0.9622073578390401,0.3276318374766286,0.6752421535531459,2.5906319338742656,201.62366835948126,1.1466304180694729,0.5577112190756107,0.6752421535531459,2.5906319338742656,134.24157930043128
3,breastw,iforest,probabilistic,225,166,225,166,158,8,0.048,0.0,0.75,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49324324324324326,166,225,219,114,1.0,0.0,1.0,1.0,225.0,1.0,0.0,1.0,1.0,166.0,,,,,0.0,,,,,0.0
3,breastw,iforest,probabilistic_weighted,225,166,225,166,158,8,0.048,0.0,0.125,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.49324324324324326,166,225,219,114,1.0,0.0,1.0,1.0,225.0,1.0,0.0,1.0,1.0,166.0,0.9622073578390401,0.3276318374766286,0.6752421535531459,2.5906319338742656,201.62366835948126,1.1466304180694729,0.5577112190756107,0.6752421535531459,2.5906319338742656,134.24157930043128
4,breastw,iforest,empirical,246,164,246,164,156,8,0.049,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.44594594594594594,164,246,198,130,1.0,0.0,1.0,1.0,246.0,1.0,0.0,1.0,1.0,164.0,,,,,0.0,,,,,0.0
4,breastw,iforest,empirical_randomized,246,164,246,164,156,8,0.049,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.44594594594594594,164,246,198,130,1.0,0.0,1.0,1.0,246.0,1.0,0.0,1.0,1.0,164.0,,,,,0.0,,,,,0.0
4,breastw,iforest,empirical_randomized_weighted,246,164,246,164,156,8,0.049,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.44594594594594594,164,246,198,130,1.0,0.0,1.0,1.0,246.0,1.0,0.0,1.0,1.0,164.0,0.9734625509422234,0.3253442296438589,0.6868486838045225,2.1514336606131272,221.2829993776741,1.117257603209314,0.44456448382122393,0.6868486838045225,2.1514336606131272,141.58315556549766
4,breastw,iforest,empirical_weighted,246,164,246,164,156,8,0.049,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.44594594594594594,164,246,198,130,1.0,0.0,1.0,1.0,246.0,1.0,0.0,1.0,1.0,164.0,0.9734625509422234,0.3253442296438589,0.6868486838045225,2.1514336606131272,221.2829993776741,1.117257603209314,0.44456448382122393,0.6868486838045225,2.1514336606131272,141.58315556549766
4,breastw,iforest,probabilistic,246,164,246,164,156,8,0.049,0.0,0.125,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.44594594594594594,164,246,198,130,1.0,0.0,1.0,1.0,246.0,1.0,0.0,1.0,1.0,164.0,,,,,0.0,,,,,0.0
4,breastw,iforest,probabilistic_weighted,246,164,246,164,156,8,0.049,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.44594594594594594,164,246,198,130,1.0,0.0,1.0,1.0,246.0,1.0,0.0,1.0,1.0,164.0,0.9734625509422234,0.3253442296438589,0.6868486838045225,2.1514336606131272,221.2829993776741,1.117257603209314,0.44456448382122393,0.6868486838045225,2.1514336606131272,141.58315556549766
5,breastw,iforest,empirical,207,180,207,180,171,9,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,180,207,237,123,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,180.0,,,,,0.0,,,,,0.0
5,breastw,iforest,empirical_randomized,207,180,207,180,171,9,0.05,0.25,0.333,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,180,207,237,123,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,180.0,,,,,0.0,,,,,0.0
5,breastw,iforest,empirical_randomized_weighted,207,180,207,180,171,9,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,180,207,237,123,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,180.0,0.9484324831608829,0.23238525272154376,0.6699847885525558,1.840034870045258,195.27657682577544,1.056228964810654,0.3480874239414127,0.6699847885525558,1.840034870045258,162.3658251009049
5,breastw,iforest,empirical_weighted,207,180,207,180,171,9,0.05,0.0,0.0,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,180,207,237,123,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,180.0,0.9484324831608829,0.23238525272154376,0.6699847885525558,1.840034870045258,195.27657682577544,1.056228964810654,0.3480874239414127,0.6699847885525558,1.840034870045258,162.3658251009049
5,breastw,iforest,probabilistic,207,180,207,180,171,9,0.05,0.222,0.778,0.0,estimated,0.5,0.5,0.0,0.5,0.5,0.5337837837837838,180,207,237,123,1.0,0.0,1.0,1.0,207.0,1.0,0.0,1.0,1.0,180.0,,,,,0.0,,,,,0.0
