seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power
18,mammography,ecod,empirical,5461,2796,5461,2796,2666,130,0.046,0.0,0.054
18,mammography,ecod,probabilistic,5461,2796,5461,2796,2666,130,0.046,0.182,0.069
18,mammography,ecod,empirical_weighted,5461,2796,5461,2796,2666,130,0.046,0.0,0.054
18,mammography,ecod,probabilistic_weighted,5461,2796,5461,2796,2666,130,0.046,0.1,0.069
19,mammography,ecod,empirical,5461,2796,5461,2796,2666,130,0.046,0.0,0.0
19,mammography,ecod,probabilistic,5461,2796,5461,2796,2666,130,0.046,0.0,0.054
19,mammography,ecod,empirical_weighted,5461,2796,5461,2796,2666,130,0.046,0.0,0.0
19,mammography,ecod,probabilistic_weighted,5461,2796,5461,2796,2666,130,0.046,0.0,0.054
20,mammography,ecod,empirical,5461,2796,5461,2796,2666,130,0.046,0.0,0.046
20,mammography,ecod,probabilistic,5461,2796,5461,2796,2666,130,0.046,0.0,0.054
20,mammography,ecod,empirical_weighted,5461,2796,5461,2796,2666,130,0.046,0.0,0.0
20,mammography,ecod,probabilistic_weighted,5461,2796,5461,2796,2666,130,0.046,0.0,0.054
mean,mammography,all_models,empirical,5461,2796,5461,2796,2666,130,0.046,0.019±0.037,0.052±0.057
mean,mammography,all_models,empirical_weighted,5461,2796,5461,2796,2666,130,0.046,0.017±0.037,0.038±0.049
mean,mammography,all_models,probabilistic,5461,2796,5461,2796,2666,130,0.046,0.045±0.060,0.085±0.050
mean,mammography,all_models,probabilistic_weighted,5461,2796,5461,2796,2666,130,0.046,0.037±0.051,0.077±0.048
