seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power
17,musk,hbos,probabilistic,1482,766,1482,766,728,38,0.05,0.026,1.0
17,musk,hbos,empirical_weighted,1482,766,1482,766,728,38,0.05,0.073,1.0
17,musk,hbos,probabilistic_weighted,1482,766,1482,766,728,38,0.05,0.026,1.0
18,musk,hbos,empirical,1482,766,1482,766,728,38,0.05,0.191,1.0
18,musk,hbos,probabilistic,1482,766,1482,766,728,38,0.05,0.136,1.0
18,musk,hbos,empirical_weighted,1482,766,1482,766,728,38,0.05,0.116,1.0
18,musk,hbos,probabilistic_weighted,1482,766,1482,766,728,38,0.05,0.136,1.0
19,musk,hbos,empirical,1482,766,1482,766,728,38,0.05,0.095,1.0
19,musk,hbos,probabilistic,1482,766,1482,766,728,38,0.05,0.095,1.0
19,musk,hbos,empirical_weighted,1482,766,1482,766,728,38,0.05,0.095,1.0
19,musk,hbos,probabilistic_weighted,1482,766,1482,766,728,38,0.05,0.05,1.0
20,musk,hbos,empirical,1482,766,1482,766,728,38,0.05,0.026,1.0
20,musk,hbos,probabilistic,1482,766,1482,766,728,38,0.05,0.026,1.0
20,musk,hbos,empirical_weighted,1482,766,1482,766,728,38,0.05,0.026,1.0
20,musk,hbos,probabilistic_weighted,1482,766,1482,766,728,38,0.05,0.026,1.0
mean,musk,all_models,empirical,1482,766,1482,766,728,38,0.05,0.102±0.060,1.000±0.000
mean,musk,all_models,empirical_weighted,1482,766,1482,766,728,38,0.05,0.090±0.060,0.950±0.224
mean,musk,all_models,probabilistic,1482,766,1482,766,728,38,0.05,0.084±0.060,1.000±0.000
mean,musk,all_models,probabilistic_weighted,1482,766,1482,766,728,38,0.05,0.082±0.060,1.000±0.000
