seed,dataset,model,approach,train_size,test_size,n_train,n_test,n_test_normal,n_test_anomaly,actual_anomaly_rate,fdr,power
17,hepatitis,hbos,empirical,33,20,33,20,19,1,0.05,0.0,0.0
17,hepatitis,hbos,probabilistic,33,20,33,20,19,1,0.05,0.667,1.0
17,hepatitis,hbos,empirical_weighted,33,20,33,20,19,1,0.05,0.0,0.0
17,hepatitis,hbos,probabilistic_weighted,33,20,33,20,19,1,0.05,0.667,1.0
18,hepatitis,hbos,empirical,33,20,33,20,19,1,0.05,0.0,0.0
18,hepatitis,hbos,probabilistic,33,20,33,20,19,1,0.05,0.0,0.0
18,hepatitis,hbos,empirical_weighted,33,20,33,20,19,1,0.05,0.0,0.0
18,hepatitis,hbos,probabilistic_weighted,33,20,33,20,19,1,0.05,0.0,0.0
19,hepatitis,inne,empirical,33,20,33,20,19,1,0.05,0.0,0.0
19,hepatitis,inne,probabilistic,33,20,33,20,19,1,0.05,0.0,0.0
19,hepatitis,inne,empirical_weighted,33,20,33,20,19,1,0.05,0.0,0.0
19,hepatitis,inne,probabilistic_weighted,33,20,33,20,19,1,0.05,0.0,0.0
20,hepatitis,hbos,empirical,33,20,33,20,19,1,0.05,0.0,0.0
20,hepatitis,hbos,probabilistic,33,20,33,20,19,1,0.05,0.0,0.0
20,hepatitis,hbos,empirical_weighted,33,20,33,20,19,1,0.05,0.0,0.0
20,hepatitis,hbos,probabilistic_weighted,33,20,33,20,19,1,0.05,0.0,0.0
mean,hepatitis,all_models,empirical,33,20,33,20,19,1,0.05,0.000±0.000,0.000±0.000
mean,hepatitis,all_models,empirical_weighted,33,20,33,20,19,1,0.05,0.000±0.000,0.000±0.000
mean,hepatitis,all_models,probabilistic,33,20,33,20,19,1,0.05,0.083±0.262,0.050±0.224
mean,hepatitis,all_models,probabilistic_weighted,33,20,33,20,19,1,0.05,0.033±0.149,0.050±0.224
