export_version,figure,panel,panel_title,plot_order,point_index,group,metric,rho,clip_cap,clip_cap_label,x,y,value,count,style_key,label
tikz-v2,figure4,B,adaptation,4,2,adaptation,clipped_target_tv,0.5,2.0,c=2,0.3010299956639812,0.023552052981862765,0.023552052981862765,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,3,adaptation,clipped_target_tv,0.5,3.0,c=3,0.47712125471966244,0.004070577796361503,0.004070577796361503,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,4,adaptation,clipped_target_tv,0.5,5.0,c=5,0.6989700043360189,0.0001876090404185119,0.0001876090404185119,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,5,adaptation,clipped_target_tv,0.5,8.0,c=8,0.9030899869919435,4.7996730682832225e-06,4.7996730682832225e-06,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,6,adaptation,clipped_target_tv,0.5,13.0,c=13,1.1139433523068367,4.627123541940586e-08,4.627123541940586e-08,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,7,adaptation,clipped_target_tv,0.5,21.0,c=21,1.3222192947339193,1.9751046912996978e-10,1.9751046912996978e-10,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,8,adaptation,clipped_target_tv,0.5,34.0,c=34,1.5314789170422551,3.3901726481714503e-13,3.3901726481714503e-13,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,9,adaptation,clipped_target_tv,0.5,55.0,c=55,1.7403626894942439,0.0,0.0,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,10,adaptation,clipped_target_tv,0.5,89.0,c=89,1.9493900066449128,0.0,0.0,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,11,adaptation,clipped_target_tv,0.5,inf,unclipped,2.299390006644913,0.0,0.0,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,12,adaptation,clipped_target_tv,1.5,1.0,c=1,0.0,0.36583833702166646,0.36583833702166646,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,13,adaptation,clipped_target_tv,1.5,1.5,c=1.5,0.17609125905568124,0.3182980735411166,0.3182980735411166,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,14,adaptation,clipped_target_tv,1.5,2.0,c=2,0.3010299956639812,0.28221198997464847,0.28221198997464847,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,15,adaptation,clipped_target_tv,1.5,3.0,c=3,0.47712125471966244,0.22995228038007937,0.22995228038007937,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,16,adaptation,clipped_target_tv,1.5,5.0,c=5,0.6989700043360189,0.16606609637460276,0.16606609637460276,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,17,adaptation,clipped_target_tv,1.5,8.0,c=8,0.9030899869919435,0.1140883353036043,0.1140883353036043,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,18,adaptation,clipped_target_tv,1.5,13.0,c=13,1.1139433523068367,0.07111657496151141,0.07111657496151141,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,19,adaptation,clipped_target_tv,1.5,21.0,c=21,1.3222192947339193,0.040731018643395164,0.040731018643395164,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,20,adaptation,clipped_target_tv,1.5,34.0,c=34,1.5314789170422551,0.02118456096964669,0.02118456096964669,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,21,adaptation,clipped_target_tv,1.5,55.0,c=55,1.7403626894942439,0.010033865053923681,0.010033865053923681,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,22,adaptation,clipped_target_tv,1.5,89.0,c=89,1.9493900066449128,0.004321419393656028,0.004321419393656028,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,23,adaptation,clipped_target_tv,1.5,inf,unclipped,2.299390006644913,0.0,0.0,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,24,adaptation,clipped_target_tv,3.0,1.0,c=1,0.0,0.6844420122379268,0.6844420122379268,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,25,adaptation,clipped_target_tv,3.0,1.5,c=1.5,0.17609125905568124,0.6606848271882283,0.6606848271882283,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,26,adaptation,clipped_target_tv,3.0,2.0,c=2,0.3010299956639812,0.6425472765117934,0.6425472765117934,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,27,adaptation,clipped_target_tv,3.0,3.0,c=3,0.47712125471966244,0.6151703162525863,0.6151703162525863,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,28,adaptation,clipped_target_tv,3.0,5.0,c=5,0.6989700043360189,0.5777131864339924,0.5777131864339924,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,29,adaptation,clipped_target_tv,3.0,8.0,c=8,0.9030899869919435,0.5404842334171074,0.5404842334171074,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,30,adaptation,clipped_target_tv,3.0,13.0,c=13,1.1139433523068367,0.49954034748717546,0.49954034748717546,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,31,adaptation,clipped_target_tv,3.0,21.0,c=21,1.3222192947339193,0.4570482180393309,0.4570482180393309,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,32,adaptation,clipped_target_tv,3.0,34.0,c=34,1.5314789170422551,0.412885925340763,0.412885925340763,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,33,adaptation,clipped_target_tv,3.0,55.0,c=55,1.7403626894942439,0.36804657039810335,0.36804657039810335,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,34,adaptation,clipped_target_tv,3.0,89.0,c=89,1.9493900066449128,0.3232391670837934,0.3232391670837934,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,B,adaptation,4,35,adaptation,clipped_target_tv,3.0,inf,unclipped,2.299390006644913,0.0,0.0,500,tv,"TV(Q, Q_c)"
tikz-v2,figure4,C,frontier,5,0,frontier,frontier_oracle_tail_mismatch,0.5,1.0,c=1,0.002486518301548675,0.5305388261598772,0.5305388261598772,500,frontier,frontier: mismatch vs atom
tikz-v2,figure4,C,frontier,5,1,frontier,frontier_oracle_tail_mismatch,0.5,1.5,c=1.5,0.0032200131893328206,0.4189621845500099,0.4189621845500099,500,frontier,frontier: mismatch vs atom
