summary_version,base_seed,weighted_simulator_version,target_log10_neff,neff_band_lower,neff_band_upper,neff_half_width,rho,alpha,m,pi1,requested_trials,attempt_index,accepted_index,n_cal,calib_ess,log10_neff,n_anomaly,actual_pi1,rank_delta,log10_rank_delta,rank_delta_above_one,perfect_any_discovery,perfect_power,perfect_fdr,perfect_auroc,perfect_perfect_separation_rate,finite_k3_any_discovery,finite_k3_power,finite_k3_fdr,finite_k3_auroc,finite_k3_perfect_separation_rate,attempts_for_cell
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,66,17,836,114.47340706756813,2.058704608901386,25,0.05,0.71529191810687,-0.14551668190568628,False,True,0.52,0.1875,1.0,1.0,True,0.24,0.14285714285714285,0.9732210526315791,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,76,18,1612,132.47320295991526,2.1221280368869824,25,0.05,0.23859772169168345,-0.6223337076122568,False,True,0.64,0.0,1.0,1.0,True,0.36,0.0,0.9666526315789473,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,88,19,1612,146.6711400704465,2.1663446677548186,25,0.05,0.14224638859042374,-0.846958750839116,False,True,0.76,0.13636363636363635,1.0,1.0,True,0.44,0.15384615384615385,0.9896421052631578,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,91,20,1015,119.39851179639025,2.076998913705883,25,0.05,0.07002157773731536,-1.1547681078684677,False,True,0.72,0.0,1.0,1.0,True,0.24,0.0,0.9875368421052632,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,96,21,836,107.63232002630448,2.0319427016410487,25,0.05,0.7287211132930042,-0.13743864744541073,False,True,0.72,0.18181818181818182,1.0,1.0,True,0.52,0.13333333333333333,0.9927578947368422,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,101,22,1911,143.56082153470712,2.1570359349424026,25,0.05,0.44701200076522485,-0.34968081736883616,False,True,0.84,0.045454545454545456,1.0,1.0,False,0.0,0.0,0.9844210526315789,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,102,23,836,107.5402905271602,2.031571205417761,25,0.05,0.42175156353576465,-0.37494329870043486,False,False,0.0,0.0,1.0,1.0,True,0.12,0.0,0.9772631578947368,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,108,24,836,140.97451648790764,2.14914061372683,25,0.05,0.724294170105823,-0.1400850104517222,False,True,0.56,0.06666666666666667,1.0,1.0,False,0.0,0.0,0.9770105263157894,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,115,25,1015,135.80306587710578,2.1329095746460975,25,0.05,0.37064792861961393,-0.4310384226070857,False,True,0.68,0.15,1.0,1.0,True,0.24,0.14285714285714285,0.9723789473684211,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,116,26,1194,128.93022050771106,2.1103547254329484,25,0.05,0.6102840758805691,-0.21446796192514297,False,True,0.6,0.21052631578947367,1.0,1.0,True,0.24,0.25,0.9919999999999999,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,132,27,836,137.8557967081803,2.139425032505241,25,0.05,0.631987235003921,-0.19929169358999677,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9800421052631578,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,133,28,1015,125.50748336571361,2.098669621335333,25,0.05,0.3965903330993468,-0.401657875942055,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9819789473684211,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,136,29,1612,139.1639469776373,2.1435267377408245,25,0.05,0.3725386654373193,-0.42882864556101613,False,True,0.76,0.05,1.0,1.0,True,0.28,0.125,0.9919157894736843,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,139,30,1015,136.72410788354395,2.1358450983109436,25,0.05,0.3856278825286317,-0.41383157230410966,False,False,0.0,0.0,1.0,1.0,True,0.16,0.0,0.9928421052631577,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,144,31,836,135.67976591973257,2.132515085650727,25,0.05,0.3761921295850195,-0.42459029468024734,False,True,0.56,0.3,1.0,1.0,True,0.24,0.25,0.9889684210526316,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,145,32,1015,142.16742901641095,2.1528001096237355,25,0.05,0.7166766992016409,-0.14467671520766362,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9634526315789474,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,151,33,1015,120.73232468800381,2.081823563006605,25,0.05,0.9467723960886705,-0.023754412763583147,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9813894736842105,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,154,34,1612,116.83818154967555,2.0675847890659145,25,0.05,0.1686015700600296,-0.7731383854335052,False,True,0.88,0.2413793103448276,1.0,1.0,True,0.36,0.1,0.9888842105263158,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,157,35,1015,114.9955999724541,2.0606812234471676,25,0.05,0.5602286790170026,-0.25163466270269375,False,True,0.76,0.20833333333333334,1.0,1.0,True,0.4,0.16666666666666666,0.9823157894736844,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,163,36,1015,138.1814112978769,2.140449623980747,25,0.05,0.5264665939223043,-0.27862918105112267,False,True,0.52,0.4090909090909091,1.0,1.0,False,0.0,0.0,0.9843368421052631,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,168,37,836,136.70554501244357,2.135786130657551,25,0.05,0.7179808270833706,-0.14388715297646132,False,True,0.52,0.0,1.0,1.0,False,0.0,0.0,0.973978947368421,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,169,38,1015,129.26784246127994,2.1114905002973154,25,0.05,0.5210285940385431,-0.28313844197419497,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9872000000000001,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,174,39,836,131.6618075094039,2.119459812976717,25,0.05,0.35806729694232337,-0.44603534222756874,False,True,0.72,0.21739130434782608,1.0,1.0,True,0.52,0.23529411764705882,0.960336842105263,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,178,40,1612,133.3426431770205,2.124969059652732,25,0.05,0.3423184590935895,-0.4655696814454177,False,True,0.72,0.21739130434782608,1.0,1.0,True,0.6,0.21052631578947367,0.9757473684210527,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,182,41,1194,146.8251103579037,2.1668003359431274,25,0.05,0.37733354353249093,-0.42327458593726275,False,True,0.68,0.05555555555555555,1.0,1.0,True,0.32,0.0,0.9851789473684209,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,185,42,1911,146.50339924160372,2.1658477015143225,25,0.05,0.5144654578045152,-0.28864377928540597,False,True,0.6,0.0625,1.0,1.0,False,0.0,0.0,0.9916631578947368,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,186,43,836,114.20610764481447,2.057689330227797,25,0.05,0.4117078786371402,-0.3854108220579049,False,True,0.6,0.0625,1.0,1.0,True,0.12,0.25,0.9969684210526316,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,187,44,1015,146.39573567958124,2.16552842646418,25,0.05,0.4028426163039002,-0.3948645921238416,False,True,0.68,0.0,1.0,1.0,True,0.24,0.0,0.9899789473684212,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,200,45,1194,105.81820981402196,2.024560410054966,25,0.05,0.3782980334516857,-0.42216591634220485,False,True,0.68,0.15,1.0,1.0,True,0.52,0.13333333333333333,0.9980631578947369,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,206,46,1194,124.67456066021205,2.0957778464858947,25,0.05,0.4210511014835748,-0.3756651921796986,False,True,0.76,0.09523809523809523,1.0,1.0,True,0.44,0.08333333333333333,0.9498947368421053,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,210,47,836,110.94921942710926,2.045124251140432,25,0.05,0.9047201810481991,-0.043485722029805454,False,True,0.56,0.0,1.0,1.0,True,0.12,0.0,0.9967157894736842,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,211,48,1015,128.6829125986305,2.109520882127337,25,0.05,0.3861735862681648,-0.4132174346744006,False,True,0.76,0.20833333333333334,1.0,1.0,True,0.32,0.38461538461538464,0.9860210526315788,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,215,49,1911,130.36526907979393,2.1151619053834247,25,0.05,0.23881366799439002,-0.6219408209066815,False,True,0.8,0.047619047619047616,1.0,1.0,True,0.4,0.09090909090909091,0.9879578947368421,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,218,50,1194,145.44858196378217,2.162709491493655,25,0.05,0.4692714102292274,-0.328575903826934,False,True,0.72,0.25,1.0,1.0,True,0.6,0.21052631578947367,0.983578947368421,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,224,51,1194,148.84330568523808,2.1727293067735456,25,0.05,0.4456526764934529,-0.35100348085422606,False,True,0.8,0.2,1.0,1.0,False,0.0,0.0,0.984421052631579,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,231,52,1374,108.56195126801619,2.035677640632856,25,0.05,0.6010587318488264,-0.22108308927575415,False,True,0.88,0.26666666666666666,1.0,1.0,True,0.24,0.4,0.9702736842105262,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,234,53,836,131.05037655001755,2.117438273152591,25,0.05,1.0775429348306822,0.03243458369454048,True,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9684210526315788,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,240,54,836,104.86432101142357,2.020627749169749,25,0.05,0.14053540510717916,-0.8522142500959349,False,True,0.64,0.15789473684210525,1.0,1.0,True,0.24,0.25,0.9866947368421053,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,241,55,1015,110.57938080354394,2.043674153749245,25,0.05,0.846725139980852,-0.0722575454688404,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9839157894736843,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,242,56,1194,127.4381243153272,2.105299370722313,25,0.05,0.2500023996282018,-0.6020558227668217,False,True,0.8,0.16666666666666666,1.0,1.0,True,0.56,0.125,0.9910736842105264,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,247,57,1015,139.7105950849212,2.145229342495262,25,0.05,0.776804855344229,-0.10968806857557106,False,True,0.8,0.0,1.0,1.0,True,0.32,0.0,0.9842526315789474,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,250,58,1612,150.48333839616518,2.1774884172509266,25,0.05,0.3807101879979883,-0.4194055010892176,False,True,0.92,0.30303030303030304,1.0,1.0,True,0.6,0.375,0.9617684210526315,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,253,59,1015,143.5751704114248,2.157079340423847,25,0.05,0.3640564189139137,-0.4388313072182993,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9719578947368421,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,275,60,1911,141.73368287626027,2.15147307218788,25,0.05,0.21981247955569644,-0.6579476547318108,False,True,0.96,0.07692307692307693,1.0,1.0,True,0.48,0.14285714285714285,0.9904842105263159,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,276,61,836,106.40228457903633,2.0269509528595675,25,0.05,0.33757076343726894,-0.47163517409524325,False,True,0.76,0.09523809523809523,1.0,1.0,True,0.12,0.25,0.9804631578947368,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,277,62,1015,118.10026222747113,2.0722508619134072,25,0.05,0.5558310510877955,-0.2550571953430908,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9857684210526316,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,281,63,1911,115.20482906536544,2.061470683883072,25,0.05,0.4460327400731572,-0.3506332616662324,False,True,0.84,0.0,1.0,1.0,True,0.32,0.0,0.9861894736842106,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,283,64,1015,120.71632444333882,2.081766003620771,25,0.05,0.13943413532814994,-0.8556308921644564,False,True,0.6,0.16666666666666666,1.0,1.0,False,0.0,0.0,0.9838315789473684,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,284,65,1194,132.23986169677494,2.1213623863562003,25,0.05,0.5229595350928286,-0.28153191412655953,False,True,0.72,0.05263157894736842,1.0,1.0,True,0.52,0.0,0.9902315789473684,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,288,66,836,148.21079666153383,2.170879841698212,25,0.05,0.9001588446131767,-0.045680846947398226,False,True,0.6,0.0625,1.0,1.0,False,0.0,0.0,0.9930947368421053,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,294,67,836,118.64554959578261,2.074251452437531,25,0.05,0.6028103250666388,-0.21981931760315265,False,True,0.64,0.058823529411764705,1.0,1.0,True,0.2,0.16666666666666666,0.9846736842105264,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,307,68,1015,137.57593780459692,2.1385424819191265,25,0.05,0.2691410891611106,-0.5700199944186879,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9871157894736843,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,310,69,1612,148.5989911734181,2.172015861044308,25,0.05,0.4738184566241769,-0.3243880262347887,False,True,0.8,0.09090909090909091,1.0,1.0,True,0.48,0.07692307692307693,0.973978947368421,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,312,70,836,110.90148048917378,2.044937343840657,25,0.05,0.27336390657306875,-0.563258827774541,False,True,0.64,0.058823529411764705,1.0,1.0,True,0.24,0.0,0.9885473684210527,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,313,71,1015,118.09021046185316,2.072213896609141,25,0.05,0.44701801563668203,-0.34967497366015676,False,True,0.68,0.0,1.0,1.0,False,0.0,0.0,0.9925052631578947,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,319,72,1015,105.69095515254573,2.02403782273396,25,0.05,0.564736392675139,-0.24815422460821165,False,True,0.6,0.3181818181818182,1.0,1.0,True,0.36,0.4375,0.9950315789473685,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,324,73,836,128.6055069002337,2.1092595655180517,25,0.05,0.2987724830064915,-0.5246594036061131,False,True,0.64,0.0,1.0,1.0,True,0.16,0.0,0.9912421052631579,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,330,74,836,117.21700745990073,2.0689906296864313,25,0.05,0.10545104813383181,-0.9769490992201115,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9850947368421054,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,342,75,836,111.90075871793556,2.048833031174424,25,0.05,0.14549020535459287,-0.8371662431291699,False,True,0.8,0.23076923076923078,1.0,1.0,True,0.4,0.3333333333333333,0.9917473684210526,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,344,76,1194,133.64964641875324,2.1259678141319314,25,0.05,0.4077653489587346,-0.3895896824210506,False,True,0.68,0.10526315789473684,1.0,1.0,True,0.36,0.18181818181818182,0.970021052631579,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,346,77,1612,107.25035248478326,2.030398728194242,25,0.05,0.25991107342389574,-0.5851752171344371,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9886315789473683,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,349,78,1015,121.54566773599221,2.084739483854935,25,0.05,0.5440729796639328,-0.2643428419570637,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9679157894736841,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,356,79,1194,133.29180173958576,2.1248034384704844,25,0.05,0.6664607102874638,-0.17622544836310747,False,True,0.68,0.10526315789473684,1.0,1.0,False,0.0,0.0,0.9549473684210525,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,361,80,1015,150.2812485624437,2.176904794599539,25,0.05,0.6531572688462236,-0.18498223561835944,False,True,0.52,0.3157894736842105,1.0,1.0,True,0.16,0.42857142857142855,0.9685052631578946,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,367,81,1015,130.35411083132152,2.115124731578057,25,0.05,0.49845958636336446,-0.30237004724374766,False,True,0.72,0.14285714285714285,1.0,1.0,False,0.0,0.0,0.9917473684210527,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,369,82,1374,132.12596258639738,2.1209881643225814,25,0.05,0.2172355819730937,-0.6630690382501392,False,True,0.76,0.20833333333333334,1.0,1.0,True,0.6,0.25,0.9937684210526316,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,372,83,836,138.30736882399407,2.1408453193308947,25,0.05,0.4262360317712046,-0.37034984007941496,False,True,0.84,0.3225806451612903,1.0,1.0,False,0.0,0.0,0.9837473684210526,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,373,84,1015,148.4555074143867,2.171596313722638,25,0.05,0.27716833734243734,-0.5572563833779012,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9873684210526315,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,379,85,1015,114.31363160368315,2.058098021972403,25,0.05,0.39438284959913433,-0.40408197934544987,False,True,0.68,0.0,1.0,1.0,False,0.0,0.0,0.9905684210526318,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,390,86,836,138.5620191033131,2.141644203188271,25,0.05,0.5552698302338327,-0.2554959226356894,False,True,0.48,0.0,1.0,1.0,True,0.16,0.0,0.9877052631578946,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,391,87,1015,140.50356378558314,2.1476873399904557,25,0.05,0.6603978602164373,-0.18019434258322833,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9744842105263157,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,392,88,1194,147.60893769563125,2.1691126547388953,25,0.05,0.48613314562310556,-0.3132447667665135,False,True,0.76,0.05,1.0,1.0,True,0.4,0.0,0.9771789473684209,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,402,89,836,119.5997188270015,2.0777301586488366,25,0.05,0.407184569349046,-0.39020868836662864,False,True,0.56,0.0,1.0,1.0,True,0.24,0.0,0.9860210526315788,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,403,90,1015,113.88398692039004,2.0564626627883715,25,0.05,0.5553194934731283,-0.2554570811479613,False,True,0.6,0.0,1.0,1.0,False,0.0,0.0,0.9928421052631579,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,410,91,1194,104.86565726516034,2.0206332832152785,25,0.05,0.28312944203468776,-0.5480149669176361,False,True,0.68,0.10526315789473684,1.0,1.0,False,0.0,0.0,0.9792000000000001,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,414,92,836,138.34230454991842,2.1409550060179297,25,0.05,0.2663925459893166,-0.5744779314574364,False,True,0.4,0.0,1.0,1.0,True,0.28,0.0,0.9700210526315789,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,420,93,836,135.80230301196303,2.1329071350174313,25,0.05,0.5903847705950215,-0.22886485398286577,False,True,0.72,0.0,1.0,1.0,False,0.0,0.0,0.9761684210526316,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,423,94,1374,136.2376305336311,2.134297081702066,25,0.05,0.4899229390454491,-0.3098722256434267,False,False,0.0,0.0,1.0,1.0,False,0.0,0.0,0.9941894736842104,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,428,95,1194,140.52699610867364,2.147759762922992,25,0.05,0.6907217936040192,-0.16069684094962583,False,True,0.8,0.3333333333333333,1.0,1.0,True,0.48,0.4,0.9898105263157895,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,439,96,1015,147.2614440175624,2.168089054770211,25,0.05,0.1392774879223635,-0.8561190749700929,False,True,0.48,0.14285714285714285,1.0,1.0,True,0.2,0.16666666666666666,0.9877894736842104,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,440,97,1194,141.6146018438281,2.15110803565074,25,0.05,0.33599861782831425,-0.47366250913030716,False,True,0.84,0.0,1.0,1.0,True,0.24,0.0,0.9915789473684211,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,444,98,836,139.63196497813976,2.1449848496948754,25,0.05,0.514662546966818,-0.2884774350866656,False,False,0.0,0.0,1.0,1.0,True,0.2,0.0,0.990821052631579,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.1,2.02,2.18,0.08,1.5,0.1,500,0.05,100,447,99,1374,131.26494360334132,2.1181487563068737,25,0.05,0.49761606668793285,-0.30310560588704216,False,True,0.72,0.05263157894736842,1.0,1.0,True,0.44,0.08333333333333333,0.9792842105263158,0.0,448
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,0.0,0.1,500,0.05,100,1,0,214,214.0,2.330413773349191,25,0.05,0.9302325581395349,-0.03140846425162414,False,True,1.0,0.13793103448275862,1.0,1.0,False,0.0,0.0,0.9946947368421054,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,0.0,0.1,500,0.05,100,2,1,251,251.0,2.399673721481038,25,0.05,0.7936507936507936,-0.10037054511756292,False,True,1.0,0.038461538461538464,1.0,1.0,False,0.0,0.0,0.968336842105263,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,0.0,0.1,500,0.05,100,3,2,289,289.0,2.4608978427565478,25,0.05,0.689655172413793,-0.16136800223497494,False,True,1.0,0.0,1.0,1.0,False,0.0,0.0,0.9818105263157895,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,0.0,0.1,500,0.05,100,7,3,214,214.0,2.330413773349191,25,0.05,0.9302325581395349,-0.03140846425162414,False,True,1.0,0.0,1.0,1.0,False,0.0,0.0,0.9805473684210526,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,0.0,0.1,500,0.05,100,8,4,251,251.0,2.399673721481038,25,0.05,0.7936507936507936,-0.10037054511756292,False,True,1.0,0.0,1.0,1.0,False,0.0,0.0,0.9710315789473684,0.0,200
operational-sufficiency-v2,20260715,operational-envelope-v4,2.4,2.32,2.48,0.08,0.0,0.1,500,0.05,100,9,5,289,289.0,2.4608978427565478,25,0.05,0.689655172413793,-0.16136800223497494,False,True,1.0,0.07407407407407407,1.0,1.0,True,0.72,0.1,0.9952842105263158,0.0,200
