export_version,figure,panel,panel_title,plot_order,group,method,score_regime,alpha,m,pi1,x,y,x_left,x_right,y_bottom,y_top,status,value,required_log10_neff,required_neff,max_power,power_target,count,style_key,label
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,100,0.01,2.0,-2.0,1.8494850021680094,2.1505149978319906,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.09,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,100,0.02,2.0,-1.6989700043360187,1.8494850021680094,2.1505149978319906,-1.8494850021680094,-1.5,out_of_range,,,,0.085,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,100,0.05,2.0,-1.3010299956639813,1.8494850021680094,2.1505149978319906,-1.5,-1.1505149978319906,out_of_range,,,,0.114,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,100,0.1,2.0,-1.0,1.8494850021680094,2.1505149978319906,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.165,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,100,0.2,2.0,-0.6989700043360187,1.8494850021680094,2.1505149978319906,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.2329999999999999,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,200,0.005,2.3010299956639813,-2.3010299956639813,2.1505149978319906,2.5,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.1,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,200,0.01,2.3010299956639813,-2.0,2.1505149978319906,2.5,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.08,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,200,0.02,2.3010299956639813,-1.6989700043360187,2.1505149978319906,2.5,-1.8494850021680094,-1.5,out_of_range,,,,0.0775,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,200,0.05,2.3010299956639813,-1.3010299956639813,2.1505149978319906,2.5,-1.5,-1.1505149978319906,out_of_range,,,,0.1109999999999999,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,200,0.1,2.3010299956639813,-1.0,2.1505149978319906,2.5,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.125,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,200,0.2,2.3010299956639813,-0.6989700043360187,2.1505149978319906,2.5,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.2094999999999999,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,500,0.005,2.6989700043360187,-2.3010299956639813,2.5,2.8494850021680094,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.02,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,500,0.01,2.6989700043360187,-2.0,2.5,2.8494850021680094,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.024,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,500,0.02,2.6989700043360187,-1.6989700043360187,2.5,2.8494850021680094,-1.8494850021680094,-1.5,out_of_range,,,,0.033,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,500,0.05,2.6989700043360187,-1.3010299956639813,2.5,2.8494850021680094,-1.5,-1.1505149978319906,out_of_range,,,,0.0747999999999999,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,500,0.1,2.6989700043360187,-1.0,2.5,2.8494850021680094,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.1079999999999999,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,500,0.2,2.6989700043360187,-0.6989700043360187,2.5,2.8494850021680094,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.1948,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,1000,0.005,3.0,-2.3010299956639813,2.8494850021680094,3.1505149978319906,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.01,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,1000,0.01,3.0,-2.0,2.8494850021680094,3.1505149978319906,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.012,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,1000,0.02,3.0,-1.6989700043360187,2.8494850021680094,3.1505149978319906,-1.8494850021680094,-1.5,out_of_range,,,,0.0144999999999999,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,1000,0.05,3.0,-1.3010299956639813,2.8494850021680094,3.1505149978319906,-1.5,-1.1505149978319906,out_of_range,,,,0.0475999999999999,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,1000,0.1,3.0,-1.0,2.8494850021680094,3.1505149978319906,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.0968,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,1000,0.2,3.0,-0.6989700043360187,2.8494850021680094,3.1505149978319906,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.1868,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,2000,0.005,3.3010299956639813,-2.3010299956639813,3.1505149978319906,3.451544993495972,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.001,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,2000,0.01,3.3010299956639813,-2.0,3.1505149978319906,3.451544993495972,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.002,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,2000,0.02,3.3010299956639813,-1.6989700043360187,3.1505149978319906,3.451544993495972,-1.8494850021680094,-1.5,out_of_range,,,,0.00925,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,2000,0.05,3.3010299956639813,-1.3010299956639813,3.1505149978319906,3.451544993495972,-1.5,-1.1505149978319906,out_of_range,,,,0.0387,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,2000,0.1,3.3010299956639813,-1.0,3.1505149978319906,3.451544993495972,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.09825,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c1,$\alpha=0.05$,5,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.05,2000,0.2,3.3010299956639813,-0.6989700043360187,3.1505149978319906,3.451544993495972,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.1920999999999999,0.8,1400,finite_k2_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,50,0.005,1.6989700043360187,-2.3010299956639813,1.5484550065040281,1.8494850021680094,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.27,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,50,0.01,1.6989700043360187,-2.0,1.5484550065040281,1.8494850021680094,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.24,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,50,0.02,1.6989700043360187,-1.6989700043360187,1.5484550065040281,1.8494850021680094,-1.8494850021680094,-1.5,out_of_range,,,,0.26,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,50,0.05,1.6989700043360187,-1.3010299956639813,1.5484550065040281,1.8494850021680094,-1.5,-1.1505149978319906,out_of_range,,,,0.26,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,50,0.1,1.6989700043360187,-1.0,1.5484550065040281,1.8494850021680094,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.304,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,50,0.2,1.6989700043360187,-0.6989700043360187,1.5484550065040281,1.8494850021680094,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.4110000000000001,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,100,0.005,2.0,-2.3010299956639813,1.8494850021680094,2.1505149978319906,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.2,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,100,0.01,2.0,-2.0,1.8494850021680094,2.1505149978319906,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.17,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,100,0.02,2.0,-1.6989700043360187,1.8494850021680094,2.1505149978319906,-1.8494850021680094,-1.5,out_of_range,,,,0.17,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,100,0.05,2.0,-1.3010299956639813,1.8494850021680094,2.1505149978319906,-1.5,-1.1505149978319906,out_of_range,,,,0.2019999999999999,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,100,0.1,2.0,-1.0,1.8494850021680094,2.1505149978319906,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.255,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,100,0.2,2.0,-0.6989700043360187,1.8494850021680094,2.1505149978319906,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.3465,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,200,0.005,2.3010299956639813,-2.3010299956639813,2.1505149978319906,2.5,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.12,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,200,0.01,2.3010299956639813,-2.0,2.1505149978319906,2.5,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.125,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,200,0.02,2.3010299956639813,-1.6989700043360187,2.1505149978319906,2.5,-1.8494850021680094,-1.5,out_of_range,,,,0.105,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,200,0.05,2.3010299956639813,-1.3010299956639813,2.1505149978319906,2.5,-1.5,-1.1505149978319906,out_of_range,,,,0.166,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,200,0.1,2.3010299956639813,-1.0,2.1505149978319906,2.5,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.234,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,200,0.2,2.3010299956639813,-0.6989700043360187,2.1505149978319906,2.5,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.34375,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,500,0.005,2.6989700043360187,-2.3010299956639813,2.5,2.8494850021680094,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.055,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,500,0.01,2.6989700043360187,-2.0,2.5,2.8494850021680094,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.064,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,500,0.02,2.6989700043360187,-1.6989700043360187,2.5,2.8494850021680094,-1.8494850021680094,-1.5,out_of_range,,,,0.0819999999999999,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,500,0.05,2.6989700043360187,-1.3010299956639813,2.5,2.8494850021680094,-1.5,-1.1505149978319906,out_of_range,,,,0.1232,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,500,0.1,2.6989700043360187,-1.0,2.5,2.8494850021680094,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.2078,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,500,0.2,2.6989700043360187,-0.6989700043360187,2.5,2.8494850021680094,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.3294,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,1000,0.005,3.0,-2.3010299956639813,2.8494850021680094,3.1505149978319906,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.052,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,1000,0.01,3.0,-2.0,2.8494850021680094,3.1505149978319906,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.049,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,1000,0.02,3.0,-1.6989700043360187,2.8494850021680094,3.1505149978319906,-1.8494850021680094,-1.5,out_of_range,,,,0.0635,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,1000,0.05,3.0,-1.3010299956639813,2.8494850021680094,3.1505149978319906,-1.5,-1.1505149978319906,out_of_range,,,,0.1002,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,1000,0.1,3.0,-1.0,2.8494850021680094,3.1505149978319906,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.1953,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,1000,0.2,3.0,-0.6989700043360187,2.8494850021680094,3.1505149978319906,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.3266999999999999,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,2000,0.005,3.3010299956639813,-2.3010299956639813,3.1505149978319906,3.451544993495972,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.015,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,2000,0.01,3.3010299956639813,-2.0,3.1505149978319906,3.451544993495972,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.02,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,2000,0.02,3.3010299956639813,-1.6989700043360187,3.1505149978319906,3.451544993495972,-1.8494850021680094,-1.5,out_of_range,,,,0.03975,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,2000,0.05,3.3010299956639813,-1.3010299956639813,3.1505149978319906,3.451544993495972,-1.5,-1.1505149978319906,out_of_range,,,,0.102,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,2000,0.1,3.3010299956639813,-1.0,3.1505149978319906,3.451544993495972,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.2075999999999999,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r3_c2,$\alpha=0.1$,6,heatmap_cell,weighted_wcs_homogeneous,finite_k2,0.1,2000,0.2,3.3010299956639813,-0.6989700043360187,3.1505149978319906,3.451544993495972,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.32055,0.8,1400,finite_k2_alpha_0.1,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,50,0.005,1.6989700043360187,-2.3010299956639813,1.5484550065040281,1.8494850021680094,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.43,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,50,0.01,1.6989700043360187,-2.0,1.5484550065040281,1.8494850021680094,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.51,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,50,0.02,1.6989700043360187,-1.6989700043360187,1.5484550065040281,1.8494850021680094,-1.8494850021680094,-1.5,out_of_range,,,,0.5,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,50,0.05,1.6989700043360187,-1.3010299956639813,1.5484550065040281,1.8494850021680094,-1.5,-1.1505149978319906,out_of_range,,,,0.58,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,50,0.1,1.6989700043360187,-1.0,1.5484550065040281,1.8494850021680094,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.6439999999999999,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,50,0.2,1.6989700043360187,-0.6989700043360187,1.5484550065040281,1.8494850021680094,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.7310000000000001,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,100,0.005,2.0,-2.3010299956639813,1.8494850021680094,2.1505149978319906,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.38,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,100,0.01,2.0,-2.0,1.8494850021680094,2.1505149978319906,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.38,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,100,0.02,2.0,-1.6989700043360187,1.8494850021680094,2.1505149978319906,-1.8494850021680094,-1.5,out_of_range,,,,0.495,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,100,0.05,2.0,-1.3010299956639813,1.8494850021680094,2.1505149978319906,-1.5,-1.1505149978319906,out_of_range,,,,0.534,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,100,0.1,2.0,-1.0,1.8494850021680094,2.1505149978319906,-1.1505149978319906,-0.8494850021680094,out_of_range,,,,0.638,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,100,0.2,2.0,-0.6989700043360187,1.8494850021680094,2.1505149978319906,-0.8494850021680094,-0.5484550065040281,out_of_range,,,,0.7294999999999999,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,200,0.005,2.3010299956639813,-2.3010299956639813,2.1505149978319906,2.5,-2.451544993495972,-2.1505149978319906,out_of_range,,,,0.29,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,200,0.01,2.3010299956639813,-2.0,2.1505149978319906,2.5,-2.1505149978319906,-1.8494850021680094,out_of_range,,,,0.33,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
tikz-v1,figure5,required_ess_r4_c1,$\alpha=0.05$,7,heatmap_cell,weighted_wcs_homogeneous,finite_k3,0.05,200,0.02,2.3010299956639813,-1.6989700043360187,2.1505149978319906,2.5,-1.8494850021680094,-1.5,out_of_range,,,,0.37,0.8,1400,finite_k3_alpha_0.05,minimum log10 N_eff for target power
