summary_version,collection,sweep,score_regime,x_index,x_value,x_plot,x_left,x_right,log10_neff_bin,log10_neff_left,log10_neff_right,log10_neff_center,alpha,m,target_pi1,n_anomaly_fixed,count,mean_n_cal,mean_rho,mean_neff,log10_mean_neff,mean_n_anomaly,actual_pi1,discovery_probability,power,fdr,mean_log10_rank_delta,median_log10_rank_delta,certified_no_rank_rate,mean_auroc,perfect_separation_rate
operational-envelope-v1,atlas,m_fixed_pi,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,2000,0.05,,100,1966.22,0.545,1013.0753822129036,3.005641762103675,100.0,0.04999999999999999,0.9,0.5096,0.07884575366058905,-0.6631308280397665,-0.6537286670069329,0.0,0.9828705789473686,0.0
operational-envelope-v1,atlas,m_fixed_pi,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,2000,0.05,,100,2702.07,0.495,1615.7833026420528,3.2083831158585983,100.0,0.04999999999999999,0.99,0.9890000000000001,0.09102154418678411,-0.8292176008162119,-0.8533939774506658,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_pi,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,2000,0.05,,100,2702.07,0.495,1615.7833026420528,3.2083831158585983,100.0,0.04999999999999999,0.97,0.5579,0.09030524571899486,-0.8292176008162119,-0.8533939774506658,0.0,0.9824665263157892,0.0
operational-envelope-v1,atlas,m_fixed_pi,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,2000,0.05,,100,4238.25,0.495,2564.9695331269986,3.4090822109006975,100.0,0.04999999999999999,1.0,0.9996,0.09800173266748022,-1.0251088545284852,-1.0534626049254554,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_pi,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,2000,0.05,,100,4238.25,0.495,2564.9695331269986,3.4090822109006975,100.0,0.04999999999999999,1.0,0.6096,0.09609954946595094,-1.0251088545284852,-1.0534626049254554,0.0,0.9828971578947368,0.0
operational-envelope-v1,atlas,m_fixed_pi,perfect,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,11,3.500000000000001,3.7,3.6000000000000005,0.1,2000,0.05,,100,4612.01,0.33,3618.4784166647282,3.5585259865098506,100.0,0.04999999999999999,1.0,0.9999000000000001,0.09258851312990143,-1.158323640435633,-1.1442627737619906,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_pi,finite,5,2000.0,3.3010299956639813,3.1505149978319906,3.451544993495972,11,3.500000000000001,3.7,3.6000000000000005,0.1,2000,0.05,,100,4612.01,0.33,3618.4784166647282,3.5585259865098506,100.0,0.04999999999999999,1.0,0.5920000000000001,0.08947620448372699,-1.158323640435633,-1.1442627737619906,0.0,0.9827993684210528,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,0,1.3,1.5,1.4,0.1,50,,10.0,100,93.0,0.575,25.774042878396823,1.4111825466869334,10.0,0.19999999999999996,0.24,0.14200000000000002,0.013601668862538425,0.20602845539233944,0.3054370665766011,0.86,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,0,1.3,1.5,1.4,0.1,50,,10.0,100,93.0,0.575,25.774042878396823,1.4111825466869334,10.0,0.19999999999999996,0.12,0.057,0.01491407867494824,0.20602845539233944,0.3054370665766011,0.86,0.982275,0.25
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,1,1.5,1.7000000000000002,1.6,0.1,50,,10.0,100,99.98,0.635,40.68941276099808,1.609481422060254,10.0,0.19999999999999996,0.41,0.28300000000000003,0.03423767898767899,0.03231445302823524,0.0861861476162833,0.76,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,1,1.5,1.7000000000000002,1.6,0.1,50,,10.0,100,99.98,0.635,40.68941276099808,1.609481422060254,10.0,0.19999999999999996,0.23,0.09299999999999999,0.02652525252525252,0.03231445302823524,0.0861861476162833,0.76,0.985075,0.06
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,50,,10.0,100,306.38,0.62,65.3096017061002,1.814977035202032,10.0,0.19999999999999996,0.85,0.7659999999999999,0.0669065934065934,-0.21091989100289205,-0.09403015348325884,0.25,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,50,,10.0,100,306.38,0.62,65.3096017061002,1.814977035202032,10.0,0.19999999999999996,0.56,0.375,0.07547302697302698,-0.21091989100289205,-0.09403015348325884,0.25,0.9806999999999999,0.06
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,3,1.9000000000000001,2.1,2.0,0.1,50,,10.0,100,449.81,0.655,102.32047748276598,2.0099625581285983,10.0,0.19999999999999996,0.94,0.9000000000000001,0.06968574562692209,-0.4280506609633001,-0.3053513694466238,0.02,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,3,1.9000000000000001,2.1,2.0,0.1,50,,10.0,100,449.81,0.655,102.32047748276598,2.0099625581285983,10.0,0.19999999999999996,0.72,0.526,0.07100559163059163,-0.4280506609633001,-0.3053513694466238,0.02,0.9814250000000001,0.03
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,4,2.1,2.3000000000000003,2.2,0.1,50,,10.0,100,707.78,0.73,161.4178700708321,2.2079516124402443,10.0,0.19999999999999996,0.95,0.924,0.07278810078810079,-0.6035098439474074,-0.5024271199844327,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,4,2.1,2.3000000000000003,2.2,0.1,50,,10.0,100,707.78,0.73,161.4178700708321,2.2079516124402443,10.0,0.19999999999999996,0.92,0.675,0.07015737040737041,-0.6035098439474074,-0.5024271199844327,0.0,0.9843000000000001,0.02
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,5,2.3000000000000003,2.5,2.4000000000000004,0.1,50,,10.0,100,734.27,0.685,257.8770261265253,2.4114126532240108,10.0,0.19999999999999996,1.0,0.9840000000000001,0.07896553446553448,-0.7898509374896121,-0.7024305364455253,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,5,2.3000000000000003,2.5,2.4000000000000004,0.1,50,,10.0,100,734.27,0.685,257.8770261265253,2.4114126532240108,10.0,0.19999999999999996,0.97,0.7540000000000002,0.06795956820956821,-0.7898509374896121,-0.7024305364455253,0.0,0.9839,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,6,2.5,2.7,2.6,0.1,50,,10.0,100,1215.88,0.67,409.2913004664192,2.6120325137642983,10.0,0.19999999999999996,0.99,0.9840000000000001,0.08867182817182817,-1.0015599570678455,-0.9020028913507294,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,6,2.5,2.7,2.6,0.1,50,,10.0,100,1215.88,0.67,409.2913004664192,2.6120325137642983,10.0,0.19999999999999996,0.99,0.7639999999999998,0.08698587523587524,-1.0015599570678455,-0.9020028913507294,0.0,0.982025,0.02
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,7,2.7,2.9000000000000004,2.8000000000000003,0.1,50,,10.0,100,1906.83,0.68,644.1676504876557,2.808998911158204,10.0,0.19999999999999996,1.0,0.997,0.07408646908646908,-1.2052164294236978,-1.1212459881632464,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,7,2.7,2.9000000000000004,2.8000000000000003,0.1,50,,10.0,100,1906.83,0.68,644.1676504876557,2.808998911158204,10.0,0.19999999999999996,1.0,0.8190000000000001,0.07654470529470529,-1.2052164294236978,-1.1212459881632464,0.0,0.9849749999999999,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,50,,10.0,100,2085.51,0.57,1019.3327318934321,3.0083159701086593,10.0,0.19999999999999996,1.0,1.0,0.08469030969030973,-1.3127816567080959,-1.3014640731432998,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,50,,10.0,100,2085.51,0.57,1019.3327318934321,3.0083159701086593,10.0,0.19999999999999996,1.0,0.826,0.08032184482184482,-1.3127816567080959,-1.3014640731432998,0.0,0.9834,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,50,,10.0,100,2608.0,0.47,1621.9775089132017,3.2100448277896807,10.0,0.19999999999999996,1.0,1.0,0.08598401598401596,-1.5030482083147911,-1.5013331786455661,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,50,,10.0,100,2608.0,0.47,1621.9775089132017,3.2100448277896807,10.0,0.19999999999999996,1.0,0.791,0.08928002553002554,-1.5030482083147911,-1.5013331786455661,0.0,0.9822249999999998,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,50,,10.0,100,4119.87,0.47,2562.777060354395,3.408710827928653,10.0,0.19999999999999996,1.0,1.0,0.06721778221778223,-1.68025770079121,-1.6739655305899839,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,50,,10.0,100,4119.87,0.47,2562.777060354395,3.408710827928653,10.0,0.19999999999999996,1.0,0.8049999999999998,0.06314357864357864,-1.68025770079121,-1.6739655305899839,0.0,0.9827999999999999,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,11,3.500000000000001,3.7,3.6000000000000005,0.1,50,,10.0,100,4612.01,0.33,3611.867832309406,3.557731849961263,10.0,0.19999999999999996,1.0,1.0,0.08405927405927408,-1.8060844829969107,-1.8169708029939415,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,0,50.0,1.6989700043360187,1.5484550065040281,1.8494850021680094,11,3.500000000000001,3.7,3.6000000000000005,0.1,50,,10.0,100,4612.01,0.33,3611.867832309406,3.557731849961263,10.0,0.19999999999999996,1.0,0.8160000000000001,0.08147935397935396,-1.8060844829969107,-1.8169708029939415,0.0,0.9805000000000001,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,0,1.3,1.5,1.4,0.1,100,,10.0,100,91.96,0.595,25.735850526919645,1.4105385255313667,10.0,0.09999999999999998,0.12,0.053,0.016,0.49670054721996737,0.5894632386128162,0.88,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,0,1.3,1.5,1.4,0.1,100,,10.0,100,91.96,0.595,25.735850526919645,1.4105385255313667,10.0,0.09999999999999998,0.06,0.031,0.005,0.49670054721996737,0.5894632386128162,0.88,0.9798444444444443,0.16
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,1,1.5,1.7000000000000002,1.6,0.1,100,,10.0,100,180.13,0.645,40.86177134859722,1.6113171892726121,10.0,0.09999999999999998,0.22,0.13,0.030468253968253967,0.29410486632320404,0.3872161432802645,0.85,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,1,1.5,1.7000000000000002,1.6,0.1,100,,10.0,100,180.13,0.645,40.86177134859722,1.6113171892726121,10.0,0.09999999999999998,0.14,0.054000000000000006,0.016377289377289377,0.29410486632320404,0.3872161432802645,0.85,0.9849333333333332,0.12
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,100,,10.0,100,305.41,0.71,65.97879601607028,1.819404386257101,10.0,0.09999999999999998,0.38,0.23600000000000002,0.03170670995670996,0.0609903922439638,0.19382002601611284,0.73,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,100,,10.0,100,305.41,0.71,65.97879601607028,1.819404386257101,10.0,0.09999999999999998,0.18,0.083,0.022583333333333334,0.0609903922439638,0.19382002601611284,0.73,0.9851000000000002,0.07
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,3,1.9000000000000001,2.1,2.0,0.1,100,,10.0,100,414.32,0.655,101.22004137013268,2.0052665104754035,10.0,0.09999999999999998,0.81,0.6629999999999999,0.060617854367854364,-0.08855646864975636,-0.004321373782642578,0.45,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,3,1.9000000000000001,2.1,2.0,0.1,100,,10.0,100,414.32,0.655,101.22004137013268,2.0052665104754035,10.0,0.09999999999999998,0.37,0.201,0.049050283050283056,-0.08855646864975636,-0.004321373782642578,0.45,0.9829333333333332,0.04
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,4,2.1,2.3000000000000003,2.2,0.1,100,,10.0,100,632.54,0.715,162.47858971450142,2.210796140813614,10.0,0.09999999999999998,0.93,0.85,0.08171023421023421,-0.32356946960544675,-0.2020591510368171,0.07,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,4,2.1,2.3000000000000003,2.2,0.1,100,,10.0,100,632.54,0.715,162.47858971450142,2.210796140813614,10.0,0.09999999999999998,0.67,0.391,0.08119083694083695,-0.32356946960544675,-0.2020591510368171,0.07,0.9832555555555555,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,5,2.3000000000000003,2.5,2.4000000000000004,0.1,100,,10.0,100,698.32,0.64,256.0828088556064,2.408380424740419,10.0,0.09999999999999998,0.99,0.961,0.07419039294039294,-0.49511572524649144,-0.40140054078154414,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,5,2.3000000000000003,2.5,2.4000000000000004,0.1,100,,10.0,100,698.32,0.64,256.0828088556064,2.408380424740419,10.0,0.09999999999999998,0.83,0.524,0.062422854922854924,-0.49511572524649144,-0.40140054078154414,0.0,0.9811111111111113,0.01
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,6,2.5,2.7,2.6,0.1,100,,10.0,100,1117.23,0.64,408.6039466431753,2.6113025571008226,10.0,0.09999999999999998,0.98,0.966,0.07017815517815518,-0.6482289813189192,-0.600764249610191,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,6,2.5,2.7,2.6,0.1,100,,10.0,100,1117.23,0.64,408.6039466431753,2.6113025571008226,10.0,0.09999999999999998,0.94,0.621,0.06554834054834055,-0.6482289813189192,-0.600764249610191,0.0,0.9834222222222222,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,7,2.7,2.9000000000000004,2.8000000000000003,0.1,100,,10.0,100,1989.96,0.705,643.4226281448804,2.80849633027694,10.0,0.09999999999999998,0.98,0.9740000000000001,0.07647535797535798,-0.9079568848961793,-0.800717078282385,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,7,2.7,2.9000000000000004,2.8000000000000003,0.1,100,,10.0,100,1989.96,0.705,643.4226281448804,2.80849633027694,10.0,0.09999999999999998,0.98,0.703,0.07585758685758685,-0.9079568848961793,-0.800717078282385,0.0,0.9841555555555556,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,100,,10.0,100,1865.47,0.525,1018.2354526967292,3.007848214133761,10.0,0.09999999999999998,1.0,0.998,0.08084582084582084,-1.0261917244321646,-1.0004340774793186,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,100,,10.0,100,1865.47,0.525,1018.2354526967292,3.007848214133761,10.0,0.09999999999999998,1.0,0.685,0.07959032634032634,-1.0261917244321646,-1.0004340774793186,0.0,0.9821555555555556,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,100,,10.0,100,2636.07,0.485,1615.548849450756,3.208320094341384,10.0,0.09999999999999998,1.0,1.0,0.07949050949050948,-1.2122530058674146,-1.1807807066316034,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,100,,10.0,100,2636.07,0.485,1615.548849450756,3.208320094341384,10.0,0.09999999999999998,1.0,0.7269999999999998,0.07799442224442225,-1.2122530058674146,-1.1807807066316034,0.0,0.9839111111111113,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,100,,10.0,100,4207.53,0.495,2549.119508217368,3.406390196608025,10.0,0.09999999999999998,1.0,1.0,0.10402319902319905,-1.398002921178403,-1.3755517453191377,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,10,3.3000000000000007,3.500000000000001,3.400000000000001,0.1,100,,10.0,100,4207.53,0.495,2549.119508217368,3.406390196608025,10.0,0.09999999999999998,1.0,0.7180000000000001,0.10822399822399824,-1.398002921178403,-1.3755517453191377,0.0,0.9801777777777777,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,1,100.0,2.0,1.8494850021680094,2.1505149978319906,11,3.500000000000001,3.7,3.6000000000000005,0.1,100,,10.0,100,4612.01,0.33,3622.1555752053864,3.558967099761087,10.0,0.09999999999999998,1.0,1.0,0.09322011322011323,-1.4977470042175332,-1.4999973409239769,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,1,100.0,2.0,1.8494850021680094,2.1505149978319906,11,3.500000000000001,3.7,3.6000000000000005,0.1,100,,10.0,100,4612.01,0.33,3622.1555752053864,3.558967099761087,10.0,0.09999999999999998,1.0,0.7129999999999999,0.09801295926295925,-1.4977470042175332,-1.4999973409239769,0.0,0.9835222222222221,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,0,1.3,1.5,1.4,0.1,200,,10.0,100,97.2,0.61,26.001363823052248,1.414996128174354,10.0,0.04999999999999999,0.11,0.034,0.022857142857142857,0.7835642195446327,0.8860566476931633,0.94,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,0,1.3,1.5,1.4,0.1,200,,10.0,100,97.2,0.61,26.001363823052248,1.414996128174354,10.0,0.04999999999999999,0.03,0.004,0.013333333333333332,0.7835642195446327,0.8860566476931633,0.94,0.983063157894737,0.16
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,1,1.5,1.7000000000000002,1.6,0.1,200,,10.0,100,184.22,0.605,41.35280902793565,1.6165050157965846,10.0,0.04999999999999999,0.07,0.026000000000000002,0.01396969696969697,0.6094439304074072,0.6882461389442457,0.91,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,1,1.5,1.7000000000000002,1.6,0.1,200,,10.0,100,184.22,0.605,41.35280902793565,1.6165050157965846,10.0,0.04999999999999999,0.05,0.012,0.014999999999999998,0.6094439304074072,0.6882461389442457,0.91,0.9815157894736841,0.09
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,200,,10.0,100,338.14,0.695,64.82543818174133,1.8117454610259502,10.0,0.04999999999999999,0.17,0.079,0.032357142857142855,0.3381727666463765,0.494850021680094,0.86,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,2,1.7000000000000002,1.9000000000000001,1.8000000000000003,0.1,200,,10.0,100,338.14,0.695,64.82543818174133,1.8117454610259502,10.0,0.04999999999999999,0.09,0.023000000000000003,0.01583333333333333,0.3381727666463765,0.494850021680094,0.86,0.9835105263157894,0.1
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,3,1.9000000000000001,2.1,2.0,0.1,200,,10.0,100,752.01,0.75,102.36469573322184,2.0101501998827067,10.0,0.04999999999999999,0.29,0.18400000000000002,0.03830880230880231,0.10750333421466277,0.2903952672987658,0.78,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,3,1.9000000000000001,2.1,2.0,0.1,200,,10.0,100,752.01,0.75,102.36469573322184,2.0101501998827067,10.0,0.04999999999999999,0.16,0.048,0.020833333333333336,0.10750333421466277,0.2903952672987658,0.78,0.9838210526315788,0.07
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,4,2.1,2.3000000000000003,2.2,0.1,200,,10.0,100,580.96,0.675,161.71504619794194,2.2087504291626887,10.0,0.04999999999999999,0.56,0.4010000000000001,0.07005874680874681,-0.0018022038192935135,0.09963287134352969,0.7,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,4,2.1,2.3000000000000003,2.2,0.1,200,,10.0,100,580.96,0.675,161.71504619794194,2.2087504291626887,10.0,0.04999999999999999,0.28,0.09599999999999997,0.04801282051282051,-0.0018022038192935135,0.09963287134352969,0.7,0.9825526315789471,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,5,2.3000000000000003,2.5,2.4000000000000004,0.1,200,,10.0,100,770.21,0.68,260.6619763883246,2.4160776838376457,10.0,0.04999999999999999,0.83,0.746,0.07807095682095681,-0.20797866651823532,-0.10080218061174484,0.21,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,5,2.3000000000000003,2.5,2.4000000000000004,0.1,200,,10.0,100,770.21,0.68,260.6619763883246,2.4160776838376457,10.0,0.04999999999999999,0.41,0.20600000000000002,0.07390656565656566,-0.20797866651823532,-0.10080218061174484,0.21,0.9833157894736841,0.01
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,6,2.5,2.7,2.6,0.1,200,,10.0,100,1094.72,0.635,411.06541797779687,2.6139109420852717,10.0,0.04999999999999999,0.94,0.8880000000000001,0.10114155289155287,-0.39488458218377304,-0.2999429000227671,0.02,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,6,2.5,2.7,2.6,0.1,200,,10.0,100,1094.72,0.635,411.06541797779687,2.6139109420852717,10.0,0.04999999999999999,0.62,0.3340000000000001,0.0824378121878122,-0.39488458218377304,-0.2999429000227671,0.02,0.9799947368421051,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,7,2.7,2.9000000000000004,2.8000000000000003,0.1,200,,10.0,100,1827.62,0.65,644.1479671031088,2.8089856405198947,10.0,0.04999999999999999,0.94,0.919,0.08319325119325117,-0.5670118273071632,-0.4996870826184039,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,7,2.7,2.9000000000000004,2.8000000000000003,0.1,200,,10.0,100,1827.62,0.65,644.1479671031088,2.8089856405198947,10.0,0.04999999999999999,0.78,0.44600000000000006,0.09006438006438007,-0.5670118273071632,-0.4996870826184039,0.0,0.9842473684210526,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,200,,10.0,100,1879.85,0.53,1006.8316793438621,3.002956871901932,10.0,0.04999999999999999,0.99,0.98,0.0836769896769897,-0.6953153101544775,-0.6536947953150818,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,8,2.9000000000000004,3.1000000000000005,3.0000000000000004,0.1,200,,10.0,100,1879.85,0.53,1006.8316793438621,3.002956871901932,10.0,0.04999999999999999,0.88,0.5379999999999999,0.07343917193917193,-0.6953153101544775,-0.6536947953150818,0.0,0.9839789473684211,0.0
operational-envelope-v1,atlas,m_fixed_count,perfect,2,200.0,2.3010299956639813,2.1505149978319906,2.5,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,200,,10.0,100,2659.76,0.485,1617.4588085645096,3.208833229408173,10.0,0.04999999999999999,1.0,0.9969999999999999,0.08699217449217451,-0.8944486187033764,-0.8971529793879733,0.0,1.0,1.0
operational-envelope-v1,atlas,m_fixed_count,finite,2,200.0,2.3010299956639813,2.1505149978319906,2.5,9,3.1000000000000005,3.3000000000000007,3.2000000000000006,0.1,200,,10.0,100,2659.76,0.485,1617.4588085645096,3.208833229408173,10.0,0.04999999999999999,0.94,0.584,0.08883150183150182,-0.8944486187033764,-0.8971529793879733,0.0,0.9838842105263157,0.0
